 	voglio	che	Maria	venga	domani	</S>
a31	0.193653905	0.15591287	0.157020895	0.155591145	0.158483115	0.1793381
a35	0.201883228333	0.132302305	0.131692238333	0.183382991667	0.170408181667	0.18033108
a31	0.222426749444	0.123811533333	0.119546242778	0.194954420556	0.166133850556	0.173127223333
a37	0.255706839815	0.129634626444	0.134402647593	0.200238683519	0.147978036852	0.132039204444
a31	0.220398369938	0.119759637481	0.141903575864	0.22874650784	0.158062178951	0.131129734815
a11	0.210092969979	0.134459725827	0.150408731955	0.227842835947	0.152907922984	0.124287803272
a31	0.203757959993	0.137050388609	0.141035177318	0.230784928649	0.162786940995	0.124584619424
a20	0.209962189998	0.13723308287	0.130044552439	0.228656502883	0.169063863665	0.125039809808
a13	0.226694989999	0.143604537623	0.126213228813	0.194658374294	0.169575327888	0.139253516603
a20	0.221368463333	0.127817715874	0.108541202604	0.181267211431	0.185895799296	0.175109592201
a31	0.217317944444	0.112298385291	0.099254147868	0.202648627144	0.198688073099	0.1697928474
a18	0.217411871481	0.110336973764	0.0974403812893	0.197276299048	0.206415414366	0.1711190858
a31	0.255480810494	0.113113479921	0.0923622470964	0.174453796349	0.197209658122	0.167380027267
a36	0.274408833498	0.12627176664	0.0983700856988	0.15178632545	0.181596592707	0.167566401089
a31	0.292076084499	0.139001885547	0.101200935233	0.12887099515	0.168519297569	0.17033078703
a20	0.301397308166	0.153041605182	0.102651155078	0.121095831717	0.154420675856	0.16739339901
a31	0.303388049389	0.161271495061	0.105045681693	0.109104523906	0.147174611952	0.174015616337
a20	0.299393809796	0.180889461687	0.110356960564	0.109629344635	0.138840413984	0.160889992112
a31	0.295328143265	0.188925220562	0.114425640188	0.110146843212	0.131404112995	0.159769997371
</S>	0.331570106632	0.173836810281	0.110579725094	0.100923404106	0.125297018998	0.157792883685
