 	non	ha	che	li	aspettiamo	</S>
a46	0.12512422	0.15571402	0.18826765	0.17576108	0.17059764	0.18453529
a31	0.13600793	0.145424106667	0.170606133333	0.15642824	0.201263626667	0.19026991
a15	0.13514386	0.138633872222	0.154998337778	0.146196326667	0.227225665556	0.197801906667
a31	0.148876506667	0.144527917407	0.157461689259	0.145113608889	0.218357655185	0.185662595556
a28	0.157930542222	0.155284192469	0.17564446642	0.16004169963	0.204907385062	0.146191701852
a20	0.136281887407	0.153849764156	0.196068478807	0.178479179877	0.196710385021	0.138610275284
a11	0.137690155802	0.153261148052	0.206408246269	0.178113356626	0.191943841674	0.132583213095
a31	0.148117325267	0.151440429351	0.202164585423	0.177111878875	0.175028343891	0.146137394365
a11	0.161466128422	0.144690943117	0.185551718474	0.173231602958	0.162197947964	0.172861628122
a31	0.159810686141	0.140023784372	0.182492192825	0.171041270986	0.160863319321	0.185768756041
a46	0.167672968714	0.143116248124	0.181285244275	0.167881260329	0.15086656644	0.18917770868
a31	0.163919412905	0.142311612708	0.178637074758	0.165434813443	0.161219128813	0.18847794956
a11	0.151971150968	0.138993860903	0.174355918253	0.163796207814	0.185887819604	0.18499502652
a31	0.149622626989	0.138875966968	0.174398786084	0.164189119271	0.192315143201	0.18059832884
a11	0.15029267233	0.138460375656	0.181546318695	0.17014383309	0.199345077734	0.160211679613
a46	0.15187972411	0.148052525219	0.190486602898	0.169110167697	0.212103712578	0.128367211871
</S>	0.145658587055	0.15785454761	0.202412751449	0.168461568848	0.216408141289	0.109204368936
