 	lo	sentii	che	arrivò	</S>
a11	0.150922955	0.241383355	0.23685783	0.210820015	0.16001587
a31	0.191207181667	0.315370395	0.207403186667	0.161604483333	0.12441476
a28	0.233117723889	0.340973301667	0.183644552222	0.139566466111	0.10269796
a37	0.243875691296	0.317919993889	0.195451577407	0.140475968704	0.10227678
a20	0.270512067099	0.30374743463	0.199097732469	0.126072617901	0.100570136667
a31	0.289256262366	0.304898844877	0.19817412749	0.1103271043	0.0973436122223
a1	0.263481117455	0.300598521626	0.215138882497	0.1059032281	0.114878200741
a0	0.215726212485	0.295034173875	0.243260160832	0.1109754827	0.13500395358
a17	0.218205390828	0.292610507958	0.244723100277	0.1078186209	0.13664236786
a31	0.223565076943	0.300093872653	0.230038156759	0.115260823633	0.131042055953
a0	0.215580385648	0.297481334218	0.22391937892	0.124240671211	0.138778248651
a46	0.218176555216	0.277640244739	0.227856282973	0.123421980404	0.152904946217
a31	0.204264311739	0.254545968246	0.224412147658	0.149217150135	0.167560412072
a18	0.19269630058	0.231074192749	0.215877935886	0.193011043378	0.167340544024
a31	0.20017439686	0.212783337583	0.200865818629	0.207643527793	0.178532938008
a39	0.20363238562	0.196725359194	0.191628782876	0.228383029264	0.179630442669
a31	0.21863489854	0.194031963065	0.185462447625	0.232092776421	0.169777927556
a46	0.21931072618	0.188652781022	0.182782469208	0.241758785474	0.167495235852
</S>	0.20838917809	0.185756165511	0.186280399604	0.270284392737	0.149289822926
