 	dovevo	comprare	il	pane	</S>
a31	0.224579985	0.19404908	0.224534955	0.195987785	0.1608482
a46	0.257258155	0.19234712	0.195230628333	0.183696715	0.171467393333
a31	0.321829778333	0.210495493333	0.170323499444	0.148051938333	0.149299294444
a18	0.358834212778	0.227402951111	0.169164796481	0.128441212778	0.116156818148
a13	0.324526364259	0.22085954037	0.17628056216	0.145016137593	0.133317372716
a0	0.312531768086	0.210936270123	0.166718127387	0.147911842531	0.161901980905
a20	0.331685362695	0.203713650041	0.146458140462	0.137727040844	0.180415796968
a7	0.346312454232	0.194458203347	0.127601454821	0.131781753615	0.199846138989
a20	0.354656238077	0.187995984449	0.116428551607	0.132868031205	0.208051219663
a31	0.323397679359	0.17770073815	0.130810337202	0.157199083735	0.210892179888
a11	0.297723379786	0.171443922717	0.139002241067	0.161986461245	0.229843986629
a39	0.328431726595	0.173093377572	0.118930697356	0.133286667082	0.24625749221
a31	0.291846122198	0.167599395857	0.125149157452	0.155830412361	0.25957488407
a13	0.277244247399	0.178996578619	0.145435412484	0.16273308912	0.235590671357
a17	0.3285031758	0.219080782873	0.145947324161	0.120898456707	0.185570233786
a31	0.324866035267	0.228737840958	0.147371891387	0.119737837569	0.179286344595
a46	0.303676111756	0.231778740319	0.165339047129	0.128363370523	0.170842714865
a20	0.311682683919	0.262900946773	0.184459129043	0.112372676508	0.128584564955
a31	0.32483356464	0.249321245591	0.181998023014	0.114418467169	0.129428684985
</S>	0.33007405232	0.224158917796	0.172821696507	0.125283533585	0.147661767492
