 	mi	si	gonfiò	il	dito	</S>
a31	0.194784645	0.15568074	0.161235765	0.18026531	0.162254595	0.14577895
a11	0.223469388333	0.17031672	0.171706188333	0.184826886667	0.139386748333	0.110294083333
a31	0.252316522778	0.1866238	0.185481659444	0.168176722222	0.111954832778	0.0954464944443
a15	0.271464260926	0.186412126667	0.182384833148	0.149144340741	0.107332464259	0.103262008148
a31	0.285897320309	0.186041175556	0.176753347716	0.142354350247	0.104694778086	0.104259052716
a0	0.288218773436	0.180636681852	0.172256735905	0.137449556749	0.109459419362	0.111978830905
a46	0.286494841145	0.173379680617	0.163230688635	0.12831901425	0.112887321787	0.135688440302
a31	0.322073677048	0.183143463539	0.163256342878	0.113367620083	0.093724257929	0.124434620101
a18	0.322014305683	0.18178731118	0.160294097626	0.109326025028	0.0972810659763	0.1292971767
a31	0.326564125228	0.18076862706	0.156005555875	0.107363536676	0.0971607879921	0.132137372233
a24	0.331205515076	0.185122602353	0.158110085292	0.104966057225	0.0895706939974	0.131025057411
a28	0.326478848359	0.178376030784	0.155793041764	0.101991342408	0.0900785279991	0.147282219137
a13	0.331779732786	0.201203903595	0.170936070588	0.0992775144693	0.0734942759997	0.123308508379
a20	0.304577844262	0.234992761198	0.201641850196	0.10785924349	0.0572214853332	0.0937068581263
a17	0.279636578087	0.243429313733	0.217735863399	0.120270184497	0.0521806131111	0.0867475027088
a39	0.261271079362	0.240868287911	0.2230150978	0.134094528166	0.0535140757037	0.0872369742363
a20	0.255091333121	0.23892403597	0.2220000826	0.138494156055	0.0552198752346	0.0902705527454
a31	0.293192277707	0.214150445323	0.1926173542	0.129135825352	0.0673331684115	0.103570905582
a41	0.302621899236	0.204534041774	0.185365254733	0.130977978451	0.0742925928038	0.102208195194
a8	0.267824653079	0.226526170591	0.212571008244	0.141648709484	0.0675646029346	0.0838648250647
a37	0.253139357693	0.232063880197	0.221397702748	0.151910836495	0.0674610229782	0.0740271563549
a8	0.247966639231	0.233994456732	0.224758190916	0.156454312165	0.0673775909927	0.069448786785
</S>	0.249754899616	0.236694823366	0.226281895458	0.153549196083	0.0657194304964	0.0679997533925
