 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.1001936645	0.11177657	0.0866321575	0.086305458	0.114903605	0.163625815	0.15717666	0.17938608
a8	0.0993363211667	0.0750500543333	0.0599330711667	0.099620308	0.141787228333	0.180814851667	0.166414963333	0.177043226667
a31	0.186978075389	0.0784152991111	0.0665995257222	0.112953132667	0.140442672778	0.149582845222	0.134033775778	0.130994673222
a41	0.237914348463	0.0876346797037	0.0752109079074	0.125104697556	0.135277534259	0.133217989741	0.109216026593	0.0964238107407
a31	0.230398322821	0.0861922199012	0.0803128336358	0.139619665852	0.137081284753	0.13089684158	0.105953925531	0.0895448889136
a0	0.219290217607	0.0880572533004	0.0826438342119	0.142664005284	0.140116788251	0.129354715527	0.10784773851	0.0900254163045
a31	0.220096279202	0.0877445677668	0.0815729927373	0.138412198428	0.14409993275	0.131414518509	0.108150042837	0.0885094467682
a39	0.232665056401	0.0922148872556	0.0832350585791	0.133461916143	0.144005847583	0.12761086617	0.105158300946	0.0816480569227
a31	0.236812502134	0.0920377687519	0.0806991405264	0.131815462048	0.146175309194	0.129055782057	0.103997173649	0.0794068733076
a10	0.247438750711	0.0943759362506	0.0813425068421	0.122771694016	0.147571623065	0.131087374019	0.101983627883	0.0734284687692
a20	0.210163360237	0.0859584204169	0.0665619362807	0.120768824672	0.159979104355	0.14909820134	0.120468095961	0.0870020162564
a31	0.236878213412	0.0855928554723	0.0700005027602	0.125099076557	0.153926291452	0.13805480378	0.10867012532	0.0817780977521
a10	0.243872487804	0.0930980838241	0.0732392552534	0.113007651852	0.148478440484	0.139343114593	0.106792325107	0.082168631584
a20	0.196269659268	0.0971024579414	0.0651791440845	0.0959807319507	0.154765240161	0.158942464864	0.129933868369	0.101826427195
a31	0.244358466423	0.0990741326471	0.0705873546948	0.0926504639836	0.141947800054	0.142683488288	0.11556344279	0.0931348307317
a13	0.267936345474	0.131614434216	0.0928130755649	0.0805332853279	0.107739035018	0.122527961096	0.10047894093	0.0963569085772
a20	0.214111095158	0.168096598072	0.110865533855	0.0618588591093	0.088872100006	0.127288042032	0.111332683643	0.117575059526
a31	0.248613201719	0.155716536024	0.107020082618	0.0559059880364	0.0895513233353	0.120632577344	0.109086845881	0.113473419842
a28	0.269248353906	0.172715685341	0.121506855539	0.0543026276788	0.0762735577784	0.099176342448	0.0962658632937	0.110510698281
a24	0.231006741302	0.218380388447	0.147760258513	0.0576675945596	0.0608357409261	0.088075490816	0.0869782977646	0.10929544976
a46	0.220551977101	0.230295219482	0.152924612838	0.0648850535199	0.059077359642	0.087252130272	0.0827021259215	0.10231151192
a39	0.2111473057	0.236189709827	0.158239220946	0.0654521901733	0.056912699214	0.085397993424	0.0822957033072	0.104365209307
a46	0.209234368567	0.241774939942	0.161938470315	0.0654616657244	0.055797769738	0.0817341844747	0.0802063007691	0.103852318436
a8	0.217881442856	0.232823656647	0.155390966772	0.0731085685748	0.0592955395793	0.0820090248249	0.0787750985897	0.100715696145
</S>	0.220058001428	0.223623843323	0.149817768386	0.0778123342874	0.0615674017897	0.0844737124124	0.0802733842949	0.102373533072
