 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.091577617	0.10214643	0.13198157	0.12931443	0.13303453	0.13926709	0.14168692	0.1309913675
a31	0.111470620333	0.131960463333	0.176059063333	0.156777523333	0.148120733333	0.10930939	0.0937694163333	0.0725327388333
a20	0.127334924778	0.157118931111	0.197433927778	0.167398967778	0.159946661111	0.08824804	0.0604745884444	0.0420439342778
a31	0.137250319593	0.16216361037	0.195272222593	0.166422369259	0.168931643704	0.0848643433333	0.0508227768148	0.0342727160926
a37	0.137080446531	0.15880809679	0.194091120864	0.163299813086	0.172345451235	0.0837636544444	0.0512955596049	0.0393158640309
a14	0.122963658844	0.146953852263	0.189644743621	0.164860701029	0.179008150412	0.0909550481481	0.059810316535	0.0458035380103
a10	0.125990419615	0.142527967421	0.190419761207	0.168550890343	0.171432336804	0.0929802393827	0.0629577655117	0.0451406360034
a31	0.125539121872	0.137503852474	0.191981017069	0.172886616781	0.164773902268	0.0958231164609	0.0650720318372	0.0464203593345
a37	0.124360622624	0.133602547491	0.196576609023	0.180567378927	0.159107820756	0.0948208771536	0.0635799206124	0.0473842374448
a10	0.121262957541	0.125760034497	0.197956823008	0.186692906309	0.148164280252	0.0961662340512	0.0676410022041	0.0563557768149
a14	0.115544992514	0.120140483499	0.194342017669	0.18610825877	0.142329283417	0.0998463780171	0.0750680627347	0.0666205339383
a0	0.116100187505	0.120274029166	0.18839251589	0.184387032923	0.139549167806	0.104240409339	0.0771185509116	0.0699381096461
a20	0.117683285835	0.119510267722	0.187841941963	0.186032614308	0.147232045935	0.10271158978	0.0721489216372	0.0668393432154
a33	0.111553275278	0.113515719241	0.179029890654	0.177420918103	0.146002011978	0.11020048326	0.0817087398791	0.0805689710718
a20	0.104428921759	0.108538376414	0.172475446885	0.170287556034	0.147811187326	0.118721381087	0.0901421766264	0.0875949383573
a31	0.108661987253	0.115254515471	0.188394805628	0.179361328678	0.160271769109	0.105375532029	0.0764156908755	0.0662643427858
a0	0.117646005751	0.122197661824	0.188512331876	0.177705022893	0.151688689703	0.099763212343	0.0726703336252	0.0698166962619
a41	0.111616598584	0.116755858608	0.175891430625	0.171543830964	0.147750686568	0.109074524114	0.0819427465417	0.0854243020873
a31	0.112735129528	0.121562287536	0.187643980208	0.177767510321	0.159611445523	0.100692801371	0.0715965225139	0.0683903223624
a37	0.116125651509	0.126780001179	0.191514346736	0.174461610107	0.159264008508	0.093512620457	0.0695125725046	0.0688291604541
a31	0.109958040503	0.11957369406	0.182996732245	0.174148936702	0.161936859503	0.102908260152	0.0748013981682	0.073676029818
a18	0.111147298501	0.12066072302	0.179604370748	0.170035575567	0.162187873168	0.102352436717	0.0780600700561	0.0759516182727
a8	0.1092322845	0.12389331434	0.167266266916	0.153947341856	0.156732757723	0.105491420239	0.0929477700187	0.0904888494242
a20	0.102647549833	0.114318958113	0.141087562305	0.133992951952	0.153047532574	0.136570314746	0.11763101334	0.100704133141
</S>	0.0987213949165	0.103847949056	0.121425911152	0.118764152976	0.146523931287	0.161253652373	0.13788085667	0.11158216157
