 	voglio	che	Maria	viene	domani	</S>
a33	0.0827405335	0.079989305	0.077217985	0.233203495	0.24339273	0.28345598
a31	0.1288650935	0.0848045683333	0.0815660716667	0.242363095	0.217719036667	0.244682133333
a11	0.155976469167	0.0880004827778	0.0923515372222	0.256023681667	0.201345688889	0.206302117778
a31	0.136289807722	0.0868208242593	0.0996687724074	0.246593577222	0.211687526296	0.218939472593
a18	0.131423662574	0.0875750834198	0.102070592469	0.251212929074	0.213679378765	0.214038347531
a31	0.117215410858	0.0777994564733	0.0978627724897	0.258359673025	0.225545049588	0.22321763251
a42	0.106807758286	0.0711145338244	0.0905506831632	0.263394107675	0.236020713196	0.232112197503
a37	0.100057372429	0.0598450506081	0.0795495880544	0.281880469225	0.250480684399	0.228186829168
a31	0.111448769143	0.069822829536	0.102750240685	0.272882376408	0.2349764248	0.208119343056
a20	0.097519766381	0.0658561598453	0.092447386895	0.262892118803	0.247893488267	0.233391054352
a31	0.098629292127	0.0616480416151	0.0689016922983	0.267730546268	0.259920902756	0.243169528117
a8	0.125904494042	0.0830683305384	0.0738677257661	0.254120272089	0.236625637585	0.226413572706
</S>	0.133199622021	0.0951368702692	0.0742381153831	0.228651371045	0.229239728792	0.239534316353
