 	non	so	cosa	stai	scrivendo	</S>
a31	0.117629922	0.157617325	0.1555493	0.16425747	0.20729908	0.197646903
a21	0.118214177333	0.175206628333	0.16599466	0.191086113333	0.18691718	0.162581249667
a31	0.132306339111	0.208268862778	0.1825079	0.187614734444	0.153917496667	0.135384708889
a10	0.166401689704	0.253854814259	0.227941576667	0.174921848148	0.101053058889	0.075827059963
a7	0.176269699901	0.227777634753	0.235719735556	0.168071099383	0.100925152963	0.0912366846543
a41	0.180587509967	0.207419811584	0.235779821852	0.158198469794	0.110852674321	0.107161682885
a31	0.183480959989	0.222159547195	0.238848853951	0.153290279931	0.112457874774	0.0897624589617
a8	0.204526849996	0.237438245732	0.22631019465	0.14067094531	0.105805423258	0.0852483749872
a31	0.225935359999	0.240973218577	0.21704381155	0.13321431377	0.0998287907527	0.0830045536624
a8	0.233386176666	0.238223882859	0.23234054385	0.125903017923	0.0924846069176	0.0776617912208
a23	0.225046402222	0.22105558762	0.233476124617	0.138065252641	0.0961805176392	0.0861761184069
a8	0.176093530741	0.17778823254	0.184928474872	0.160024647547	0.13891375588	0.162251357469
a31	0.16146096358	0.188463757513	0.187710064957	0.149270002516	0.13973994196	0.173355249156
a21	0.17579186786	0.209738682504	0.209862054986	0.137705057505	0.11765497732	0.149247319719
a31	0.199549385953	0.213910747501	0.206127748329	0.128854509168	0.108034360773	0.143523226573
a24	0.222715641984	0.2234895225	0.210408879443	0.124425793056	0.0957013602577	0.123258805524
a21	0.191914380661	0.1904564975	0.184172253148	0.127012831019	0.138239481753	0.168204561841
a31	0.196108106887	0.193523725833	0.186492811049	0.122302447006	0.141727058918	0.15984585728
a17	0.201445802296	0.195774558611	0.190663967016	0.120078839002	0.148919531306	0.143117329093
a20	0.157582054099	0.156980986204	0.159768602339	0.125237359667	0.210648030435	0.189782983031
a0	0.130212078033	0.132733705401	0.140721904113	0.133005319889	0.243783316812	0.219543667677
a31	0.166225866011	0.161621995134	0.164991924704	0.128256713296	0.196790652271	0.182112840559
a8	0.18023495867	0.172885945045	0.175218848235	0.123168561099	0.185000890757	0.163490774853
a37	0.136742607557	0.136034446682	0.148296826078	0.134118260366	0.241823343586	0.202984498284
</S>	0.123923480778	0.124636930841	0.139829548039	0.139135675183	0.252092971793	0.220381394142
