 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.0956338425	0.12155673	0.124733193	0.124334315	0.107845735	0.09412256	0.106080385	0.10863656	0.117056665
a18	0.0899403558333	0.131290226667	0.144902347667	0.155334018333	0.138113888333	0.0885965586667	0.098341875	0.0771219886667	0.0763587333333
a24	0.0957767752778	0.127869588889	0.151302075889	0.170360949444	0.156714176111	0.0899047895556	0.0938758916667	0.0589759725556	0.0552197614444
a31	0.115811681759	0.13079373963	0.155036691963	0.174149113148	0.15489704537	0.0911527211852	0.0843140972222	0.0483052508519	0.0455396608148
a37	0.123574297253	0.133655146543	0.158843853988	0.172879387716	0.153541358457	0.0921829020617	0.0775926744074	0.0450174139506	0.0427129552716
a0	0.134185485751	0.123165895514	0.152397141329	0.167127625905	0.147981962819	0.0960551840206	0.0752853134691	0.0529403226502	0.0508610350905
a28	0.143850988584	0.110588681838	0.14132721711	0.158196141968	0.14088761094	0.10109649634	0.0785065244897	0.0634221342167	0.0621241936968
a18	0.147543572861	0.108111962279	0.13882261237	0.151884040656	0.136291700313	0.100883775447	0.0797298798299	0.0687640814056	0.0679683765656
a31	0.13486256762	0.107915269093	0.14231184079	0.166605940219	0.147990920104	0.0962061384823	0.07715210661	0.0634975318019	0.0634577088552
a37	0.11283853254	0.119697129698	0.15094355693	0.169142983406	0.148562946701	0.0935016261608	0.0804928155367	0.0631684052673	0.0616520362851
a20	0.11000366418	0.123080093233	0.150479275643	0.152232701135	0.1331615789	0.0958473520536	0.0877064135122	0.0751379500891	0.072350992095
a31	0.109856579393	0.113422316078	0.149678271881	0.165118620378	0.142171912967	0.0935929040179	0.0847761611707	0.0715493930297	0.069833846365
a24	0.105004957798	0.111823137026	0.149950007294	0.168785313459	0.145129504322	0.0937894046726	0.0839841057236	0.0713269256766	0.070206634455
a31	0.108247443933	0.107276139009	0.147193375765	0.16980641782	0.148517374774	0.0929453965575	0.0835423339079	0.0718674352255	0.0706040548183
a20	0.107973035978	0.109510713003	0.147900775255	0.16806406594	0.147385851591	0.0935582391858	0.0858586213026	0.0711590667418	0.0685896049394
a31	0.116161345326	0.107147227668	0.143653815085	0.164815095313	0.145873193864	0.0941618363953	0.0871050304342	0.0721270832473	0.0689553769798
a18	0.123070475109	0.0992735378893	0.136827845028	0.164492995104	0.145397804621	0.0937998684651	0.0868935901447	0.0759714737491	0.0742724276599
a41	0.13092767837	0.105503557963	0.130716655009	0.144809665035	0.12557092154	0.0933202444884	0.0887145750482	0.0878737912497	0.0925629058866
a35	0.17480231279	0.106640605988	0.124423358336	0.140670098345	0.128366630513	0.0841246114961	0.0765613373494	0.0767751704166	0.0876358519622
a24	0.19292107093	0.105704821996	0.127886239445	0.146284096115	0.140992606838	0.0871822421654	0.0688211897831	0.0601217501389	0.0700859749874
a28	0.155261131977	0.101854792332	0.135346643148	0.164574852038	0.151895312279	0.0969479623885	0.0725549299277	0.057368926713	0.0641954459958
a31	0.133303388992	0.0980435591107	0.140788064383	0.172951430679	0.151053164093	0.0971513074628	0.0808427366426	0.0628537142377	0.0630126119986
a11	0.129427317997	0.0954769010369	0.139762318128	0.16814213356	0.143879248031	0.0956188324876	0.0878007535475	0.0695761200792	0.0703163306662
a31	0.135445207666	0.0889714050123	0.132003936043	0.167481681187	0.14422781601	0.0960400708292	0.0907282458492	0.0719551433597	0.0731464758887
a20	0.147279179222	0.0939715716708	0.132647838681	0.157857217062	0.135420965337	0.0946751336097	0.0909522652831	0.0731383244532	0.0740575126296
</S>	0.146428684611	0.102255555835	0.13648927934	0.149442008531	0.127506072669	0.0927723018048	0.0899148476415	0.0746728622266	0.0805183838148
