 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.11212826	0.09188486	0.101614887	0.085732492	0.055863791	0.062597122	0.09369554	0.12232804	0.137500535	0.13665444
a37	0.129242591333	0.0937681153333	0.109083139	0.0905252186667	0.057569121	0.0682216286667	0.0862944216667	0.110845991667	0.131109138333	0.123340583333
a31	0.167025631778	0.102353970444	0.115787263	0.0856580428889	0.0590996736667	0.0684750205556	0.0786873258889	0.0958879395557	0.117372062778	0.109653027778
a20	0.202158403926	0.125815676815	0.136799107667	0.089693170963	0.0597707562222	0.0649079445185	0.065047334963	0.0766801338519	0.0934912342593	0.0856362092593
a31	0.192267657975	0.129266038938	0.135806879222	0.0909536269877	0.0621683104074	0.0660896641728	0.0610409526543	0.075130321284	0.0986086114198	0.0886679010864
a13	0.193392305992	0.139776046313	0.134204223074	0.0916161943292	0.0691382051358	0.0718549707243	0.0598835142181	0.0688921810947	0.0892601804733	0.0819821516955
a31	0.201833778664	0.159113748771	0.128292906358	0.0874864067764	0.0699918687119	0.0751895669081	0.0574654280727	0.0628369143649	0.0818637001578	0.0759256972318
a20	0.210339826221	0.15691106959	0.119572680786	0.0928098772588	0.0778362015706	0.0762013523027	0.0558741883576	0.060608450455	0.0775249277193	0.0723214274106
a17	0.203663125407	0.151057279863	0.123669006929	0.0950015107529	0.0828181471902	0.0795985574342	0.0614109784525	0.060853342485	0.0700261402398	0.0719019141369
a20	0.192463905136	0.157375316621	0.11981440231	0.078590130251	0.0675804237301	0.0744713491447	0.0668271061508	0.069334957495	0.0841102667466	0.0894321647123
a31	0.205341285045	0.169118278874	0.107087107437	0.0687986317503	0.06153795591	0.0712339597149	0.0623759777169	0.0691297748317	0.0918655622489	0.0935114482374
a20	0.217518128348	0.173825832958	0.105596882479	0.0666017489168	0.0659807573033	0.077628539905	0.0617317415723	0.0636621439439	0.083939364083	0.0835148374125
a31	0.223237586116	0.178345024319	0.10405651416	0.0621665929723	0.0674030851011	0.0782764499683	0.0604718598574	0.061960032648	0.082351631361	0.0817312538042
a3	0.219552785372	0.179539974773	0.10420864672	0.0614191389908	0.0601148007004	0.0709283719894	0.0596331626191	0.066238422216	0.0887218504537	0.0896429112681
a8	0.174493935124	0.147074871591	0.09405302424	0.0627124503303	0.0465294712335	0.0601338606631	0.0637786942064	0.091205284072	0.129359223485	0.130659240423
</S>	0.142032777562	0.124079265795	0.07912560212	0.0595817941651	0.0373093196167	0.0508229123316	0.0627191121032	0.110579007036	0.167297026743	0.166453220211
