 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.85636267	0.099540478	0.00258638307	0.00300643405	0.00297426385	0.011100777485	0.000928492275	0.00181690852	0.00102143926	0.002222463445	0.0184397064
t	0.727681403333	0.245527492667	0.0102302541233	0.00158351938333	0.00161372065	0.00481267891833	0.00036155056	0.00070211831	0.000486303346667	0.000830182915	0.00617076546667
e	0.415431582444	0.535676790889	0.0389213360411	0.00247680212778	0.00135752315	0.00291187277278	0.000168639856333	0.000318455354333	0.000304522767556	0.000358333534	0.00207412421422
l	0.147864777148	0.614117980296	0.15476933868	0.0507702543759	0.0152557561833	0.0126083116243	0.000292540270111	0.000921245879111	0.00122179448785	0.00134621690367	0.00083174213674
a	0.053019257896	0.515661510099	0.284356546227	0.0785912381253	0.0261329930611	0.0307363332081	0.0013933534567	0.0028111787597	0.00313012126262	0.00321399650122	0.000953387218913
è	0.019067144212	0.504382863366	0.376021995409	0.0438845667084	0.0170984220204	0.0286739014027	0.0016359946089	0.00280634067323	0.00274270725421	0.00278573072374	0.000900250322971
n	0.00789542777067	0.431487497789	0.497400945136	0.0367576462361	0.00889522117347	0.0133216692342	0.000645358779633	0.00110867051908	0.00102382734474	0.00112000363125	0.000343705396857
a	0.00306158295856	0.249869637596	0.484421135045	0.219454072079	0.0322220742245	0.00853187617807	0.000640032946544	0.00066671472436	0.000491810354913	0.00046564905375	0.000175447608152
b	0.00106160334585	0.0865277713987	0.289624235015	0.464367840693	0.125333194741	0.0263595823927	0.000979254082181	0.00151339931812	0.0015776297983	0.00238879926125	0.000266709349384
a	0.00036236717695	0.0300728539162	0.124467182338	0.543156896898	0.230260098247	0.0532743174642	0.00317174539406	0.00416792150604	0.0045850474661	0.00549298475375	0.000988597293128
r	0.000123938240717	0.0101907759554	0.052869604446	0.551079365633	0.304855196082	0.0590581224881	0.00442311809802	0.00532754700201	0.00536912672203	0.00539447291792	0.00130874006438
m	0.000543355658306	0.0248495020518	0.0443145478153	0.582621521878	0.243386675361	0.0447079031627	0.00499468119934	0.00593772450067	0.00606933047401	0.00850796930597	0.0340667759548
è	0.000683402611002	0.0298468914506	0.0455165209384	0.462680630626	0.309420831787	0.0788529633876	0.00654251159978	0.00571952623356	0.00641726989134	0.00921428140199	0.0451051677516
n	0.000228583451727	0.0101794394769	0.0226025763128	0.234992440209	0.571615380596	0.110114854463	0.00848930606659	0.00777813714452	0.00945904103045	0.008235115434	0.0163051331839
a	7.67158183023e-05	0.00344398957463	0.0086634539776	0.11873085507	0.642228300199	0.148876671488	0.0400634000222	0.0109494323815	0.0112523176768	0.008501010978	0.00721385499463
f	2.60324572374e-05	0.00115002585588	0.00298632249653	0.05536850269	0.606935690066	0.223043590496	0.0655932053407	0.0185238081272	0.0136408048923	0.00865305649267	0.00407894896488
ù	8.74135732247e-06	0.000387771544293	0.00152006892951	0.0221146434967	0.519585683355	0.364204946832	0.0476566357802	0.0203525850424	0.0138323856308	0.00807064356422	0.00226590605496
r	2.94811737082e-06	0.000137116206931	0.00124917540984	0.00802664283223	0.393559561118	0.546608012277	0.0248076368267	0.0122029216808	0.00740364187693	0.00512991745474	0.000872474301653
n	0.000110002979047	0.00425885664414	0.0232735831033	0.0532150593441	0.266467301706	0.410816035092	0.0249529135089	0.0146220855603	0.0124088126256	0.0116734703516	0.178201928851
o	0.000146003348082	0.00562947918578	0.0303958149558	0.0682655989614	0.140649247569	0.331261449364	0.113673322836	0.0235517615201	0.0242101208752	0.0179758384505	0.244241387617
n	4.89985322053e-05	0.00187739021655	0.0101514155359	0.0230377124038	0.0836915181897	0.402762136455	0.240824617612	0.0716999371734	0.0467970469584	0.0254640334835	0.0936452238723
a	1.63766106198e-05	0.00062599774961	0.00339136457173	0.00772534572193	0.0492590332299	0.274388308818	0.406654265871	0.139597605724	0.0567167696528	0.0241045739945	0.0375203901574
k	5.57720230993e-06	0.000208990498153	0.00113378219874	0.00259097066264	0.01774752799	0.138444834273	0.494637741957	0.236061695241	0.0665314272176	0.0253255388315	0.0173119365858
à	1.93884978864e-06	6.9942981541e-05	0.000383443960313	0.000878024402213	0.01615056241	0.237557022758	0.333628762652	0.270943468414	0.0937934090725	0.0361131936105	0.0104802519619
n	6.5043125308e-07	2.3363768166e-05	0.000132045526761	0.000300957324938	0.01610643457	0.327402437586	0.166962782884	0.309634966138	0.126190166357	0.0479751012035	0.0052711150873
i	2.6839924256e-07	7.88088354433e-06	4.5432798077e-05	0.000102254024746	0.00622586051	0.177792835695	0.152619174295	0.390307795379	0.219832652119	0.0462920890678	0.0067737670291
k	1.42953897853e-07	2.72698584878e-06	1.6584731649e-05	3.58213375253e-05	0.00215931923667	0.0639260934983	0.150068914765	0.464987671793	0.270321167373	0.0385747743559	0.00990677167637
a	1.42601852951e-07	1.23136598693e-06	8.693466673e-06	1.53372425518e-05	0.000825412352223	0.0242745228328	0.101895398922	0.467723503931	0.352905165791	0.040171377452	0.0121792118921
l	1.43650922984e-07	7.34648045643e-07	6.171992001e-06	8.47635383393e-06	0.000367540629408	0.00984134844427	0.0565757673073	0.334312697977	0.441525425264	0.125305195817	0.0320565156307
ò	5.66402519947e-08	2.64619136214e-07	2.54924929367e-06	2.96326047464e-06	0.000214696325136	0.0120299320814	0.0250488937691	0.191457305992	0.387936531755	0.326277958606	0.0570288418769
r	2.73664444982e-08	1.03932370405e-07	1.20198958122e-06	1.31918976155e-06	0.000194558078379	0.0327240103605	0.0107987129897	0.129192768664	0.301047857252	0.481247699535	0.0447916948923
ù	1.27957232661e-08	4.26611555683e-08	5.47987490407e-07	7.0974467485e-07	0.000112405562793	0.0324537257202	0.00497825329657	0.0991473775547	0.221294139084	0.600765796512	0.0412469525641
s	4.95061878203e-09	1.47474215228e-08	1.97732205136e-07	2.39327447117e-07	4.23854405977e-05	0.0124840335067	0.00222642179886	0.0455418838516	0.179424456361	0.718602228837	0.041678102188
t	1.78929041401e-09	1.33016594076e-08	2.40905178005e-06	2.58918784021e-06	0.000312443059866	0.00829513350223	0.00675958473295	0.0300352599505	0.12538595312	0.574877519612	0.254329078729
i	7.1205090198e-08	8.31243504692e-08	3.56543449335e-06	3.41500649674e-06	0.000401596023322	0.00645754868608	0.00815187850765	0.0164026383835	0.0814721487067	0.421924919871	0.46518213291
k	9.44305409093e-08	9.84690159564e-08	1.62250215445e-06	1.18896654558e-06	0.000137686585974	0.00257961904736	0.00298416186588	0.00983387686117	0.0671651115689	0.57210722329	0.34518930097
u	6.71922378131e-08	7.45503277855e-08	8.5402730815e-07	4.72560108527e-07	5.11757714913e-05	0.00134375924912	0.00133351096863	0.00758447118706	0.0503339391896	0.60437586443	0.33497579699
</S>	8.69386989066e-08	9.93296838928e-08	8.77802404075e-07	3.39980449263e-07	2.82695027457e-05	0.00081374852456	0.000850020354315	0.00462715744353	0.0477676695948	0.518327217215	0.427584498495
