 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.67321457	0.0021715252	0.000529146435	0.00599666288	0.0026768972985	0.009612928395	0.0055423737625	0.012670186938	0.014817615578	0.06372344428	0.02317075605	0.0094471970915	0.0080061802995	0.010230344247	0.067706598695	0.0117238797075	0.0160178595003	0.0046814226515	0.012391923922	0.04566843667
M	0.84554353	0.0306545912667	0.00632373090167	0.00879006354667	0.00170742906517	0.003300421615	0.00196311395583	0.005385303938	0.004961824529	0.0213136989083	0.00786625051667	0.00320069824483	0.00268317432583	0.00348010360033	0.0225936924792	0.0039441764575	0.0053521354036	0.0015646629676	0.00414230290467	0.0152290963954
a	0.60108655	0.0929646504222	0.0378461413006	0.0198987315156	0.0165627060217	0.004488835425	0.00577755067861	0.0291525119793	0.00677365312733	0.0160303309311	0.0201674589722	0.0299226165683	0.00689335713494	0.0303615902201	0.0114734376106	0.0127295555692	0.0136591137045	0.00594020097197	0.0302302932842	0.0080407375239
r	0.279330956667	0.188888806807	0.107222740434	0.0356850328385	0.0436717893406	0.0116431291417	0.0145450628929	0.0690797973264	0.00920415027578	0.0143346381437	0.0311043859907	0.0401020688561	0.00949168971165	0.0453815154067	0.00782863927353	0.0208602721897	0.0183865842348	0.00761236150399	0.0395767079947	0.00604966797463
ì	0.269526472222	0.318194395602	0.113706892478	0.0316079897462	0.0392119015469	0.0113272147806	0.0130403185643	0.0623297361088	0.00660962832526	0.0100746582146	0.0214513179969	0.0179915442854	0.00520170147055	0.0265701271356	0.00530397816118	0.0145938323966	0.00911212427827	0.00332447541466	0.0174424425649	0.00337925959154
a	0.220214361074	0.556743218534	0.0726332831593	0.0195671450487	0.0148933863923	0.00460539602687	0.00497147596143	0.0271152380696	0.00395233175175	0.00871066879153	0.011462477689	0.00931425273013	0.00258113784352	0.0142009072619	0.00445227149706	0.00732602965553	0.00406419177342	0.00168574728589	0.00941035095563	0.00209612820451
p	0.0776844941913	0.765274772845	0.0861284177198	0.0239999080162	0.0058933523741	0.00181077014229	0.00177687098048	0.0101056174565	0.00137181827725	0.00303052936184	0.00404248861633	0.00321934619504	0.000889119744507	0.00488819214397	0.00153807415502	0.00252371764984	0.00138515484781	0.000568371658163	0.00315629008688	0.000712722060003
e	0.0277150112304	0.762430674282	0.165720665907	0.0210288933387	0.00320377385803	0.0010873435141	0.000846388246827	0.0046409458855	0.000687405642417	0.00207997193195	0.00217158353544	0.00159263138168	0.000430096381502	0.00209971498799	0.000844004431007	0.00108410229128	0.000583735958603	0.000248052661254	0.00118318543663	0.000321866057834
r	0.00952497600347	0.654652774761	0.293108571969	0.0241841217796	0.00409356365268	0.000965952421367	0.000745154282276	0.0037792711285	0.000473097980806	0.00176305171465	0.00166352986848	0.00109263377056	0.000290916450501	0.001216216796	0.000612463729236	0.000635514277093	0.000327845954868	0.000142524533085	0.00053513095021	0.000192688774611
ò	0.00332815272782	0.575797478254	0.378383350656	0.0248368709265	0.00492883691756	0.000969323457122	0.000743121670759	0.00418772214283	0.000352861016935	0.00136378427555	0.00183518891283	0.00093514003352	0.0001930976435	0.000837404398667	0.000370207661979	0.000417055139031	0.000166012283623	5.6132507695e-05	0.00022095299407	7.73038652037e-05
