 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.642067165	0.0464252925	0.01310012245	0.00633247766	0.007690696655	0.019663292965	0.0129585394065	0.0193908786535	0.0121676124038	0.220203986958
v	0.853207455	0.0367239478333	0.00913176945	0.00267166612667	0.00297044418833	0.006935141965	0.00434880722517	0.00652808355017	0.00405757246993	0.0734251636963
ò	0.641806978333	0.276509393611	0.0431105118167	0.00387298634222	0.00208113692944	0.00293375220833	0.00148487674206	0.00233883632339	0.00135632063824	0.0245052249118
e	0.254554054111	0.59944702787	0.126727463939	0.00605499118074	0.00177671317648	0.00136392493278	0.00051487695702	0.000903231635463	0.00045666483358	0.0082010306786
n	0.0996050827037	0.475744202623	0.39579742798	0.0192296329602	0.00359417825883	0.00209397828759	0.000320935147007	0.000648640196154	0.000167269733193	0.00279863833953
ì	0.0410929787212	0.197510788541	0.70538604266	0.0443137293201	0.00662279508628	0.00291915919586	0.000298788502336	0.000676376418718	8.75405960643e-05	0.00109177408318
m	0.0144909892937	0.078137349847	0.847780760887	0.0485194897734	0.00670113069543	0.00284671779862	0.000174736720779	0.000821324259573	4.95995265548e-05	0.00047787788806
e	0.0053423895959	0.030120030049	0.708444753629	0.221280559924	0.0262919752318	0.00644768223287	0.000272948696926	0.00139479921986	2.70190343849e-05	0.000377863586353
a	0.0017911147031	0.0124423462597	0.35616773121	0.574987886641	0.0444675290773	0.00801086761096	0.000364443522309	0.00132042427329	2.02505674616e-05	0.000427428495451
n	0.0006026228465	0.0044148885899	0.139761972737	0.78846702888	0.0534027906924	0.0103784840703	0.00043380184077	0.0022274162911	3.57229991539e-05	0.000275262691817
k	0.000315561497833	0.0041289102233	0.0752364599123	0.584020148293	0.0811155622308	0.0456375423568	0.0414273367136	0.013342734097	0.00586802655305	0.148907703177
ò	0.000257012742611	0.00434775797443	0.0538852013041	0.244465074764	0.19484095741	0.158667347452	0.0803823915712	0.0263457900323	0.00866476958435	0.228143704392
r	0.000135422897537	0.00188939832814	0.0365959511014	0.234313161588	0.296182919137	0.230133849151	0.0551795370237	0.0353928036774	0.00378731907578	0.106389630231
a	5.3562636179e-05	0.000708006768913	0.0205734869371	0.226736017863	0.451863973046	0.20291981305	0.0270277881746	0.0293242801258	0.00152565963959	0.0392674255103
p	1.88881132113e-05	0.000240502945704	0.00700651169237	0.126986633288	0.653097657682	0.16038246435	0.0187003693915	0.0159073969419	0.000796554769863	0.0168630612034
r	3.52613685554e-05	0.00448400578177	0.0180205437075	0.106093979096	0.656564805894	0.114637574783	0.0334609591305	0.0175804246473	0.00113233137995	0.0479901164345
ò	4.10876210185e-05	0.00590340794792	0.0218967550358	0.0638179699653	0.608384221965	0.185710798261	0.0378675733768	0.0161740034491	0.00121212113332	0.0589920575448
n	1.40909571052e-05	0.00197661545844	0.00770577066527	0.0272802062551	0.644677207322	0.25542888942	0.0256471247923	0.014555821383	0.000556288751107	0.0221579707483
t	5.35053093407e-06	0.00116237947461	0.00499497317509	0.0185775217517	0.677607149107	0.180263306473	0.0491172615974	0.0134318147943	0.0063756309837	0.0484645730828
a	2.42613140102e-06	0.000889325537883	0.00398700530496	0.0116709407106	0.485433496369	0.355695505491	0.0641736205325	0.0132124462648	0.0082219416079	0.0567132680609
n	8.24968805673e-07	0.000296952639808	0.00134055614892	0.0047991862302	0.342553585456	0.51595001183	0.0866008868442	0.0165647907549	0.00577172481597	0.0261214657203
g	3.88041297558e-07	0.000415851860769	0.00475940261697	0.0212861416101	0.399623005152	0.35613130061	0.102371122281	0.0234981542516	0.00590720693866	0.0860074012401
h	3.39613257919e-06	0.000606613306923	0.00662280630566	0.02810404237	0.371903378384	0.284455870203	0.0997362707603	0.0222576877505	0.00349169857955	0.182818233747
ì	4.2947625582e-06	0.000353778195083	0.00294279234867	0.0114899912393	0.223105229228	0.512388173401	0.0826562012534	0.0193426695835	0.00170335978652	0.146013513249
z	1.44055696553e-06	0.000118648018736	0.00100731694301	0.00446647816243	0.107386836176	0.678619424467	0.113316598084	0.0297665105278	0.00219462742217	0.0631220897497
i	4.90123594043e-07	4.04810836687e-05	0.00036223168077	0.00212569931748	0.069147444392	0.566932841489	0.262300289361	0.0573518101759	0.00597382597406	0.0357648475832
n	1.65723980748e-07	1.37144861922e-05	0.000121249970413	0.00077634478916	0.0284038846307	0.476037640496	0.38368542312	0.0802501467253	0.0106273003247	0.0200841135277
a	5.85635594493e-08	4.7486815934e-06	4.12837741277e-05	0.00032210239472	0.0140147426102	0.390828166832	0.397499347707	0.155171488908	0.0269134641082	0.0152045868426
r	2.95968324831e-08	1.7634632998e-06	1.47922328592e-05	0.000155137284573	0.00680485783673	0.262482438944	0.391791649236	0.256911472969	0.0453810990361	0.0364567246142
t	1.79413515828e-07	5.02610415193e-06	2.77068455031e-05	0.00126640010286	0.0153190816789	0.230361586315	0.321357816412	0.223330772323	0.0381948733454	0.170136498205
i	2.55456695276e-07	6.14812783731e-06	3.17803914544e-05	0.00160545297455	0.0179529208363	0.192297957438	0.249974935471	0.237798505441	0.0913660661151	0.208965919402
s	1.24959262759e-07	2.0963749861e-06	1.07542228848e-05	0.000537379365783	0.00603694871443	0.0813635567127	0.183458116824	0.21354177248	0.397137525372	0.117911726467
t	6.23706479197e-08	8.06548289033e-07	3.87801902493e-06	0.000194593952594	0.00228940304714	0.0433720484709	0.119317797275	0.12621646816	0.469694435124	0.238910535489
e	1.79265201973e-07	4.05713639678e-07	1.59203554831e-06	7.88317723547e-05	0.00104226289238	0.0324872680236	0.103403799092	0.19004830272	0.354730648375	0.31820671183
s	2.14045408991e-07	1.72636685893e-07	6.61660296103e-07	2.66881199082e-05	0.00035505209496	0.0129736663885	0.0500433779973	0.162400925473	0.595522506125	0.178676722943
e	9.71108023303e-08	1.53984511298e-07	5.94465588701e-07	1.04239826027e-05	0.00014056370582	0.0052135430435	0.0218561959658	0.135166673058	0.721546182042	0.116065566648
t	5.83521851101e-08	1.46736072766e-07	6.22601456234e-07	5.03056194757e-06	6.91594831733e-05	0.00262641217883	0.0123568852119	0.127283584119	0.744453844014	0.113204272216
t	5.32391897034e-08	6.04079572553e-08	3.69447798745e-07	2.28256246252e-06	2.84614436244e-05	0.00126615699061	0.00926346196063	0.128453307806	0.616094211338	0.244891634072
ò	4.10224816678e-08	2.92874183978e-08	1.87184052115e-07	1.17661346617e-06	1.45820596581e-05	0.00100922289687	0.00858920078688	0.159854955935	0.277200267113	0.553330288024
</S>	2.11628164839e-08	1.46513421679e-08	9.41661748575e-08	6.25377101085e-07	7.49219050405e-06	0.000808397048435	0.00513200259344	0.129765657968	0.150824108556	0.713461509012
