 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.8897985	0.060314563	0.0044389887	0.00259972975	0.003289704682	0.000685893	0.002215619245	0.00364402082	0.0330130143065
o	0.777675166667	0.180244876333	0.0224561087	0.00278831475	0.00212617724867	0.000426235033333	0.00120771971167	0.00186769752	0.0112077375065
f	0.512802742222	0.437731725444	0.0337598252333	0.00715459325	0.00180992364956	0.000639277811111	0.000870034301223	0.00128966043	0.00394223550917
à	0.293198590741	0.641063641815	0.0385623154111	0.0172216454167	0.00161317794985	0.00129352357037	0.000810718464408	0.00447806353333	0.00175835654339
i	0.124306093914	0.766152547272	0.080292095137	0.0191037491389	0.00156831406995	0.00122015638012	0.000789136348136	0.00553735601111	0.00103059265946
e	0.045558967638	0.591373619091	0.300904915046	0.057006763713	0.00144295750998	0.000962202516707	0.000301659821379	0.0020552948037	0.000393621831487
e	0.015284648067	0.256165100364	0.431675835015	0.288359187904	0.00463675216999	0.0024675241389	0.00022605685246	0.0009553692479	0.000229517247162
t	0.00519354607667	0.0932442901213	0.303462565005	0.579983405968	0.00752086372333	0.0093378310463	0.00030128215082	0.000740990085967	0.000215249662387
è	0.00182782068022	0.0374146721738	0.193968716668	0.744766928656	0.0100581692411	0.0104373668154	0.000458989503607	0.000877125185322	0.000190213034129
l	0.000656072038073	0.0155837970246	0.104211999389	0.863373959552	0.0091787489137	0.0051066796718	0.000405408397869	0.00136921192844	0.000114103295376
i	0.000300884369358	0.00697556297487	0.0466859226297	0.788846869851	0.0998875651379	0.0509115688239	0.00084086160929	0.00417776200948	0.00137298011246
f	0.000148678017916	0.00269733326496	0.0251530972099	0.674279706617	0.173756945046	0.114739399608	0.00133092993643	0.00540833373649	0.00248561560415
a	5.0551062202e-05	0.00092549428732	0.00969252693663	0.472824674206	0.343626328349	0.140818803203	0.0197613469121	0.00658163631216	0.00571873186805
m	1.78675984007e-05	0.00031981936844	0.00359725999888	0.199813825402	0.438183002783	0.317168741068	0.026241330304	0.00736271043739	0.00729549278935
è	6.12601874357e-06	0.000140225459813	0.00240193421963	0.115966179134	0.435643917594	0.392676337023	0.0270425924347	0.0174661278125	0.00865659292978
n	2.17288270119e-06	7.72826709377e-05	0.00190222459654	0.0770670500447	0.461373012531	0.394672542341	0.0289520961449	0.0269941426042	0.00895950347659
o	1.9635061104e-06	2.83186790792e-05	0.000681094730513	0.0449561225616	0.306365210844	0.46261399078	0.141596711715	0.0254559928681	0.0183005674922
s	1.8941592818e-06	1.16568184764e-05	0.000235920470504	0.0153526676105	0.153865372615	0.608768776927	0.181911363905	0.018346592856	0.0215056968307
ù	6.79878542267e-07	5.00757464213e-06	0.000124468868835	0.0063348702135	0.152798936538	0.538156186642	0.188259321302	0.102088269519	0.0122322222769
b	4.51138550756e-07	3.86452121404e-06	9.85954902783e-05	0.00452608553783	0.157467632179	0.218395306547	0.193804718767	0.417336503173	0.0083668184923
i	6.77488950252e-07	6.60549660468e-06	5.13247747594e-05	0.00292428715261	0.0673136095263	0.198457672182	0.174368897922	0.484822814391	0.0720541028974
t	5.78292899751e-07	6.37122502156e-06	2.39084197198e-05	0.0011037732242	0.0314137876421	0.266215507394	0.232114855974	0.302817494797	0.166303767632
o	2.0666896725e-07	2.53458996052e-06	1.04295828733e-05	0.0004676906324	0.0184231304474	0.191834313798	0.334301741991	0.236006071599	0.218953935877
è	8.99363844167e-08	1.23768076117e-06	5.17293377277e-06	0.000164273966033	0.0067667508158	0.0711517363237	0.30135743533	0.455859240533	0.164694053292
p	4.37377501389e-08	4.18542003923e-07	1.74567524426e-06	5.65907131443e-05	0.00240032550527	0.0240294662989	0.10727021411	0.809318423511	0.0569227141973
r	1.72178094796e-08	1.54539083841e-07	1.35108975309e-06	3.87960759481e-05	0.00176784270176	0.0083694433063	0.0388774335033	0.90245194117	0.0484929631658
è	8.13135925987e-09	6.6104685357e-08	1.2154278957e-06	3.18821966494e-05	0.00148295425392	0.0028568834471	0.0152731329511	0.907072513723	0.0732813277219
s	4.56916285329e-09	2.2381067309e-08	4.095577339e-07	1.12433478998e-05	0.000534118342973	0.000963646236033	0.0058033538337	0.929336604574	0.063350612574
t	1.8126329511e-09	3.0525753883e-08	8.07739701967e-07	8.9250243166e-06	0.000468505519324	0.000343105836678	0.00488913781123	0.862353501525	0.131935970858
o	1.28920620884e-07	1.20216284628e-07	1.00713693399e-06	8.1786302722e-06	0.000432265199775	0.000134337057426	0.00417833029041	0.630499393842	0.364746206953
</S>	2.56672260442e-07	1.90665327314e-07	6.05581016995e-07	4.3473193861e-06	0.000217689989888	6.9315782513e-05	0.00218091517521	0.483907386921	0.513619268476
