 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.87322715	0.019260836	0.0085146237	0.00494154175	0.0049768172	0.00454569	0.0070383623	0.077494975255
t	0.721514066667	0.0444842173333	0.0133795412333	0.01863236575	0.0164547224	0.0420024976667	0.0451434766333	0.0983891019217
i	0.416499938889	0.268838539111	0.0374747394111	0.03033923725	0.0207145689667	0.0558218277222	0.0601637847444	0.110147371641
p	0.217868588296	0.476653173037	0.086732441137	0.0648592860833	0.0438215724889	0.0363406370741	0.0287212837815	0.0450030048803
à	0.098432392432	0.543027861012	0.169198733712	0.0745320806944	0.0518594348296	0.0282746764247	0.0158612089938	0.0188135603601
s	0.0401611146107	0.525798897004	0.314034331237	0.0599505872315	0.0347192626099	0.0119473845416	0.00631457219793	0.0070738338867
t	0.0284192433369	0.456002782335	0.292546170412	0.0540848564105	0.0316730645366	0.0199231275139	0.018255922866	0.0990948363289
a	0.0242644289123	0.314384115778	0.387946496804	0.0836437044702	0.0162611787789	0.0207630937713	0.0220860581887	0.130650921443
v	0.00815982546343	0.110623730926	0.529700465601	0.214482044823	0.0601880055263	0.0181131105238	0.0112197889629	0.0475130201477
à	0.00274334849781	0.0402969271087	0.572131468534	0.258052161608	0.0833878791754	0.0171855533746	0.00728528038763	0.0189173965826
l	0.000939504034937	0.0151454071696	0.619949049511	0.245552923869	0.101109290392	0.00725829979153	0.00326924919588	0.00677631800087
e	0.000326075904979	0.0051753084432	0.399555736504	0.45622103129	0.123625073464	0.00756256373051	0.00291212519863	0.00462209627362
à	0.00011258768216	0.00174482171463	0.163958535501	0.55321749043	0.256457077821	0.0127672015768	0.00740161953288	0.00434062835787
l	3.85404756533e-05	0.000584558732443	0.065268779167	0.356444253477	0.55269752594	0.0143673858589	0.00867238361096	0.00192652290396
a	1.38346483711e-05	0.000204017768148	0.028649606389	0.177236151159	0.604991575313	0.17520049062	0.0105178013037	0.00318648015265
e	4.8526202647e-06	7.4940238916e-05	0.010826517163	0.075057929853	0.476747765104	0.410170206873	0.0223272117679	0.00479052058422
t	1.6594649259e-06	2.55410429053e-05	0.00379221099667	0.027716135551	0.323966928368	0.578046255624	0.0630000615893	0.00345118239474
è	6.37332958633e-07	8.91650356843e-06	0.00129076339922	0.0208714679837	0.144154288789	0.487292275208	0.34093300053	0.00544864846491
l	2.97919629544e-07	3.23953119614e-06	0.000454945811073	0.0207274143279	0.0681855929297	0.262939165069	0.641514700177	0.00617463452164
i	2.37832733181e-07	1.1959975872e-05	0.000395631547024	0.0104338513426	0.0401102452099	0.210153328356	0.569686076726	0.169208675207
t	1.9530955486e-07	1.48231134407e-05	0.000368357957998	0.0042427745442	0.0148013650033	0.189684862785	0.540369855575	0.250517777069
à	7.736745342e-08	4.95876426923e-06	0.000123192288656	0.00183798854473	0.00582292096777	0.123853741928	0.737013751858	0.13134334769
l	5.61663358067e-08	1.71462063874e-06	4.28555092187e-05	0.00119864972491	0.00339284905592	0.0505164566427	0.866385817286	0.0784616185633
a	5.51641219356e-08	9.91737456247e-07	2.08536144062e-05	0.000654968048303	0.00251633889297	0.0250205945809	0.629521552429	0.342264718854
</S>	5.16694059678e-08	1.04662472812e-06	1.79282802031e-05	0.000381572669151	0.00128390955798	0.0133628833404	0.361446416215	0.623506259427
