 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.66714402	0.240520915	0.0143429945	0.0012251467	0.00163049706	0.0141231935	0.00173187549	0.0019867373	0.057294672257
a	0.506854766667	0.426188748333	0.0303533861667	0.00376128386667	0.00218887192667	0.00934150273333	0.00090312464	0.000743357556667	0.0196649597237
m	0.258779935556	0.658583329444	0.0589957793889	0.00577529378889	0.00262220470889	0.00722483214444	0.000564639223333	0.000331675882889	0.00712230145123
à	0.131454184819	0.801061123148	0.0541051321296	0.00351363956296	0.0012424768163	0.00582160241481	0.000265936261111	0.00012348413063	0.00241240259208
t	0.0516392699063	0.873407827716	0.0593234263765	0.00339399852099	0.0010621797521	0.0097277521716	0.00044862428037	7.223529921e-05	0.000924664839027
i	0.0247647363921	0.843290762572	0.110646842126	0.006388575707	0.00127466071737	0.0125400030572	0.000545645753457	5.89407737367e-05	0.000489822043009
è	0.0083735984707	0.658842654191	0.307776270709	0.0164787549023	0.00138645840579	0.0066138012524	0.000242239793819	3.09210902456e-05	0.000255275564336
n	0.00290266637023	0.436736501397	0.529570890236	0.0251927563008	0.00155909273526	0.00380048188413	0.000109937250606	1.64118172485e-05	0.000111233477445
a	0.00104845066108	0.259251956132	0.479259916745	0.216624247434	0.0403017537118	0.00326122136138	8.7948510202e-05	1.77353332495e-05	0.000146740868482
p	0.00035957112536	0.0874345900673	0.296834358915	0.516693582478	0.0897604025706	0.00795023428713	0.000561447493401	0.00010154191975	0.000304266646161
r	0.00645740703912	0.0615760523791	0.221831392972	0.482554640826	0.0829501805235	0.080869470429	0.00604305083113	0.00304925182325	0.0546685834221
à	0.00850115138904	0.0687003054597	0.185769550991	0.251229556942	0.0717248485078	0.321732383476	0.00992882861038	0.00430018194108	0.0781132211407
m	0.00286120607368	0.0396178224199	0.130363015664	0.136764738981	0.157408792836	0.483217587825	0.0127845792035	0.00254639208036	0.0344359130469
a	0.000968452787893	0.0141435386033	0.0787545791547	0.0894503256603	0.210171820945	0.573463409275	0.0139472780678	0.00212135962679	0.0169792812156
n	0.000323033651638	0.0047386863891	0.0273984166182	0.0721618078868	0.342315350315	0.524634699758	0.0157741710226	0.00272110170893	0.00993275027187
a	0.000108071708586	0.00159432543903	0.00989621560607	0.0589728549623	0.457793623438	0.434043743253	0.0256100710075	0.00456510890298	0.00741599055729
s	3.7034598562e-05	0.000550135088677	0.00363526056202	0.0326353909874	0.434173127813	0.435531554418	0.0691621280025	0.0127796366343	0.0114957229858
t	2.38666441873e-05	0.000291354553892	0.010109073114	0.0516600453291	0.342666549271	0.361133591473	0.0859501280008	0.0222496255448	0.125915772329
u	1.91412430624e-05	0.000210837674631	0.0122125890313	0.0536201883097	0.158021226424	0.500049763824	0.0773832013336	0.0231402868483	0.17534281011
d	6.79572829413e-06	8.29879690103e-05	0.00419169597043	0.0186476107699	0.0664104381413	0.513617381275	0.136094247111	0.0992575349494	0.161691352703
i	2.61491117047e-05	0.000262959243803	0.00330859645681	0.00801941705663	0.0372319400471	0.403840253758	0.14719497437	0.132852924983	0.267262807568
è	3.24904886559e-05	0.000320898999104	0.0029288278556	0.00394170527121	0.0181275106157	0.383543394586	0.24153632679	0.066412201661	0.283156629189
t	1.08307143411e-05	0.000107068956531	0.000983838359867	0.00133530059774	0.0076594822719	0.365517054862	0.424444965597	0.035778160887	0.164163241396
s	3.72218773512e-06	4.39407005037e-05	0.00116179332462	0.00734355078758	0.0166370935573	0.293896691621	0.347570711866	0.0575707939623	0.275771668799
i	1.36583854604e-06	2.33155823346e-05	0.00121699060931	0.00933320551886	0.0186152307024	0.143891268207	0.344500313955	0.105933487987	0.376484852933
è	4.72893812347e-07	8.39677264487e-06	0.000407057535103	0.00311419950095	0.0062584715788	0.0684555873023	0.561126391318	0.107780424662	0.252849044311
n	1.62440712282e-07	2.99794898962e-06	0.000136702329268	0.00103988500432	0.0021836210976	0.0298480953341	0.730386730439	0.082863723554	0.15353810977
a	5.59982341607e-08	1.42754927121e-06	4.6255053856e-05	0.000350813032773	0.000811456362533	0.015729504078	0.599217450146	0.200230847851	0.183612204923
p	2.10469395869e-08	9.2226348507e-07	1.5985973392e-05	0.000120877299724	0.000295160943511	0.006125268586	0.268734751049	0.497528949284	0.227178088308
r	1.18960081623e-08	6.09373603023e-07	8.63283713733e-06	6.2602369708e-05	0.000544190050504	0.00340554178867	0.123369043016	0.513274066428	0.359335329436
à	7.98960968743e-09	5.30468981008e-07	6.33417539911e-06	4.32225547493e-05	0.000642003612501	0.00339353379622	0.077806432672	0.280523495476	0.637584443145
m	3.11870019248e-09	2.29830014403e-07	2.42895998637e-06	1.46160065298e-05	0.000246554389834	0.00209373597541	0.0471960135573	0.264859221825	0.685587204382
a	1.08084157275e-08	3.21213315534e-07	1.15625919546e-06	5.9860438766e-06	0.000103647329945	0.000808243035137	0.0270950865191	0.306647073942	0.665338471461
</S>	1.98716893637e-08	5.25188892767e-07	9.5775864773e-07	4.4696293383e-06	6.08108299725e-05	0.000503893817569	0.0185031622595	0.287306136971	0.69362000573
