 	hai	già	mangiato	</S>
ì	0.810856345	0.06422245535	0.0669647925	0.05795633305
s	0.837238365	0.10074753845	0.0381934988333	0.0238205487167
e	0.572483908333	0.39621190615	0.0181351637111	0.0131689682389
g	0.201419349444	0.662535065383	0.0602798256704	0.0757657057463
i	0.0713886850813	0.643245058461	0.156783445223	0.128582796915
à	0.0240810725071	0.485616599487	0.413041195074	0.0772611259717
f	0.0089834761157	0.342326689829	0.620149598358	0.0285402245906
a	0.00417456503857	0.24869730661	0.587252299453	0.159875805464
m	0.00172441666286	0.0928829819033	0.555447633151	0.349944938488
è	0.000611757244287	0.0375050886678	0.550552227717	0.411330929496
n	0.000237813147096	0.0213317505559	0.676138925906	0.302291525832
a	0.000108088441365	0.0104570531986	0.549940739302	0.439494111277
</S>	9.09491706825e-05	0.0055095371193	0.294682465651	0.699717035639
