 	sta	e	dorme	nel	letto	</S>
s	0.78242483	0.0850495425	0.012800014	0.00343714295	0.0100809224	0.106207559385
t	0.698059703333	0.117037939167	0.019632786	0.00847399411667	0.0182705894	0.138524992718
e	0.366383033444	0.404024413056	0.040457592	0.0129417427056	0.0240210198	0.152172192239
c	0.175954163481	0.609288087685	0.130027340667	0.0159749152352	0.0129878279333	0.055767660513
e	0.0988957613937	0.527721029228	0.303217020222	0.0288880434117	0.0145683049778	0.0267098286043
p	0.0347993403979	0.393192433076	0.493567556741	0.0461575734706	0.0154280284926	0.0168550526348
l	0.0217150748326	0.242580314359	0.57104626558	0.0584222078235	0.0145050379975	0.0917310973116
ò	0.0219205057775	0.130664882453	0.559977145193	0.100305949274	0.0285813726658	0.158550125771
n	0.0124817138592	0.069164971151	0.565295858398	0.202548663091	0.0485859855553	0.101922753924
n	0.0150511560531	0.056930899717	0.490358886133	0.231379567697	0.0472664785184	0.159012969975
i	0.015751118416	0.0481083561057	0.311776522044	0.338859365899	0.0886221295061	0.196882479992
s	0.00526174531377	0.0171407211686	0.175825112348	0.568151538633	0.128141246502	0.105479603331
t	0.00183017764802	0.00812274832287	0.118611355783	0.620780512878	0.0933471701673	0.157308037777
o	0.000685228149007	0.00495087489096	0.0646917645943	0.507038384293	0.229351291389	0.193282512592
g	0.000230060119402	0.00170060219899	0.0229826029648	0.441745081431	0.36167812713	0.171663564197
r	0.000340078076534	0.006458635185	0.0143711030883	0.40665061381	0.354760322377	0.217419241399
à	0.000384266334178	0.00832628877833	0.0112455169628	0.24263703077	0.536092660792	0.201314217133
t	0.000136353915603	0.00308505682928	0.00407784079093	0.0910093107567	0.754567506931	0.147123889044
t	7.90698620777e-05	0.00159637872959	0.00177263683364	0.0449836579189	0.61657312231	0.334995109681
i	5.99665961792e-05	0.00109566986633	0.00097659479998	0.0239586080396	0.366310554103	0.607598603227
</S>	3.00653693196e-05	0.000548262467865	0.00049010513314	0.0122622371198	0.310016967052	0.676652351614
