 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.46350026	0.2891955225	0.163833786	0.00230990523	0.0026184499	0.00279377645	0.014402576335	0.06134569421
n	0.226812014	0.469052874167	0.266284425333	0.00486445317667	0.00590724493333	0.00139520641667	0.00497786410167	0.02070592811
è	0.0812279966667	0.429328314722	0.468265598444	0.00482642349222	0.00649553587778	0.000898614342223	0.00184015220189	0.00711738171667
r	0.0282133028722	0.215025485574	0.748449356148	0.00215782189741	0.00273402391259	0.000338803987408	0.000655981016297	0.00242523920642
k	0.0534539936074	0.087082329858	0.595548357049	0.00980227659914	0.00862931535753	0.0112065288325	0.0198482448864	0.214428973256
e	0.0618419915258	0.052247979286	0.522355080683	0.019636441533	0.0119068977858	0.0153492272775	0.0285526946288	0.288109721085
s	0.0208071451653	0.065450401762	0.634099096894	0.103071305178	0.0487360729286	0.0120230244258	0.0142255362096	0.101587446195
e	0.00708364609343	0.0567035635873	0.491694422298	0.320413361726	0.0682193939762	0.0110995775753	0.0075617034032	0.0372243303317
s	0.00238222876281	0.0203089643958	0.301539016766	0.480605607242	0.168285567659	0.00878117529177	0.00400693326773	0.0140904944439
e	0.000816671615603	0.00761507856527	0.126186301589	0.539312022414	0.300835725886	0.0132296957639	0.00468820632258	0.00731631104797
s	0.000290575094368	0.00284690380176	0.055395682063	0.440198397471	0.468536108629	0.0221713429213	0.00543760330753	0.00512339181599
e	0.000102773847289	0.00111794108059	0.0195740001543	0.27560253249	0.633343169543	0.0479715703071	0.0149860762025	0.007301906072
t	3.96432198297e-05	0.000520798495197	0.0072381987381	0.17857344183	0.705135743181	0.0797388001024	0.0195852064008	0.009168111024
t	0.00043269021601	0.00221909920007	0.0366558003327	0.08736913561	0.672917524394	0.0880952667008	0.0305490098003	0.081761411008
à	0.00056430469357	0.00291282821002	0.0508707511109	0.0472394255367	0.557136318131	0.0972459769003	0.0489560132668	0.195074363669
s	0.000188940243187	0.00111109508341	0.0214581907836	0.0224395294122	0.606670339377	0.151477953633	0.0379535000889	0.158700435723
t	0.00034884103816	0.00418811289787	0.0200761580079	0.0283218027041	0.538748193126	0.163604391211	0.0386221856963	0.206090269741
e	0.000402363551353	0.00521418239846	0.019601998574	0.0304303336014	0.285542111042	0.260704833737	0.0995839818988	0.29852016658
a	0.000134429154951	0.00174016332812	0.00657038261933	0.0106376669038	0.115899920481	0.536779991246	0.1371025473	0.191134892193
n	4.4981344117e-05	0.00058596313484	0.00220988128978	0.00359584877693	0.0478523669603	0.749132777082	0.118754887433	0.0778233003977
k	1.75661999723e-05	0.000248714787613	0.000861435716593	0.00267509139798	0.0365468143201	0.588334139027	0.190461910811	0.180854343133
ò	8.34956751243e-06	0.000132336267704	0.000436375015531	0.00241411711933	0.02784325594	0.253232659342	0.230599076937	0.485333847711
r	2.81088822581e-06	4.57466177347e-05	0.000183752790177	0.000917747726443	0.0193128311467	0.213252806114	0.310475542312	0.455808789237
a	1.0914548086e-06	1.64845777449e-05	6.6337881059e-05	0.000370538273481	0.0146199107689	0.196136744371	0.499946637437	0.288842269746
m	5.0275578169e-07	6.25484455597e-06	2.43706885963e-05	0.00013716974766	0.00500550691963	0.106118312124	0.626463292479	0.262244573249
a	1.97144859387e-07	2.92695792632e-06	8.81290710877e-06	5.34078093867e-05	0.00176463158054	0.070970140708	0.710208830826	0.216991024416
r	9.6666488529e-08	1.88639773544e-06	4.07647623626e-06	2.47869502956e-05	0.000632058272847	0.0307074919027	0.743618510275	0.225011094805
è	3.41214273597e-08	7.19231826147e-07	1.99291338875e-06	8.7845373852e-06	0.000261447979616	0.0177703351009	0.775132970092	0.206823731602
o	2.70516069032e-08	8.30667029716e-07	1.69951039063e-05	3.96648031507e-06	0.000115223013205	0.00731261598363	0.621128933364	0.371421407201
</S>	3.67349764516e-08	1.28959751486e-06	3.29461319531e-05	3.17702925754e-06	7.38263266025e-05	0.00403298271681	0.442490781682	0.5533649536
