 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.89694173	0.0364315945	0.007540184	0.00234005565	0.00251549855	0.002759072335	0.001390212847	0.05008163285
n	0.81266521	0.158421464833	0.006970482	0.00176392458333	0.00137113207333	0.001350912435	0.000631105147	0.01682573181
k	0.568666063333	0.275906971611	0.0826514536667	0.0200533723944	0.00780421708111	0.00315229287833	0.00416163138233	0.03760397623
ò	0.301516053444	0.41682718387	0.164853504556	0.0376262691315	0.0147480713604	0.00693158889278	0.00856717679411	0.04893018141
r	0.135491644815	0.62793356129	0.165101401519	0.0271862140438	0.0099419614768	0.00601949726426	0.0070887906647	0.0212369595033
a	0.0638063985483	0.605371853763	0.277190917173	0.0261413460146	0.00568685478227	0.00332513242142	0.00645765262157	0.0120198562011
s	0.0216826042861	0.569005137921	0.354039479058	0.0320516243382	0.00445049532742	0.00300023154047	0.00692461000719	0.00884582730037
t	0.0155086552554	0.563298465974	0.273195719686	0.0408171217794	0.00446263224247	0.00410059754682	0.0101761794691	0.0884406143335
e	0.0133530465065	0.336162104991	0.414500039895	0.0911348872598	0.0101141770808	0.00566673268227	0.011757867923	0.117311131445
m	0.0044803036485	0.126797376664	0.665159933298	0.13735643242	0.0100416370269	0.00501871232742	0.00783591720767	0.043309685915
a	0.00151451932317	0.051473503588	0.625333921099	0.252176520807	0.0295254693423	0.0152914952091	0.00722927720256	0.017455294405
r	0.000521887415057	0.018647257396	0.5478805637	0.354768573602	0.0373307643141	0.0207532007364	0.0106698670675	0.009427880235
è	0.000217224822019	0.007665765132	0.515312681233	0.351489601201	0.0605098943047	0.0381793259121	0.0162862043558	0.0103393231783
o	0.000103933540126	0.00301420732367	0.308089379078	0.3485564204	0.245643944768	0.0654495899707	0.0166302267853	0.0125123403928
c	5.66428444953e-05	0.00155143175422	0.197716138359	0.286262603467	0.266476910256	0.108397851324	0.121848204262	0.0176902404643
e	4.10938983984e-05	0.00106371643907	0.154113798286	0.173514197822	0.225990822085	0.249489767108	0.172821445754	0.0229651734881
e	1.43696262661e-05	0.000364619269023	0.0540982860287	0.0894581909407	0.331434130695	0.324829265703	0.162544332918	0.037256805496
n	1.25334126554e-05	0.000174034384674	0.0218624366429	0.0484002253136	0.249137696898	0.331720338568	0.296908790973	0.0517839074987
ì	1.16524391518e-05	0.000106594148125	0.0110388072476	0.0259562467712	0.103260050966	0.486581572856	0.334282006991	0.0387630368329
n	4.02450504393e-06	3.79243842583e-05	0.00522859511587	0.0112595677904	0.0410574867553	0.478932027619	0.430443908997	0.033036455611
e	1.42530017798e-06	1.44776274028e-05	0.00219313833862	0.0048897535968	0.0165590976851	0.237380727873	0.601873206332	0.13708817987
p	5.6676957266e-07	6.60144911427e-06	0.000857458526207	0.00216622889893	0.00955165202837	0.107251147958	0.605235928777	0.274930436623
r	2.7860725422e-07	4.04744735142e-06	0.000705952622069	0.00175607703298	0.00548972102946	0.061454919386	0.658984142926	0.271604878874
ò	1.6032645524e-07	3.16150253381e-06	0.00065995889069	0.00142200219433	0.00201515909982	0.0222620168287	0.625743287642	0.347894272958
n	5.619281958e-08	1.0755762246e-06	0.00025301269923	0.000527076790777	0.00086613221994	0.0117279699096	0.583421029214	0.403203647653
t	3.96659421933e-08	5.34239754867e-07	0.000182681122077	0.000491780086259	0.000810802523313	0.0087754162032	0.562358046405	0.427380682551
o	1.66268715731e-07	5.38374301622e-07	0.000153503498459	0.00046320788162	0.000667463079771	0.00385647902607	0.336379187135	0.658479427517
</S>	2.82869882865e-07	5.55263150811e-07	7.83428808795e-05	0.00023378355011	0.000381550697886	0.00197431160054	0.197333221067	0.799997913759
