 	dove	aveva	per	stare	non	aveva	</S>
p	0.726617395	0.09466447	0.013779956	0.0022157237385	0.003071210923	0.007078416304	0.1525727694
u	0.557474531667	0.369202483333	0.014641403	0.0019844655385	0.00233690625633	0.00288519947067	0.0514749852
ì	0.208891729956	0.736973261111	0.0158231706667	0.00565848711283	0.00701711558544	0.00631803165689	0.0193182180333
c	0.0903046193853	0.803668687037	0.0685237222222	0.00874102037094	0.0100893350285	0.00865372671896	0.0100189042778
h	0.0632484707951	0.755280812346	0.136300340741	0.011909728457	0.00763187214283	0.00534028363965	0.0202885338593
e	0.0349739298424	0.493484267782	0.42610872358	0.0136729276523	0.00427864419094	0.00259302187655	0.0248885936198
n	0.0116833361745	0.167518866994	0.79636825786	0.00974746171743	0.00182549198365	0.00099653917885	0.0118601141066
a	0.00390956567117	0.056978883358	0.77602907262	0.124490100572	0.0269267045712	0.00383986834962	0.00782579226887
s	0.00131342483006	0.0194912786793	0.737249610873	0.189489893524	0.0376512375237	0.00550169631654	0.00930283242296
t	0.00107764618635	0.0088170006931	0.806456636958	0.0970115651747	0.0157540889412	0.00359556653885	0.0672874434743
a	0.000997506624617	0.00489475567137	0.546631999986	0.301247035725	0.0395009667471	0.00538168307962	0.101346018491
s	0.000336762236706	0.00169947349746	0.262138110995	0.579114248575	0.0618410499157	0.0172677050265	0.0776026468303
ì	0.000116754962902	0.00065366538582	0.159336826998	0.585202332858	0.122311947639	0.0374880686755	0.0948904189434
e	4.04873672627e-05	0.000241436607507	0.0610652538327	0.499017634286	0.322625449213	0.0352955008918	0.0817142469811
n	1.53873654496e-05	9.9909423069e-05	0.0292221427776	0.388751808095	0.375860613071	0.122661263964	0.0833888596604
ì	7.4857598832e-06	5.23879728897e-05	0.0184823473592	0.241385959365	0.28772486769	0.361056984655	0.0912899632201
c	4.39057852773e-06	2.68383244966e-05	0.00784733561973	0.103964474122	0.191779822563	0.624056608218	0.07232056774
h	3.20781980759e-05	0.000142164464832	0.0178985732732	0.0712498390407	0.0956849441877	0.664654989406	0.15033745258
e	4.0323667692e-05	0.000172186191044	0.0199870262997	0.0536956856469	0.0579167526292	0.390413045802	0.477774997527
</S>	2.0804781346e-05	8.6753759672e-05	0.0100309239629	0.0271356867734	0.0300258781646	0.200178016901	0.732521948763
