 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.49716842	0.346997295	0.0868070427	0.01961953205	0.007316263	0.0074273694	0.005361874625	0.00316158975	0.00130521856	0.00160940887	0.0012498192215	0.0041854778965	0.017790696415
n	0.222107955333	0.363570385	0.329809044233	0.0553972300167	0.0108923846667	0.00419458253333	0.00221247509167	0.00184131375	0.000795488646667	0.00127305727	0.000476053438167	0.00144439098317	0.00598563841667
ì	0.077523379111	0.163659697	0.662812358078	0.0756164860056	0.0105437898222	0.00274106164444	0.00115500815389	0.00131841878333	0.000670961925556	0.001141634402	0.000224780661056	0.000538339387057	0.00205407678722
c	0.0597799883703	0.0609005233333	0.690409279359	0.121624258002	0.0442107672074	0.00990770654815	0.00151871837463	0.00475553659444	0.00205474459852	0.002353513946	0.000405764805352	0.00101461516835	0.00106455837574
h	0.0914528694568	0.0382784477778	0.536524169786	0.176270286001	0.0698211840691	0.0201197521827	0.00697578545821	0.0120107655315	0.00369056229951	0.011765178882	0.00583259855512	0.00340317345612	0.0238551949252
a	0.0688577838656	0.0305199225926	0.416967886595	0.186048518667	0.18912455969	0.0230542477276	0.00991592905274	0.0114697840772	0.00262821229984	0.0176128646273	0.00826055295171	0.00355216570871	0.0319875289417
n	0.0230428064752	0.0178079191975	0.245212715532	0.271469112889	0.38077653323	0.0211960399092	0.00562291476758	0.00543579192573	0.00102558449995	0.0116182528091	0.00382215300724	0.0013898530349	0.0115802908022
d	0.00952860696507	0.0298807557325	0.105718664844	0.254752392963	0.47155519441	0.0283201503031	0.00501238677253	0.00918574764191	0.00255577379998	0.0363348325364	0.0147603279257	0.00850367925363	0.0238915054557
ì	0.00500620809402	0.0315208261108	0.0453850955047	0.107942099188	0.652768414803	0.0362982107677	0.00490423399084	0.0106158316473	0.00310215233333	0.0450549395121	0.0183703297286	0.0109513750945	0.0280803221186
s	0.00167866509401	0.0107808794036	0.0167523463916	0.0545063039293	0.817534771601	0.0381889862559	0.00429276786361	0.00640258541577	0.00147411871111	0.0253642478374	0.00891093732953	0.0042199399415	0.0098934907062
o	0.000565502447603	0.0037584277152	0.00715516465387	0.0373234479764	0.7666426572	0.128729144085	0.0156672484212	0.00856194223859	0.0020787045037	0.0177242665791	0.00580755934318	0.00196479013717	0.00402118386873
n	0.000188747388021	0.00128206599973	0.00279188650796	0.0286690973255	0.744151499067	0.175723714695	0.0206838328071	0.00956582707953	0.0022650500679	0.00931457482637	0.00272583221439	0.00088413104239	0.00175377704291
t	0.000177873132227	0.00310607134724	0.00270821393599	0.0326385611085	0.722165879689	0.144470711565	0.0267730336024	0.0126088040265	0.00187484642263	0.0141928242755	0.0048730066048	0.0099577574208	0.0244524688343
a	0.000174259173676	0.00370604850791	0.00232169170183	0.0188721090562	0.577034999896	0.259893190522	0.0493910642008	0.0199376736755	0.00314303714088	0.0144111936252	0.00537588643493	0.0131922741069	0.0325466549114
i	5.8214633842e-05	0.00123898891514	0.000778317431443	0.00638487946873	0.341852776632	0.396294726841	0.176088386067	0.0444382045585	0.00765379448029	0.0066012034884	0.00226751731831	0.00475404223463	0.0115890088871
k	2.01312112973e-05	0.00042122233238	0.000266995058148	0.00238141071958	0.191525895544	0.48336560228	0.228708665356	0.0698198548528	0.0102102791601	0.00611328857613	0.00121680761277	0.00183007662388	0.0041197808457
i	7.52994516577e-06	0.00015581634646	9.80720129493e-05	0.00103587003486	0.138137479848	0.45221332076	0.272813365119	0.102140284951	0.02187765872	0.00743599552538	0.00140142103759	0.00102130630129	0.00166190605523
a	2.69191348526e-06	6.00941364933e-05	3.49304995598e-05	0.000366751668953	0.0546354753493	0.285422843587	0.446774971706	0.165249884984	0.04002763624	0.00498271454179	0.0011111836292	0.00054470358043	0.00078615147841
t	1.60553285842e-06	2.51150428378e-05	1.63975508633e-05	0.000146654491984	0.0203607958498	0.154789766196	0.431601727235	0.299502141661	0.08117206208	0.0093562248806	0.00176597679307	0.000847837360143	0.00041370672947
è	1.29642706947e-06	1.70674541126e-05	1.31336909544e-05	8.85217806613e-05	0.00879575918327	0.089968143732	0.303327829078	0.30984662722	0.25759354736	0.0256423556269	0.00289836973102	0.00154321462005	0.000264105439823
r	5.29596539823e-07	1.03686382709e-05	8.82426931813e-06	6.80464402204e-05	0.00541148029442	0.120763144577	0.216490079693	0.270379979073	0.32379039912	0.051956745209	0.00470037081034	0.00592769724002	0.000492273859941
a	2.23599235274e-07	4.51777483697e-06	4.52357187271e-06	4.54926661935e-05	0.00402930125481	0.112557846192	0.192633639898	0.347916809691	0.228358449707	0.0959829450697	0.0101587006034	0.00722723118001	0.00108028261998
m	8.87940019913e-08	1.64494985999e-06	1.62972654424e-06	1.54765115512e-05	0.00151892621327	0.0474591753973	0.198124536633	0.44334615323	0.174375376569	0.115636670357	0.0130769852011	0.00485026659334	0.00159308347333
u	3.33920488971e-08	6.23314667663e-07	6.6802918808e-07	5.49777866707e-06	0.000582820932757	0.0236169532991	0.143719234211	0.39707083441	0.229535095523	0.176344352119	0.0193924657337	0.00698972763111	0.00274172789111
t	1.87571396324e-08	2.95922505221e-07	4.61478992693e-07	2.44535243902e-06	0.000253920792252	0.0092359298997	0.0866690190703	0.274313428137	0.326641845174	0.250312830706	0.0364796992446	0.011904316877	0.00418580509704
i	1.26323717775e-08	1.72114511074e-07	3.70723044231e-07	1.41412781301e-06	0.000120061625417	0.0038445066199	0.0548831510234	0.196855597379	0.362585151725	0.311079450235	0.0519465687482	0.0144846552923	0.00419889416568
n	1.11683314925e-08	1.31430985358e-07	3.95999184744e-07	9.7968053767e-07	6.94599634723e-05	0.00169599574663	0.0297543536745	0.11241173046	0.400281393908	0.344203973412	0.0777012665827	0.0279568204308	0.00592346938856
ì	9.33878233083e-09	7.23921444527e-08	3.40292995915e-07	7.77600612557e-07	3.22351198241e-05	0.00133828010221	0.0158936751915	0.06717783682	0.329525811303	0.476231807804	0.0728260588609	0.0310613411436	0.00591175052952
c	1.6207776361e-07	7.86427789151e-07	2.08947163297e-06	9.43569693752e-06	7.48443469414e-05	0.0032193964674	0.0103848403638	0.03272558094	0.251713337101	0.553534162601	0.0447624666203	0.0968867537145	0.00668616840984
h	2.37466981203e-07	1.80417612972e-06	1.56984337777e-05	0.000102467687646	0.00218913494231	0.0164825099225	0.0231317024546	0.04271839098	0.314180572367	0.397617980867	0.0490040645401	0.121107337905	0.0334481103033
a	1.10240512401e-07	1.42126080991e-06	1.84311638926e-05	0.000124422975569	0.00283792965744	0.0188049742565	0.0234522813015	0.0387750519933	0.249961927256	0.438124660289	0.128444061513	0.0497146939683	0.0497400287678
p	4.32698781337e-08	5.04078067737e-07	6.30600200253e-06	4.15750793773e-05	0.00094915255282	0.0062852856145	0.00811982628383	0.0144994443311	0.119153606885	0.55387285343	0.224610063838	0.0398939883228	0.0325673405893
à	1.49591929112e-08	1.74899587012e-07	2.13218479918e-06	1.38799646168e-05	0.000317605934947	0.00214524562817	0.00303995480794	0.0065235179437	0.0788440629617	0.64813961781	0.182364644613	0.0624647651076	0.0161443809298
r	6.27993393707e-09	7.30033346707e-08	7.77133614393e-07	4.78619416227e-06	0.000107985338382	0.000779806538057	0.00115630191931	0.00259783089123	0.0332957822206	0.773856572603	0.111447901538	0.0699168130359	0.00683534444327
o	3.08101035802e-09	3.29170522236e-08	3.03315368131e-07	1.74216925976e-06	3.7104073794e-05	0.000285066111519	0.000459089943103	0.00107584982374	0.0143195795402	0.641162757534	0.244582193846	0.0826539323453	0.0154223248811
n	1.17092228501e-09	1.14525501079e-08	1.08022630044e-07	5.8609178192e-07	1.25362945967e-05	9.87185745397e-05	0.000194738651034	0.00053658242458	0.0103361734134	0.418476992511	0.394378627949	0.143904597448	0.0320603139604
t	6.61661405003e-10	5.5091210693e-09	6.55442086813e-08	3.54675050307e-07	8.4740709309e-06	0.000229532382047	0.000596499553678	0.00204251684153	0.0176915291378	0.308685270837	0.35214930265	0.159040390816	0.15955603132
a	6.90799758334e-10	3.9977500231e-09	6.16144705604e-08	2.83393952102e-07	7.19358764363e-06	0.000271607232249	0.000703689610326	0.00241851935351	0.0153133149459	0.206233930279	0.294321290883	0.238337805272	0.242392243773
s	2.07010578611e-09	5.28041667437e-09	5.25027898535e-08	1.21899910701e-07	2.51603624788e-06	9.14930428497e-05	0.000242323623542	0.00083325318617	0.00581926034863	0.106552776093	0.253235940294	0.465442941757	0.167779274591
i	2.25615867204e-09	5.42026985812e-09	8.76700319512e-08	7.81491809003e-08	1.00489462929e-06	3.20774872832e-05	9.05528721807e-05	0.00030944497339	0.00263833161621	0.0489118213643	0.216285893431	0.624093823919	0.107636869197
