 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.8798396	0.009950024	0.00298395995	0.001798261525	0.00977774015	0.008202727195	0.02685440915	0.003939763925	0.0049492489665	0.002095685123	0.0014538022445	0.00695957018185	0.0411952576376
ù	0.9342231	0.022225895	0.00565586528333	0.00132566009167	0.00395226161667	0.00282495619167	0.00932136727	0.001532802675	0.00167882549983	0.000707622553	0.000491705271833	0.00232306239762	0.0137369271736
r	0.932111633333	0.0407675793333	0.00986496509444	0.00140186133056	0.00413346847222	0.00103214741722	0.00354970666333	0.000763170768333	0.000589042638043	0.000243919321333	0.000179261577278	0.00077944390014	0.0045838317242
u	0.627850282444	0.263791520778	0.0828480780315	0.00649119024352	0.00701057795741	0.00126596262907	0.00399104334111	0.00389573854944	0.000675060150781	0.000181564830778	0.000150193651759	0.000268344577213	0.00158043199173
k	0.216030501015	0.537629240259	0.199079542677	0.0184344860812	0.0143632509858	0.00195600394302	0.00512934834704	0.00552111008315	0.000705978447594	0.000172500517593	0.00026008088392	0.000134686021071	0.000583245110077
a	0.072506968305	0.478433966753	0.367401710892	0.0446334733604	0.0197442716619	0.00267714911434	0.00539846218235	0.00714726492772	0.000920807946531	0.000336225563198	0.00033918690464	9.84079446903e-05	0.000362091909526
s	0.024244146905	0.306008095584	0.534132783631	0.0812950177868	0.0327388598873	0.00422951980478	0.00655621232745	0.00853921350924	0.000999536942177	0.000403141637733	0.000474250858213	8.80629925634e-05	0.000291127840509
ì	0.008526909705	0.180213551861	0.482538977877	0.193942325929	0.0987908026291	0.00614194450159	0.0161767328758	0.0113964347031	0.00105964010739	0.000318384229244	0.000559829232738	0.000138344440854	0.000196085270836
t	0.00342035414167	0.0961217359537	0.353724065959	0.32072591531	0.175593780876	0.0098918631672	0.0217861754586	0.015738840901	0.00108900553046	0.000317664193081	0.00124769391091	0.000166195456951	0.000176680383612
a	0.00128790342656	0.0537182363179	0.25620017532	0.34211425177	0.297067166959	0.0151324873891	0.0144217736529	0.016830544967	0.000911344971487	0.000449618647694	0.00144536946364	0.00013218244365	0.000288924887871
m	0.000437993054153	0.0197508331726	0.144911949107	0.415510003923	0.375754028986	0.016743580463	0.00987126855097	0.013979922489	0.000857411713829	0.000516323795898	0.00110665674788	0.000228496295883	0.000331503502624
i	0.000146623970618	0.00738375501753	0.0674680457023	0.401752231308	0.446676716329	0.0366156404877	0.0192102151837	0.0154532213297	0.00207077756128	0.000978266411966	0.00130880698263	0.000360682845294	0.000574990340875
a	5.03063334393e-05	0.00259603101051	0.0266398245674	0.224228422103	0.61219767211	0.0809152501626	0.0254360903946	0.0213057337766	0.00328622478709	0.00140184317066	0.000956616970877	0.000253437034098	0.000732514513625
f	2.26787771131e-05	0.000902689534837	0.00972828054247	0.101481974368	0.738503314037	0.108190000054	0.0180998827982	0.0178175469255	0.00220642366236	0.00100919277355	0.00139847380029	0.000258699350366	0.000380772469875
o	1.3309753871e-05	0.000374397454946	0.00401309050082	0.043582424456	0.706041594679	0.165049150018	0.0526516649327	0.0201137909752	0.00298839882079	0.00148171027452	0.00287048006676	0.000377757430122	0.000442205975292
r	5.36357478033e-06	0.000189148802649	0.00214066440027	0.025114451152	0.605903998226	0.243039093339	0.0834918703109	0.0295278203251	0.00311666992693	0.00180917115817	0.00425595668892	0.000872540956707	0.000533260621764
à	2.09358658344e-06	8.71205362163e-05	0.00105447390009	0.015709891684	0.574645686075	0.29056954778	0.074848395437	0.0357333124417	0.00145909826231	0.00109659024606	0.00348071016297	0.000936530922236	0.000376546970588
s	9.48558842147e-07	4.14757710721e-05	0.000475739248363	0.00682886666133	0.444543062025	0.380282115927	0.095903078479	0.0628471274806	0.00139362392077	0.00202833100869	0.00422348732099	0.000930490477412	0.000501661343529
o	5.28379428382e-07	1.56634642907e-05	0.000167738661788	0.00310081640378	0.235264523008	0.527467155309	0.0986449428263	0.117659822494	0.00535276984026	0.00522475456956	0.004639681607	0.00118759469247	0.00127401811451
l	3.87298945461e-07	7.4966036969e-06	8.56290999293e-05	0.00346758165126	0.115524282669	0.542697585103	0.141844264275	0.167423837498	0.00672498094675	0.00763474152319	0.0106031517023	0.00227813459749	0.0017079580715
a	5.81888551154e-07	5.21413296563e-06	5.88997773098e-05	0.00359026765909	0.0610040235563	0.488121608368	0.170067851425	0.178605062499	0.0421867286489	0.0190088695077	0.0179131765674	0.00970336419916	0.00973437895717
m	6.77406077051e-07	2.61960825521e-06	2.40998568699e-05	0.0012481688917	0.0236372881854	0.442344549456	0.116244047142	0.177826764166	0.0668856105496	0.0637047318359	0.0748998421891	0.0163737943997	0.0168078139857
è	2.6081456125e-07	1.17993733507e-06	1.060200479e-05	0.0004725199239	0.0100347074285	0.299234046485	0.210566399047	0.246240438055	0.0507071025165	0.0703241829453	0.089737753263	0.0115819176999	0.0110888730286
n	8.78559804933e-08	4.30049695357e-07	4.27466141333e-06	0.0001876348513	0.00482675937617	0.178682495495	0.310023536349	0.380714179352	0.0353615741722	0.0415570566484	0.038355917621	0.0053682356333	0.00491783080953
t	5.39830513411e-08	4.65799677655e-05	0.000286697346888	0.0042062058971	0.0105091463254	0.142145301832	0.231008298783	0.334594339784	0.0364437900574	0.0516935175495	0.033101178207	0.0236527567111	0.132312176037
e	8.9619170447e-08	6.19667861172e-05	0.000380782746303	0.0055354364856	0.0117994744251	0.099313911944	0.113853256594	0.291845426595	0.0990389266858	0.137785341183	0.0315096134023	0.0305203919037	0.178355394012
