 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.92513017	0.0238205305	0.00059723852	0.000301828646	0.002461623372	0.00700218623	0.00054553784	0.0401408866815
i	0.936806003333	0.0304696558333	0.00540746005333	0.00390192331267	0.003330825872	0.00445995789667	0.00125331570667	0.0143708853482
n	0.903654914444	0.0678643719444	0.00863374651778	0.00513740560422	0.00367488186733	0.00367552349889	0.00154546300222	0.00581371393607
a	0.617007083481	0.297173647315	0.0510042728393	0.0166069493681	0.00498232169911	0.00449581503296	0.00433803176741	0.00439186469869
d	0.24095279816	0.623906395772	0.0938558876131	0.020594146456	0.0056305464497	0.00531900234432	0.00571316482247	0.0040280560929
r	0.20617011772	0.667199795257	0.067534230871	0.00792596068533	0.0042917881999	0.00548154078144	0.00306139267416	0.0383351886576
e	0.18815412024	0.716122748419	0.0295972546237	0.00360334086178	0.00371367668663	0.00567302236048	0.00177164438472	0.0513642666859
f	0.06594261158	0.702089589473	0.168924724208	0.00276180782059	0.00930276568221	0.0188656282202	0.00549427578824	0.0266186426953
f	0.04612040436	0.519174936491	0.231316724736	0.00489328770686	0.0160790655607	0.0302156994067	0.00866885059608	0.143530986232
ì	0.03771363572	0.65316405883	0.095428757812	0.00425901317562	0.0105487798536	0.0184851126356	0.00496954616469	0.175431054411
m	0.0143632163733	0.811681956277	0.0929453221707	0.00213119756521	0.00556804261787	0.00939485171187	0.00213599308756	0.0617794189703
m	0.0239919056578	0.750983575426	0.106957913057	0.00227843175507	0.00622764533929	0.00970663357062	0.00240333426252	0.0974505781568
u	0.0259791804929	0.533887368475	0.258190883352	0.0257219342517	0.0144554812464	0.0204757711902	0.00262269965417	0.118666727386
a	0.00867054325497	0.245974283125	0.437416747784	0.182292428084	0.0459040837488	0.0248522860634	0.00255421228472	0.0523355000287
n	0.00289863491332	0.0839960014417	0.603521435928	0.218058824028	0.0535974452496	0.0150997469211	0.00424319242824	0.0185847702929
k	0.00150907251577	0.0318002945806	0.581888695309	0.083833970676	0.0332914090832	0.0208851208737	0.00902465814275	0.237766777481
ò	0.00107803632026	0.0150616709935	0.316917575103	0.0461986115587	0.0493808596944	0.139057944625	0.00877082478092	0.423534495827
r	0.000402817309087	0.0066662255645	0.356679818368	0.0399941988529	0.116384386565	0.200648619875	0.011115138327	0.268108838609
a	0.000138641319996	0.0023832123715	0.325728637456	0.078121997951	0.173634872188	0.268127464958	0.013867430509	0.137997769536
e	4.72049951653e-05	0.00104336457383	0.123551900819	0.179424515984	0.213738674063	0.325254148319	0.0684081682363	0.088532022512
n	2.49498662551e-05	0.000933913957943	0.051652378273	0.163956599328	0.218355121354	0.239998812773	0.283107692745	0.041970526504
ì	1.71437720084e-05	0.000738573161881	0.0242095976577	0.0615807094093	0.168038167118	0.282111874258	0.443558250915	0.019745667068
r	5.77467245613e-06	0.000247433792047	0.0087573331859	0.0218775770298	0.106986276706	0.276984254753	0.576039850305	0.009101489256
t	3.21802734871e-06	9.23906012023e-05	0.016961306462	0.0227320472699	0.0681009432353	0.144479377251	0.587135666768	0.160495051419
e	2.4247106729e-06	4.51542532341e-05	0.019480339112	0.0230455402666	0.0434396374284	0.089768751417	0.367104412256	0.45711370714
e	1.16277698097e-06	0.000160131768911	0.00655752935867	0.0104053792655	0.0166109271595	0.0724938138057	0.337900520752	0.55587048238
t	7.07589430323e-07	0.00019518099797	0.00225620838289	0.0061315164965	0.00824333991983	0.0371672118019	0.567115150251	0.378890684127
t	2.88604249774e-07	6.65504580033e-05	0.00085756307763	0.00246868370683	0.00560497817328	0.0150203734673	0.738983150084	0.236998471376
ù	1.03960151908e-07	2.22627751328e-05	0.00037409226121	0.00123618520894	0.00405595914109	0.0066928852891	0.586038350028	0.401580190459
</S>	5.2350874429e-08	1.11827357439e-05	0.000192673408605	0.00064167936447	0.00217647569555	0.00444466034455	0.417428425014	0.57510484523
