 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.496451075	0.432018365	0.01879924565	0.0026672806	0.0023059606	0.002235393675	0.000872648015	0.0015478912465	0.043102133755
c	0.271866961667	0.688589085	0.0187442248833	0.00237737894667	0.00193552577867	0.00108031250833	0.000451885319667	0.000528837858167	0.014425780815
h	0.197679773889	0.697087255	0.0209898636278	0.0214929893289	0.0119829004049	0.00798398160278	0.00693611194456	0.00468425723106	0.0311628839983
r	0.26520741463	0.515161911667	0.0264443902093	0.0356134921096	0.0197733394683	0.0136090032009	0.0129514386482	0.0108116574104	0.100427371333
ò	0.198443907877	0.583393213889	0.0538096834031	0.0286797280365	0.0131098864894	0.0080852692503	0.00883729298273	0.00838069431347	0.0972603536443
n	0.0773952826257	0.690440571296	0.108630081134	0.0440328090122	0.0115844918298	0.0110609719334	0.0113798337609	0.00906202761449	0.0364139410814
o	0.0362075457359	0.448703349265	0.301356577045	0.0839428096707	0.0774591689433	0.0143215960778	0.0123292781536	0.0094082756915	0.0162713772271
k	0.0121167108226	0.155710684055	0.505248612348	0.189037306557	0.107243201648	0.0122850379593	0.00859070928453	0.0037584119505	0.00600933520903
a	0.0040909194922	0.054896193785	0.487968824116	0.275190692186	0.141957205883	0.0220547604864	0.00910565796151	0.00215804741683	0.00257771613634
m	0.00139156454873	0.018945970035	0.366131298039	0.400492180729	0.165080068628	0.0324086864955	0.0114174761872	0.00204396723894	0.00208880864545
b	0.00109563633291	0.00798569005167	0.234647149346	0.428298980243	0.104441822876	0.0390696534985	0.0159611593957	0.00998105397965	0.158518864348
è	0.00128074757764	0.0241354492506	0.122760048782	0.343433106748	0.156819100959	0.0893585044995	0.0166268081319	0.0155899906599	0.229996229783
n	0.000717300748047	0.0281274878502	0.0543605829273	0.378918258916	0.200473716986	0.1768741115	0.0381635177106	0.0205603035533	0.101804751594
n	0.00356891827152	0.0173373143834	0.0569879786424	0.322341766305	0.146590158995	0.162835942167	0.0458552119035	0.0262223921844	0.218260373865
i	0.00451891462734	0.0136038318911	0.0519316887475	0.192909470768	0.142559002998	0.275706419056	0.0375024789678	0.0195002250615	0.261767990288
è	0.00150696570264	0.00455340205003	0.0188835519825	0.105865241923	0.180844280999	0.488844163019	0.0913324253226	0.0108501788205	0.0973198188627
n	0.000502421732577	0.00152576951901	0.0073751292275	0.0494599963077	0.130547745566	0.577145841006	0.191270418441	0.00881150674017	0.0333612082542
a	0.000167537464862	0.000514710182337	0.00288496820583	0.0234164511692	0.045814144722	0.503537993669	0.40209220948	0.00977375391339	0.0117982558514
f	5.5891218053e-05	0.000174561079279	0.00102486667994	0.00825534780307	0.0157351804073	0.291911124556	0.588635739827	0.0856715123045	0.00853581585047
à	1.864514799e-05	5.85861212597e-05	0.000457359864647	0.00345341528102	0.0119446440024	0.201251624852	0.602995399942	0.171413504101	0.00840687195016
o	6.23356668567e-06	2.00407277866e-05	0.000262248905316	0.00173267197701	0.0106112152358	0.138303929284	0.611630166647	0.212688158034	0.0247453493167
p	2.08771112372e-06	7.0034916942e-06	8.9457449092e-05	0.00059916715767	0.00357915555827	0.049679004528	0.551621545549	0.363625429345	0.0307971246722
o	7.0648319274e-07	3.9026690634e-06	5.54314732507e-05	0.00034107735789	0.00152810089742	0.021300215276	0.468284315183	0.489344909782	0.0191413281241
d	2.4601201897e-07	2.8562062383e-06	4.39687972836e-05	0.000251551156963	0.000842009997273	0.010293576742	0.337982411728	0.605275316594	0.0453080693747
d	1.49994899047e-07	4.86137452993e-06	0.00170984356863	0.00581231339999	0.00565806223056	0.0297770588973	0.172050147243	0.564310618865	0.220676956458
h	1.89758679682e-07	6.52167460998e-06	0.00235163910621	0.00795437519	0.00746429761019	0.0373397237324	0.098156939081	0.410836246288	0.435890052153
à	1.35333613842e-07	3.17009979789e-06	0.000870539568093	0.00294124908947	0.00269571479506	0.0137604960408	0.0469774643603	0.530752755429	0.401998450718
g	4.52168895217e-08	1.05779728166e-06	0.000290332343238	0.000981478456857	0.00091220409002	0.00480681035693	0.0258179977868	0.712739935143	0.254450133573
l	2.15481651339e-08	6.1437011502e-07	0.000354172052263	0.00166840260985	0.00638202246334	0.0103912724323	0.0201078322623	0.685356161714	0.275739507858
i	2.11890319378e-07	2.53234620501e-06	0.000375739287721	0.00190000137145	0.00820121661611	0.0121713993841	0.0192296640874	0.534632007238	0.423487215953
c	2.69139214193e-07	2.91275609267e-06	0.00012595919434	0.000637833315583	0.00274113755864	0.00430283498803	0.0125248862291	0.535689422413	0.443974718651
è	9.00760701777e-08	9.9157506989e-07	4.237411997e-05	0.000215130978061	0.00092193315148	0.00210777954934	0.0090083976097	0.627473240804	0.360230032884
a	1.88234347773e-07	4.0709463713e-06	1.65931308467e-05	8.79813086203e-05	0.000352690590827	0.00124380017311	0.0072330280699	0.512580853601	0.478480747628
</S>	3.31159223887e-07	7.61878518565e-06	1.18384611233e-05	6.59793543101e-05	0.000235227495414	0.000657738171555	0.00469921833495	0.371270236801	0.623051758814
