 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.847463545	0.00572826315	0.05142775575	0.00334810465	0.0056476287	0.00671548865	0.007846222	0.07182291
ì	0.900895968333	0.00949321338333	0.04983406025	0.00246448348333	0.00434961203333	0.00278385512333	0.00391478547	0.0262639819267
n	0.910998256111	0.0202692621278	0.05103342175	0.00160873332778	0.00251276607778	0.00139608934778	0.00253860106	0.0096428624689
i	0.64400248537	0.274955693043	0.0660058995833	0.00318869080926	0.00237528772593	0.00173518974926	0.00275349285333	0.0049832479563
e	0.270389998123	0.610493087681	0.107650068861	0.00382455366975	0.00171005584198	0.00156028392309	0.00165556710111	0.0027163754121
n	0.091856526941	0.479279877894	0.420054022954	0.00350856675658	0.00221998614733	0.00081324188103	0.00097385355037	0.00129391600737
è	0.0315333689137	0.183364080965	0.773185974318	0.00675710758553	0.00250619641578	0.00073926697701	0.00100434585012	0.00090961974579
r	0.0108605098579	0.071714368965	0.907910458106	0.00639407739184	0.00141722817193	0.000550444619003	0.000667912236707	0.000484967503263
k	0.0529467414726	0.0463802506317	0.726468269369	0.0119647196606	0.014076573624	0.0249373715163	0.0087536867989	0.114472384356
o	0.0668596464742	0.0397562476772	0.52159272979	0.0446214048869	0.0381486945413	0.0721121305054	0.018808891933	0.198100264785
t	0.0223109821034	0.0169320850257	0.626886466597	0.0686822399623	0.0606937448471	0.0726733228351	0.016740360311	0.115080803928
t	0.00757311303647	0.0163879763419	0.613355482199	0.0637900126541	0.0820913882824	0.0991748202784	0.017006298437	0.100620926976
e	0.00266253554782	0.0146768146473	0.356376183066	0.187094511885	0.133161892761	0.175197823426	0.0253822431457	0.105448036325
e	0.000890836027807	0.00505207421577	0.133350567255	0.253459583962	0.370542727587	0.165633114475	0.0212995590486	0.049771563575
t	0.000301058043136	0.00176104635192	0.0498662753183	0.136165249654	0.663503972529	0.0998363001583	0.0262627043495	0.022303405825
u	0.000116274974379	0.000758398263973	0.0205753771061	0.0717528115513	0.599747120843	0.118685328719	0.16805423145	0.0203104434417
s	5.16153454397e-05	0.000409870012324	0.00800800814537	0.0494093481838	0.459956336948	0.151976412906	0.285325233817	0.0448631341472
m	5.11584434599e-05	0.000610419728441	0.00639211415846	0.0276296133946	0.372843362316	0.176357294302	0.264716144606	0.151399856716
è	5.078303709e-05	0.000670495752947	0.00572925343949	0.0136354322315	0.178983330872	0.159353418101	0.251307674869	0.390269572239
n	1.69619675752e-05	0.000225514747382	0.0020526766065	0.0090420255105	0.0812093953907	0.131861606034	0.341380354956	0.43421143408
o	6.25973340027e-06	7.65324917273e-05	0.000714927951167	0.00676283643683	0.0469859861302	0.109892994678	0.457842864985	0.377717594693
m	2.70161843476e-06	2.63540020658e-05	0.000248644919056	0.00340044641228	0.0242514980434	0.0480184615593	0.507702064995	0.416349851564
e	1.03853115625e-06	1.02794630119e-05	9.06214620187e-05	0.00228218513743	0.0160243130278	0.0251476471864	0.614459131665	0.341984817188
t	8.60214595417e-07	5.3971340373e-06	6.19588733396e-05	0.00114961294581	0.0063008310226	0.0119576865288	0.603339977222	0.377183709063
r	7.80659215139e-07	3.94162754577e-06	5.95643461132e-05	0.00081561951527	0.00498787640753	0.00783352767627	0.516122559074	0.470176153021
ò	3.7027839238e-07	2.76499503759e-06	3.77903103711e-05	0.000438492302757	0.00390676918251	0.00399622091209	0.503820939691	0.487796661007
m	1.2675160486e-07	9.55760338197e-07	2.11128767237e-05	0.000435457151919	0.00187472097417	0.00186752125736	0.537469799897	0.458330320336
e	2.93018661687e-07	2.53980258273e-06	1.76043341746e-05	0.00045768216064	0.00111112576472	0.00123277400912	0.542356373299	0.454821630112
</S>	5.21867115844e-07	4.56823529137e-06	2.36550150873e-05	0.00028533391532	0.00063826514236	0.00091721743956	0.498034746649	0.500095715056
