 	avete	cucinato	le	verdure	</S>
i	0.8395722	0.0998159265	0.0022051302	0.008628993675	0.0497776779
m	0.692012576667	0.2806144555	0.00555631673333	0.00362754100833	0.0181890281333
a	0.389301122222	0.584699221833	0.0136720872444	0.00317638066944	0.00915113604443
r	0.164646877407	0.802251230611	0.0226402117481	0.00354765722315	0.00691402191481
è	0.0750614251357	0.900051710204	0.0186412948494	0.00235968513838	0.00388591752827
t	0.0323054512452	0.941255356735	0.0230233642165	0.00138725317679	0.00202862229942
s	0.0410667972817	0.829796038912	0.0389107624055	0.0065522511256	0.0836742204665
a	0.0419980732672	0.683798879637	0.125045787469	0.0103179787085	0.138839326822
t	0.0141813726024	0.451418223212	0.42110674249	0.0277612612362	0.085532433274
o	0.00477271681413	0.171858470404	0.715034294163	0.0634548220787	0.044879748758
l	0.00163011515871	0.0607030041013	0.721802821388	0.172163619026	0.0437004929193
a	0.00060177158357	0.0208929859204	0.572327750463	0.274771209675	0.131406314306
l	0.000245857387857	0.0073324596368	0.406333700154	0.371290386558	0.214797608102
à	0.000169596512619	0.00389477728893	0.221491376718	0.341612025519	0.432832222701
c	0.00029225233754	0.00432248786298	0.116805305573	0.344017015173	0.534562977567
h	0.00105052783918	0.00678740672099	0.149405535191	0.379365151724	0.463391432522
a	0.00116390734739	0.006097113287	0.13462933873	0.229674633908	0.628435017507
n	0.000401151358477	0.00215268761577	0.0517034499767	0.425429014636	0.520313685836
a	0.000175446177839	0.000766544635357	0.0189920577256	0.522013388212	0.458052545279
</S>	0.00015010591392	0.000456019752678	0.0115384253628	0.355478769106	0.63237665764
