 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.806330655	0.00934514875	0.001318652095	0.084665908147	0.0024434443465	0.00724567503	0.0028097705585	0.0858406728015
A	0.600858925467	0.334361621417	0.003637508295	0.028280782837	0.000848690881833	0.00243861112667	0.0009442256415	0.0286295809882
n	0.529243375622	0.445617605806	0.004521854165	0.00959974893567	0.000307375109278	0.000828986676223	0.000328950718833	0.0095520840474
n	0.543488448541	0.157663669269	0.066141706455	0.0877433162786	0.0294479363164	0.0401303240961	0.0277734837949	0.0476111068805
a	0.392694959514	0.165679468423	0.111056002152	0.13562410876	0.0400345859055	0.056040082032	0.037652551365	0.0612182056935
à	0.317735481171	0.480226979474	0.0629893307173	0.0685980973533	0.0142444468798	0.021547908644	0.0133096622173	0.0213480421812
r	0.12253917539	0.803204273158	0.0254673569058	0.0251486796844	0.0047783520056	0.00724850754533	0.00447621400143	0.0071373963224
t	0.05339769513	0.605080799719	0.0602859289686	0.0759439660281	0.0239575126029	0.0324044798791	0.0288933496005	0.120036207486
e	0.02733292707	0.387666691906	0.215326209656	0.101052506009	0.031004558001	0.0421432598597	0.0372374629202	0.158236330595
n	0.00929670842333	0.340504817302	0.478056836552	0.0587079933363	0.0145036078003	0.0218487638532	0.0221074673601	0.0549737502983
a	0.00315440417111	0.189666492434	0.702960945517	0.0380454047788	0.0114527407668	0.0159453614511	0.01763232372	0.0211422778994
s	0.00105940407884	0.104977703011	0.835520171839	0.0243847225929	0.0083116509556	0.00881663071703	0.00845957794	0.0084701111998
t	0.00108853839141	0.087730636537	0.688908833946	0.128270188864	0.0101320571852	0.018138836639	0.00818222008	0.0575486798333
è	0.00113680437047	0.119121856846	0.568180417982	0.169711413955	0.0231872137284	0.031501930213	0.00777597526	0.0793844099444
i	0.000418305559423	0.0818220969487	0.675725459327	0.0939459636517	0.0652896529095	0.0417004457377	0.00534795355333	0.0357501373148
i	0.000144793518074	0.0349449116496	0.494743883109	0.0863925612172	0.300352864303	0.0597818599126	0.00583252975111	0.0178065845716
t	5.6573945358e-05	0.0197991142165	0.209362011036	0.334133525739	0.366741841434	0.0517253246375	0.00971299141704	0.00846857302387
t	3.2795147786e-05	0.0133904637388	0.103748513679	0.661335885246	0.158102179811	0.0262294372125	0.010262583739	0.0268980623746
u	2.40083195953e-05	0.0078323638996	0.0581615542263	0.652853825082	0.184215172604	0.0395978280708	0.006539148413	0.0507760367915
m	1.05755164984e-05	0.00265135014787	0.0322123484088	0.461679085027	0.345587490868	0.0799460693569	0.026022484871	0.0518905789305
b	4.32684696613e-06	0.00163614851062	0.0264711134696	0.503724938342	0.288257324623	0.0702018907856	0.0371472226237	0.0725570516435
r	8.32428051554e-05	0.0573935971035	0.113677021157	0.484188936114	0.133028149208	0.0408385955952	0.0208500572079	0.149940427214
ò	0.000108959789285	0.0752493648378	0.135345809619	0.508928425371	0.0899900684027	0.0385828628651	0.0103054270026	0.141489091405
s	3.64510344237e-05	0.0251729394993	0.0504494531063	0.48643575179	0.276020128134	0.076224450955	0.0126852782675	0.0729755528017
e	1.21860503146e-05	0.00847080958747	0.0213684368721	0.190607887263	0.516963919378	0.190574096985	0.0180219454225	0.0539807342672
m	4.1014419812e-06	0.00282590172019	0.00731520614403	0.0726532920877	0.547941349793	0.265717255662	0.0711758644742	0.0323670487557
è	1.3777337704e-06	0.00094851057773	0.00267781631468	0.0306806863859	0.461165483264	0.386838611887	0.0851986175914	0.0324889135852
n	4.61041388233e-07	0.000322380374043	0.00111135265489	0.0116301841186	0.343826431088	0.573452257296	0.0381919686305	0.0314649421951
a	1.87337825844e-07	0.000111683738814	0.00051724465163	0.00675531067287	0.245604447029	0.648415042432	0.0518061728768	0.0467898817317
s	9.91870176147e-08	4.2345657938e-05	0.00021685030621	0.00392845612429	0.152883183676	0.562016737477	0.214838260959	0.0660740772439
t	5.17349915382e-08	2.46474023127e-05	0.00103754215774	0.0031270110081	0.106913589225	0.328167625159	0.289026653653	0.271702919081
e	3.73339517179e-07	2.08555677709e-05	0.00132079463025	0.00436607473603	0.0748099384083	0.208119944386	0.206617897884	0.504744173027
p	4.75928432393e-07	1.3376786357e-05	0.000458119190083	0.00307564177534	0.0324783508694	0.161022445795	0.361388379295	0.441563257676
l	1.70611620798e-07	1.16850995523e-05	0.000290768299028	0.00106252119845	0.0173056483565	0.0681460895983	0.437674593098	0.475508552559
ò	6.16964675993e-08	1.30165441841e-05	0.000251436850676	0.000395400232817	0.0117850228855	0.0357758148661	0.292490697699	0.659288570853
n	2.40878838564e-08	9.57337872803e-06	0.000111197867892	0.000157375761939	0.00519892529517	0.0273158399554	0.236674309233	0.730532776951
n	2.33378762755e-08	1.26060129093e-05	0.000198498539297	0.000106906218313	0.00366032806506	0.0173100378518	0.166666296411	0.81204531565
i	3.99019312309e-06	2.14123689698e-05	0.000219903850766	0.000156281876104	0.00250212616169	0.0092244041506	0.108447652137	0.87942420855
</S>	7.94583356154e-06	2.42299094849e-05	0.000112640906883	0.000184210588052	0.00132648819084	0.0072472775753	0.117342031068	0.873755124275
