 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.77956953	0.0462269055	0.002665637475	0.087316715	0.012325701	0.00621851725	0.0043438394	0.01053147336	0.00324509608	0.0021803678	0.0075296337025	0.037846564585
ì	0.838910196667	0.0494387431667	0.002448594215	0.0733888563333	0.0089836221	0.00371252675967	0.00167807250367	0.00353621665177	0.00130493999227	0.00136204108063	0.00253897721737	0.0126972365816
o	0.712826318889	0.185431444389	0.0144384011283	0.0711970701111	0.00574769646667	0.00147756826289	0.000845541338223	0.00158508124236	0.00067188020969	0.000548092974177	0.000853391012657	0.0043775988071
ì	0.351700091576	0.49577925813	0.0490760270428	0.090261850037	0.00729044415556	0.0012649082543	0.000655638252741	0.00117984194745	0.000534097229897	0.000302995638059	0.000307868327552	0.00164699595903
s	0.117984331405	0.768312699377	0.0503880866809	0.0549078910123	0.00521021390185	0.00112411097477	0.00031504587558	0.000647708317817	0.000256708152299	0.000137683249353	0.000120937437984	0.000594545008243
s	0.0436127800683	0.613404373126	0.066350263227	0.0531518913374	0.0235630838173	0.0611372823816	0.0348269096765	0.00673973097461	0.0253261242664	0.0279560669398	0.0106665232435	0.0332649779513
e	0.0240953470228	0.514661217709	0.0745217280757	0.0907540257791	0.0301481302724	0.0811889496272	0.0463976164788	0.00884176214154	0.0337299039955	0.0372915848799	0.0141830098138	0.0441867653571
r	0.0137781196229	0.50606266257	0.124231393025	0.181935873926	0.0370570170908	0.0699495253757	0.0164359259796	0.00308739425051	0.0118069301718	0.0153862885266	0.00531433370393	0.014954539149
e	0.00463991791297	0.270210647523	0.394029104342	0.192865667975	0.0426803766969	0.0663178892919	0.0067734724932	0.00177285423684	0.00475528522393	0.00818839990887	0.00238479289264	0.005381559573
k	0.00158663323366	0.144345517841	0.621960614781	0.132430302658	0.040452759899	0.0447660105973	0.0031173068644	0.00130439401895	0.00215546910798	0.00479938636962	0.00099582456888	0.002085774391
a	0.000536854527553	0.064162577947	0.733122351594	0.109133744219	0.045780128633	0.0376407715324	0.0019021417548	0.00122999077965	0.00127329121933	0.00367106863654	0.00057793139296	0.000969125117
s	0.000187221255018	0.0307267634157	0.717304200531	0.0810075427397	0.103935404878	0.0553272618441	0.00206189951827	0.00123098494322	0.00127796548978	0.00569318372551	0.000564118400987	0.000683438492333
ì	6.56829311727e-05	0.0150508925719	0.495917810177	0.217603868913	0.193024128293	0.0639152592814	0.00274580740609	0.00228930629774	0.00155012116326	0.0067557639085	0.000531673683662	0.000549713274111
m	2.33958280842e-05	0.00853134282397	0.247681578059	0.552647922971	0.155088968098	0.0267544374271	0.00198278934203	0.00258962976625	0.00109471398342	0.00303200893617	0.000236883970221	0.00033631758537
b	5.62864997214e-05	0.0472650255747	0.166671520686	0.524390184324	0.0821967296993	0.084820384809	0.015513534654	0.00408014168908	0.00710757995681	0.00820814727872	0.0109727648957	0.0487176727125
e	6.72959967738e-05	0.0602572728916	0.139919048229	0.491641688108	0.0620770398998	0.12127134827	0.0207710055513	0.00471011262969	0.00918240677227	0.0101149576929	0.0146720527386	0.0653158071708
r	2.28763396413e-05	0.0206163897699	0.0532473175097	0.610949996036	0.167453401633	0.07679461609	0.0161246715171	0.00221206574323	0.00690470604409	0.0156143464976	0.00687712715287	0.0231825131569
i	7.9439388971e-06	0.00690778704597	0.0224982539366	0.528857732012	0.316872200544	0.0620464063633	0.0215451435057	0.00374743814774	0.00673843268136	0.0173043854992	0.00425669436762	0.00921757708563
k	2.68729452957e-06	0.00232089268516	0.0108332138455	0.357711150004	0.405500066848	0.182397933121	0.0191673191686	0.00389929840925	0.00386312649379	0.00859356949973	0.00184975950587	0.00386099019521
à	8.96578078257e-07	0.00077417662032	0.00547880868183	0.203239426001	0.547096445616	0.21004546204	0.0176811693895	0.00467489606308	0.00285828689793	0.00560980078658	0.000949235398623	0.0015913658184
n	2.99748868852e-07	0.000258268951587	0.00279991156061	0.196583112	0.598577425205	0.17447966168	0.0152270244632	0.00483889855436	0.00188103146598	0.00426472388219	0.000422332662874	0.0006672578228
n	4.89075961184e-07	0.000300686933242	0.0155910513202	0.133948249	0.389871995068	0.269551503893	0.0335505924877	0.00564381105145	0.00783534085533	0.00932516229406	0.0388762640543	0.0955048590376
i	5.62437486395e-07	0.000315655955114	0.0197073295134	0.0693300393333	0.202698471689	0.386920794631	0.104245472829	0.0146929936838	0.0115345022851	0.00980503076469	0.0520394223181	0.128709766346
