 	Marika	è	che	si	sposa	domani	</S>
M	0.86074722	0.04217266235	0.0139513275	0.00323197418	0.0077287785	0.0367787825	0.0353893419
a	0.583038346667	0.128685164117	0.0221990768333	0.0640693895267	0.1276100665	0.0308730251667	0.0435250185667
r	0.215218736556	0.185159381372	0.0694873502778	0.140180979842	0.250996682167	0.0378728443889	0.101084086189
ì	0.129316533185	0.349133153791	0.0839678367593	0.109211869614	0.193298779056	0.0278674533296	0.107204463063
k	0.095286945395	0.415273041264	0.191130515586	0.094810169538	0.125726972685	0.0181042039765	0.059668240021
a	0.036058037615	0.406197363755	0.267955101862	0.0923914771793	0.153671365562	0.0144935095588	0.0292331863403
è	0.0162666876883	0.449456504585	0.197954580621	0.0386321772598	0.251891055187	0.0315283960863	0.0142706122468
n	0.0189834925628	0.285660439862	0.272217910207	0.0498438449533	0.271142158396	0.0964469586954	0.0057052245056
a	0.0156887759828	0.118891744421	0.239411210402	0.0611813909844	0.469256106132	0.0932584027985	0.00231239115853
r	0.00525700092277	0.0415528280737	0.0974506214673	0.111821417995	0.557537502044	0.181970430833	0.00441020908618
m	0.113843153774	0.0817523231579	0.0636911191558	0.130908172665	0.271865369348	0.215138815944	0.122801057362
a	0.150018591818	0.093713471686	0.0377800180519	0.062356622555	0.406256501783	0.0831367159813	0.166738079121
s	0.0500200973403	0.0326934499287	0.0174649353506	0.180541789185	0.499542570594	0.0962305769938	0.123506579707
t	0.0167210451714	0.0237415070429	0.0146614617835	0.224749033728	0.234312112531	0.0953783525979	0.390436493236
ì	0.00561329038347	0.0255741213476	0.00923169526117	0.088835528876	0.213514213177	0.199782844466	0.457448302412
à	0.00187878126016	0.0151848833159	0.00341246101039	0.0306199132487	0.196557654726	0.557021548155	0.195324754471
v	0.000631129540268	0.0056866231753	0.0011597008868	0.0102214011846	0.0702395327087	0.842159982718	0.0699016427137
v	0.000238829170971	0.0132922892618	0.00212620792227	0.0097326411732	0.0277703473696	0.615942287739	0.330897389795
r	0.000112732021324	0.0999253180873	0.00417541084076	0.0101694170911	0.0237902247899	0.221054375413	0.640772509932
i	4.60886344413e-05	0.117464698017	0.00312743909859	0.00403719744703	0.01884337173	0.0897644701377	0.766716733311
</S>	2.87666517206e-05	0.058779871991	0.0015663799768	0.00208520729851	0.009955956065	0.0489359735689	0.878647841655
