 	non	mi	aspetti	che	non	vengo	</S>
m	0.52330415	0.0217562665	0.044966081	0.0075425961	0.006465778665	0.1414983615	0.2544667966
ì	0.477454663067	0.0227410671667	0.023019635	0.0292904537667	0.0264925808317	0.327344494833	0.0936571209333
m	0.190974520756	0.0608996393889	0.0484947036667	0.0887039812556	0.0491128756106	0.486945791611	0.0748684993111
e	0.0995243875853	0.0889484131296	0.219087499222	0.104938885085	0.0362422868702	0.339664697204	0.111593831104
m	0.0455252671951	0.224838064377	0.319643516407	0.0945309763617	0.0175066809567	0.197631759068	0.100323730368
ì	0.022562918755	0.253244007792	0.447224672136	0.107718922121	0.0143738263189	0.105561079689	0.0493145627893
n	0.009196639075	0.0961389759307	0.487243350712	0.15691792404	0.0153202311063	0.200707416563	0.0344754625964
e	0.00459564696033	0.0402089417536	0.256341104904	0.391765311347	0.0476308057021	0.223210802854	0.0362474265321
k	0.00154575006711	0.0137823027379	0.110380661968	0.687705720449	0.062389179234	0.0975773782847	0.0266190251774
a	0.000527686204837	0.00476876682063	0.047365849656	0.73751812015	0.132417490411	0.0566416730949	0.0207604180591
e	0.000186995885746	0.00161762984654	0.024440550552	0.603247143383	0.26303530347	0.081364091365	0.0261083460197
n	0.000132934078582	0.000584866420513	0.0132837694173	0.391997617794	0.21642668449	0.350481380455	0.0270928290066
è	0.000105692212592	0.000233132036754	0.00507430056277	0.175586580598	0.0991079701633	0.703124080152	0.0167682881022
r	3.53949043957e-05	7.78248352347e-05	0.00169804369936	0.061636671266	0.0461965713711	0.883820626717	0.00653488732073
k	0.000252707651932	0.000264592344812	0.0159602948879	0.046809671822	0.019604073607	0.804729038906	0.11237963896
u	0.000325112906551	0.000326789380057	0.0207144800476	0.0417587718307	0.010744176569	0.458026344302	0.468104329653
m	0.00010848530023	0.000108959341329	0.00690624915397	0.0145765193669	0.00502619915633	0.458080542767	0.515193029884
e	3.68766262827e-05	3.6944029666e-05	0.00232566613446	0.0056588781223	0.00534627615211	0.508855240922	0.477740096628
</S>	1.95008892414e-05	1.9395399383e-05	0.00119762311223	0.00308752776115	0.00613164457605	0.349454640461	0.640089648314
