 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.67764905	0.273762672	0.0133299489	0.00380355385	0.005804068	0.0024312336	0.00035540751	0.0015759732075	0.0005346567375	0.0009387837862	0.019814547365
m	0.4885093	0.469388490667	0.0205537636333	0.00640826961667	0.00518443916667	0.00117377185667	0.000888506123333	0.0005803420875	0.0003166366275	0.000328018804867	0.006668412115
à	0.2660983769	0.682341863556	0.0269808015444	0.0124561362056	0.00637584602222	0.00106431287556	0.00145596887444	0.000378003319167	0.0003134907125	0.000158059830289	0.00237709774167
n	0.1060221092	0.837908601185	0.0313862715148	0.0145489694019	0.00652578194074	0.000944372625187	0.00111614471148	0.000290008445722	0.0002366404775	8.93879396297e-05	0.000931667605223
a	0.0507492485333	0.688875880395	0.210154239505	0.0372755888006	0.00929546811358	0.0012107344084	0.00125419442383	0.000291348277907	0.000310292165833	4.85388227432e-05	0.000534451206408
m	0.0174565045911	0.367151786798	0.490803346502	0.103432102934	0.0171006567045	0.00132962261613	0.00143488183128	0.000331643192636	0.000491160935278	4.91127925811e-05	0.000419193526469
u	0.0059257798937	0.155849229266	0.578306715501	0.222568794311	0.0301007669015	0.00262126068538	0.00219407956709	0.000736742564212	0.000888811011759	0.000111813629194	0.00069602566649
c	0.00203352421457	0.0581704950887	0.4905893985	0.391053011437	0.0491230389672	0.00312714624179	0.0029678767557	0.000890636018071	0.00110711530392	0.000129804155398	0.000807960970497
e	0.000798422911523	0.0278797150296	0.362110112833	0.487552137146	0.106744402989	0.00496218609393	0.00248216398523	0.00232270753602	0.00242055583464	0.000582319060799	0.00214531277183
o	0.000357736509808	0.0150136708865	0.219903738944	0.555615979049	0.191140727663	0.00689561059798	0.00200108529508	0.00294168627867	0.00271067142488	0.000729082209933	0.00269008600394
c	0.000127859031903	0.00530824516217	0.0919720189813	0.567741119683	0.321251262554	0.00418417193266	0.00453105489836	0.00139267747289	0.00205528605496	0.000295582139644	0.00114076602131
i	5.46738526343e-05	0.00205000453072	0.0382341783271	0.441250433228	0.485902760851	0.0182090748109	0.00808255196612	0.00201247767096	0.00271319328499	0.000406296606548	0.00108433228044
ù	2.24793180791e-05	0.00081391489024	0.016677540169	0.256713680409	0.662197460284	0.045943583937	0.011966115322	0.00223824944032	0.00200128621166	0.000406242772516	0.00101942831348
r	7.64947530737e-06	0.00075885419008	0.00579766613967	0.12184552947	0.811152040095	0.0394783265123	0.018537319774	0.00099671738344	0.00087505766722	0.000146203054839	0.000404613293827
i	3.03450661579e-06	0.000711123528027	0.00218050391322	0.0675918088233	0.685177380032	0.154578894037	0.0848215839247	0.00338923604781	0.00106665780241	9.10198272797e-05	0.000388699243942
m	1.39870139193e-06	0.000250697137342	0.000947433621073	0.0348026479411	0.568449803344	0.240346234679	0.137851517975	0.00890488401594	0.00671872376747	0.00062786887776	0.00109869292465
u	6.91106283977e-07	9.0085703114e-05	0.000481748197024	0.020341309747	0.460919721115	0.319184534893	0.138483532658	0.0431845920053	0.0129091799225	0.00162872219259	0.00277579964155
e	4.43844311326e-07	3.5637889038e-05	0.000187175330341	0.007421342089	0.212502643038	0.421656408298	0.249768480886	0.0812561973351	0.0220760733075	0.00182041489753	0.00327516191385
p	2.17602892044e-06	8.5531960346e-05	9.43838647803e-05	0.002890153403	0.093715250346	0.280912337099	0.459205446962	0.093114212445	0.0617615341025	0.00567653443251	0.00254243923795
ì	2.72389593148e-06	9.92004715653e-05	5.85205824268e-05	0.00129550905433	0.0436813671153	0.1118705292	0.695005048987	0.0719110781483	0.0677986177008	0.00656564626917	0.00171175607265
t	9.1157816786e-07	3.32178261744e-05	2.01246049956e-05	0.000486392804777	0.0194889167718	0.0415418519	0.814780849662	0.0500003167161	0.0702411672336	0.00246267089806	0.00094357561755
t	3.49102688653e-07	1.88653039275e-05	0.000327614958352	0.00169930000159	0.0150356239906	0.0289857089667	0.732134516554	0.0580431289054	0.0742207730779	0.0152899376494	0.0742441723725
