 	ora	ho	finito	di	scrivere	</S>
à	0.8952465	0.0016623856	0.02277756355	0.000922435365	0.030272223995	0.049118887233
r	0.9615038	0.00308740993333	0.00837393368333	0.000450387251667	0.010180332597	0.0164041124597
t	0.679898633333	0.0584109397778	0.00969572336111	0.0296831088706	0.069761002801	0.15255055938
e	0.279949807778	0.357281673259	0.0300683444537	0.0433138291235	0.0910471401003	0.198339220993
s	0.122536892926	0.693610247753	0.0395675471512	0.0368523692078	0.0388448105334	0.068588152031
p	0.0847726213087	0.599725275918	0.0372470673837	0.0604363264026	0.0822968981778	0.13552180451
ì	0.0741771291029	0.463662085306	0.143519993128	0.0655384768009	0.0959766910593	0.157125618837
c	0.0516158183676	0.450962001769	0.279094397709	0.0888651636003	0.0702999186864	0.059162680279
c	0.130560312789	0.268121023923	0.33536613257	0.0876435952001	0.0680282395621	0.110280693426
e	0.136186975998	0.111693537974	0.291732390857	0.257567765733	0.056300089854	0.146519247809
t	0.0454336959177	0.082501402658	0.181671561619	0.524204015244	0.0848840032847	0.0813053122697
s	0.0184341721559	0.113530377553	0.159702725206	0.414499765081	0.104407719428	0.18942522709
a	0.00940345534983	0.0927371180843	0.133166928402	0.43547956836	0.103969641476	0.225243265697
t	0.00313740635691	0.0322328330281	0.0844770794673	0.61641495612	0.152112937159	0.111624761899
s	0.00105496957007	0.024529026776	0.0592627984891	0.43371523204	0.168544042386	0.312893910633
e	0.00035989506509	0.0217066365253	0.024069276663	0.257883644013	0.307314140795	0.388666390211
g	0.000130108934763	0.0076082077251	0.010167020721	0.190398411338	0.483962356932	0.307733886737
r	0.000254758058254	0.0041419062917	0.0219829042403	0.108691455446	0.537817128977	0.327111875579
à	0.000288145144485	0.0030600392439	0.0246077633968	0.0605038448153	0.705211789659	0.20632847286
t	9.75747378617e-05	0.00135914669463	0.00845522776227	0.0254780956051	0.822892496553	0.141717511953
s	6.25924872539e-05	0.00453987013154	0.00312113437742	0.016129786535	0.575226950851	0.400919690651
i	5.18152639513e-05	0.00545962781551	0.00120168209714	0.00922554830167	0.28527205895	0.69878928355
</S>	2.81190692757e-05	0.00273416556525	0.00060569229057	0.00478511533583	0.235822044475	0.756024891775
