 	non	ho	cosa	è	da	mangiare	</S>
e	0.346697685	0.327878813	0.049486242	0.0168619512	0.004694801185	0.067789467	0.186591036765
n	0.235175956	0.575960447667	0.0904306606667	0.00856341253333	0.003269273185	0.0234687875333	0.063131465165
è	0.0945207036667	0.755817749222	0.107313406889	0.00798969284444	0.00317561186167	0.00916627014443	0.0220165740217
c	0.0700977518889	0.759060159741	0.124291972296	0.0154414799481	0.00796606675389	0.0108123988148	0.0123301919072
h	0.0836805386296	0.59056395658	0.210019210765	0.0231313049827	0.0158515162513	0.0136357246049	0.0631177639691
o	0.0573472838632	0.316941690193	0.403174623588	0.0528484613276	0.0401356710838	0.0122917408683	0.117260544656
t	0.0193099808577	0.112141953231	0.593820361196	0.0886882901092	0.0812262320279	0.0144154806228	0.090397753552
i	0.00660039999923	0.0405156901903	0.455930763732	0.13521602837	0.257601360676	0.0530608945409	0.0510749018507
è	0.00225227106974	0.0137102199768	0.168578080144	0.32844329279	0.322292883559	0.135113774847	0.0296094818502
n	0.000799282448913	0.0049364224256	0.0608346706147	0.373761054263	0.385534177853	0.159646578282	0.0144878058501
a	0.000279744891971	0.00189937264853	0.0247776457516	0.181696036421	0.510597975951	0.245742199427	0.0350070112834
f	0.00010276141999	0.000657065306177	0.00867473957387	0.0674334444737	0.40973725865	0.445544643142	0.0678500737611
à	3.865801281e-05	0.000234215890326	0.00301919652462	0.0353624968246	0.230052624217	0.671876614381	0.0594161892537
o	1.36524958167e-05	8.04255977087e-05	0.00102087671554	0.0222765618582	0.082352257839	0.646055938127	0.248200284418
</S>	7.93947500835e-06	4.20956428544e-05	0.00052222583377	0.0114004083041	0.0442243865695	0.487862069064	0.455940867209
