 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.85689802	0.0073267088	0.0019354998	0.00948388615	0.00339292684	0.0063214110005	0.005824060194	0.108817586165
s	0.945186253333	0.00602419596667	0.003484651	0.00355209748333	0.00135997177333	0.00212767761183	0.00197436387067	0.036290824295
ò	0.914845301111	0.0608343576889	0.0076191841	0.00201531762778	0.00111512059111	0.000734059650277	0.000717606190223	0.0121190432757
z	0.86159655037	0.0836081588963	0.0468203410333	0.00187703680926	0.0014637296637	0.000270055168426	0.000305958300074	0.0040581954519
i	0.58001941379	0.296087542632	0.114235973678	0.00514011073642	0.0025112372879	0.000187266289475	0.000333033080025	0.0014854762833
m	0.20022236913	0.471148847544	0.312575844559	0.0112889429121	0.0030539696293	0.000421931913158	0.000570252193342	0.000717908604433
i	0.06735798051	0.367501475848	0.531965314853	0.0258613789707	0.0047220136431	0.000720881827719	0.00116807506445	0.000702930524811
m	0.0225330986633	0.252607808616	0.674281061618	0.0417190883236	0.00599646788103	0.000808435332573	0.00133794922148	0.000716093341604
i	0.00753125920977	0.124640230539	0.767639843873	0.0884190594412	0.00737015462701	0.00121286181086	0.00228196137383	0.000904612113868
l	0.00252963909792	0.072434245513	0.639104581291	0.258745409814	0.0156213635423	0.00312884407029	0.00617250902461	0.00226340493796
ì	0.00096092825864	0.0456462658377	0.491701727097	0.433284903271	0.0157544864808	0.00375240025676	0.00634591234154	0.00255340224599
s	0.000432119405213	0.0181129995126	0.382839229032	0.557027484424	0.0259968371269	0.00551631865225	0.00797880744718	0.00209624181533
i	0.000148294905738	0.00691066938087	0.228371051677	0.705528328141	0.0362495203756	0.0111642862174	0.00900444121573	0.00262346240511
a	5.20098229127e-05	0.00262519548362	0.117621520892	0.699476026047	0.146630131459	0.0246498570725	0.00592745603858	0.00301786436837
t	2.62922219709e-05	0.00111477582454	0.049577499964	0.467448048682	0.44816215382	0.0258514556908	0.00569252624619	0.00212724851946
s	4.02884389903e-05	0.00646004122485	0.0567614013213	0.258524589561	0.551749681273	0.0291405742303	0.0153640897487	0.0819593095698
è	4.58541686634e-05	0.00834919608828	0.0988847304404	0.24593419652	0.375859460424	0.0900884137434	0.0219008005829	0.158937349857
t	2.39886579185e-05	0.00291801719243	0.0771283686135	0.246191555507	0.404119406808	0.133999367914	0.029260205861	0.106359092619
ù	8.04906475683e-06	0.00099265700881	0.0325175340045	0.205478601836	0.458087225603	0.218524105971	0.036156710287	0.048235088873
o	2.84449697228e-06	0.00034245613437	0.0167649935848	0.139279096045	0.274630069534	0.419447725324	0.103745858429	0.0457869066243
m	1.14979893076e-06	0.00011734656579	0.00574244163827	0.0504976494483	0.229865107511	0.469989075108	0.206676239476	0.0371109688748
e	5.7310029692e-07	4.74481284967e-05	0.00209930608609	0.0199975425494	0.222091132504	0.420034968369	0.314175763159	0.0215532596249
t	6.0964334564e-07	2.35609981656e-05	0.00076711895703	0.00768775219647	0.107515249168	0.320898526123	0.538185371053	0.024921769875
i	6.32487988547e-07	9.93833208853e-06	0.000298676520677	0.00296793667882	0.049490305056	0.204757078708	0.708903323684	0.033572093625
n	4.10667702849e-07	4.54291774618e-06	0.000125594052226	0.00126336899394	0.0208470321853	0.142526401236	0.795448651228	0.0397839865417
A	2.25580958783e-07	1.99068153206e-06	6.25900180753e-05	0.00175212843231	0.115824684228	0.093263845412	0.760296127076	0.0287983841806
n	7.9997737161e-08	1.04348807835e-06	3.99520645251e-05	0.0019149736941	0.147066044743	0.0741189041373	0.762220542359	0.0146385140602
n	3.28702594537e-08	2.37980856605e-05	0.000182088238008	0.0050619931147	0.0596823582477	0.0701405503791	0.721307040786	0.14360222202
a	1.46669734048e-06	3.16117718535e-05	0.000241332469336	0.0061003236559	0.0304524655492	0.0671144571264	0.455852930262	0.44020542734
</S>	2.90917867024e-06	1.61509558767e-05	0.000139175469668	0.00306293325445	0.0174677969746	0.0415214790632	0.332249950131	0.60553956367
