 	io	voglio	che	Maria	venga	qui	</S>
e	0.64608897	0.0254915635	0.00183918885	0.0149233922	0.018390352805	0.00686088715	0.286405664675
v	0.83200721	0.0554795598333	0.00196560645	0.00632509286667	0.006247545805	0.00241517174333	0.0955598547183
ò	0.611367703333	0.332384559944	0.0134936124833	0.00701754595556	0.00225684836833	0.00143771857444	0.0320420464828
t	0.270222662778	0.688034639981	0.0181442507278	0.0105379006519	0.00091610970611	0.00128985015815	0.0108545920909
è	0.115659749726	0.859886099994	0.0113134708093	0.0083018041173	0.000419008098703	0.00074039443605	0.00367947575697
l	0.0411179717087	0.925174333331	0.00830907413643	0.0234967046058	0.000241307136234	0.000395310162017	0.00126538637432
o	0.0143796504129	0.76288751111	0.183481695245	0.0365772808686	0.00123815410208	0.000509161154006	0.000926683550107
n	0.00486033733997	0.49773807037	0.449317451748	0.0372801446229	0.00561680736736	0.00165611738467	0.00353111948337
a	0.00163481759086	0.272456919123	0.666511150583	0.034042275541	0.0157987857891	0.00340057389489	0.00615544216112
r	0.000555018732153	0.112087662041	0.681874063528	0.146798575847	0.031786237263	0.012660171965	0.0142382440537
t	0.00606528632738	0.17365428068	0.393712027843	0.183197049282	0.0497580307543	0.0156264063217	0.177986950351
i	0.00789465368829	0.17910222565	0.214933759281	0.074541861094	0.273434530251	0.0077538754739	0.242339109117
e	0.0026339995872	0.0601394142733	0.147127974094	0.255231254365	0.41686497675	0.0151961681913	0.102806228506
M	0.000887972666667	0.0212264735578	0.0700629203647	0.339018294788	0.26536703225	0.118907425397	0.184529909302
a	0.000333175964556	0.00882249348593	0.0585916247882	0.146405618163	0.156902174083	0.142519758999	0.486425149767
r	0.000139904176685	0.00486432739531	0.0570494509294	0.0630726569543	0.106046701361	0.133844816866	0.634982129922
ì	0.000160727787395	0.00505081823177	0.0455550263098	0.0471883133181	0.244426720454	0.153475232289	0.504143159974
a	0.000167167430132	0.00398200905229	0.0253822802633	0.028204562306	0.556718260151	0.0797144150963	0.305831329991
e	5.66717083107e-05	0.00136229075113	0.0086573885011	0.0160833386353	0.487000922384	0.317263029365	0.169576396664
t	1.99365202702e-05	0.00050699090471	0.00306983207437	0.0206521508784	0.179914614461	0.707950109788	0.0878863435547
t	6.95514693007e-06	0.00022577125057	0.00180997401212	0.0198867389595	0.0661295008203	0.788534023263	0.123406992518
ù	2.43451032802e-06	0.000114213090923	0.00138411202737	0.0114525241532	0.0274584001068	0.613709741088	0.345878557506
</S>	1.22893228101e-06	5.80629765615e-05	0.000708830548685	0.0066470978266	0.0166571928034	0.479700890544	0.496226678753
