 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.60734875	0.050804685	0.00732099605	0.03723481015	0.00504628697	0.001024509311	0.008755849375	0.0079041141965	0.01706205425	0.023254590145	0.0976374841115	0.0090563972195	0.012420027957	0.026902402794	0.0882270084475
v	0.773713983333	0.108604681667	0.00488574505	0.01300724415	0.00179684732333	0.000507275661	0.00301257200833	0.00276458488317	0.00573775169667	0.00784603438167	0.0325597689395	0.0030237966665	0.00414708378867	0.008976614037	0.0294160496552
ò	0.587769407778	0.336908817222	0.0203497300167	0.0125145477167	0.00526168179444	0.001171408737	0.00177000680278	0.00283613244772	0.00217796804556	0.00305961909722	0.0109217811412	0.00102712294783	0.00139760912689	0.003011437547	0.0098227635744
s	0.305524607259	0.623337825741	0.0348529493389	0.0129628772722	0.00640007336331	0.001271609619	0.00130966697526	0.00307639571591	0.000969699705853	0.00142297737907	0.00372586371573	0.000359479073977	0.000478211374963	0.00101870922093	0.00328906353087
t	0.135869926086	0.684694615247	0.041697568113	0.0145210297907	0.0040803260196	0.000884512179667	0.0108415201994	0.0196820143386	0.0163603168926	0.020702680073	0.0124472679072	0.00679911850403	0.0114506194253	0.0107201768206	0.00924833970136
o	0.0508675050953	0.628777415082	0.139118409371	0.0211077502636	0.00436695073987	0.00105662495989	0.0146327051998	0.0256557239462	0.0218327853975	0.0275981340243	0.0153733089991	0.00897268912634	0.0152179262884	0.0140876617935	0.0113344483138
d	0.0180656377318	0.488176961694	0.349362686457	0.0644866087545	0.00278700045996	0.00408515321996	0.00818386219993	0.0200941894821	0.0087506260325	0.0125543616748	0.0061249151297	0.00313353048045	0.00530005721613	0.00496032785783	0.0039340987946
e	0.00670775394593	0.251814673898	0.447435345486	0.163160352918	0.0234572734333	0.00867380507332	0.0206188037333	0.028649606494	0.0099796984775	0.0179741462249	0.00553596114323	0.00220770920682	0.00447500751204	0.00620745935928	0.0031024101082
r	0.00237172028398	0.135256132633	0.506332115162	0.191203384306	0.0305405225778	0.00931378402444	0.0288550512444	0.031594181498	0.0134857228258	0.025099901075	0.00804731704774	0.00265529496894	0.00484408747068	0.00721908111976	0.00318172360273
f	0.00227060589466	0.153828595544	0.533803445054	0.129637686769	0.0124950017259	0.00605997457481	0.0204217770815	0.028414189166	0.0183528289419	0.026537758025	0.0194004720159	0.00458030032298	0.0122476343236	0.0159469027066	0.0160028438676
ò	0.00211336282205	0.134661487161	0.384012931685	0.298212070923	0.0224270080086	0.0107210110916	0.0153608643605	0.0197698453887	0.016521196414	0.0198623258083	0.0197369920053	0.00442505522433	0.0140118531279	0.0182161144222	0.0199478980192
m	0.000725549105517	0.0466180980337	0.349368753895	0.478895640308	0.0242140037362	0.0175210330305	0.0139605521202	0.0209633947962	0.007270429238	0.0101065090694	0.0106858496684	0.00177658440811	0.0048469857293	0.0062658779674	0.00678077646307
u	0.000261698072186	0.0170031062746	0.293569636965	0.397999853436	0.125175810979	0.0641295813435	0.0518541737067	0.0219669225987	0.005105123246	0.00720866095647	0.00755270327613	0.000916025266037	0.00203366235643	0.00262611096247	0.00259694814769
e	8.78948380753e-05	0.00569755274153	0.124867939988	0.232027711145	0.28531262366	0.138636163781	0.157495514569	0.0304149438662	0.00857025091533	0.00984548525216	0.00285966552204	0.000498503995346	0.00108952356548	0.00136732313082	0.00122891024923
n	3.04956620918e-05	0.00191553449951	0.0503228576627	0.0860751880483	0.22485941722	0.388751494594	0.191075164856	0.0338415592887	0.00897450970511	0.0107852780841	0.00143653015068	0.000342599635115	0.000518730288493	0.00056337466694	0.000507294711077
t	3.61226920973e-05	0.00274992303217	0.0697226582209	0.0769822103494	0.08011382124	0.437696114865	0.144566618285	0.0451069690962	0.0191646693017	0.0171248726947	0.0646548263169	0.00903339885504	0.00752853086283	0.00960988236898	0.0159094165984
u	3.74788994491e-05	0.00302282494902	0.075254425807	0.0781740841165	0.05984996658	0.198285291622	0.324359256095	0.0630645296987	0.0300247337672	0.0220438815649	0.0861774681056	0.0121891452517	0.0108517035209	0.014563482023	0.0221017162995
t	1.2669871133e-05	0.00100931517294	0.025487073289	0.0338987072055	0.0550946175267	0.118572148541	0.537090965365	0.0723914965662	0.0403759985891	0.0319061401883	0.0347504363685	0.00961419105057	0.0125439587403	0.0148790499077	0.0123732023665
ò	4.30513543187e-06	0.000337381786747	0.00924273614967	0.0429905509018	0.0431421201756	0.0838801785137	0.595849488455	0.0838965688554	0.0438092831964	0.0362406890628	0.0177502475228	0.00866116183686	0.0123644773134	0.0135193618359	0.00831145162217
g	1.43955352876e-06	0.000112721448376	0.00380665061656	0.0480162796339	0.0364649258252	0.0510560491712	0.589420486152	0.171212872952	0.0355060447321	0.0318465386876	0.0158507002409	0.00368098819895	0.00466202680447	0.00524607497863	0.00311623030739
r	6.97843774019e-06	0.000631841591452	0.0261735420055	0.0660185192113	0.0147178784751	0.0441308830571	0.414832275384	0.201029767651	0.038119938244	0.0340860295625	0.110664903414	0.00995414316632	0.00467015890149	0.00677806215954	0.0281851142025
a	1.04670000467e-05	0.000806592836151	0.0335479223618	0.0695253060038	0.00941817092503	0.0375378371857	0.326409368461	0.223879485884	0.0641882260813	0.0254257751875	0.141635497138	0.0120022912221	0.00499604326716	0.0109724040532	0.0396446424008
z	5.1353543038e-06	0.00027065192037	0.0113052265039	0.0237449086479	0.00873760230834	0.0239402872286	0.37114234282	0.268063168628	0.11339792536	0.0390074927292	0.083749065046	0.015749501574	0.00580531472239	0.0131457556844	0.0219356424669
z	3.52408002283e-06	0.000154965359443	0.010816848858	0.010402326096	0.00647321843611	0.0334110614095	0.31828383094	0.200047556209	0.114732036787	0.0525630595764	0.173072165015	0.0244360881913	0.00860315357413	0.0139609358948	0.0330392558223
a	3.10130726428e-06	0.000116514672794	0.010619104253	0.005737724312	0.00609197334537	0.0304612187365	0.246343780313	0.270983718736	0.133744887262	0.0439757965255	0.184566678338	0.0171806934971	0.00655812235804	0.0107680992983	0.0328486299408
m	1.17395415143e-06	3.90112665347e-05	0.00354912904683	0.00194816744833	0.00643459988179	0.0130279670122	0.195831393438	0.301715066245	0.229466312421	0.0804929635085	0.0767911961127	0.028721518599	0.014109930286	0.0219040577661	0.0259675436469
à	4.1550033655e-07	1.30453144484e-05	0.00118973237044	0.000749581640443	0.0085933228606	0.00677196111073	0.133650324479	0.296209488748	0.29216968414	0.120168274503	0.0433331977042	0.0332778051997	0.0166262084953	0.024648626822	0.0225983825823
i	1.42954006923e-07	4.35261601027e-06	0.000401036568003	0.000348463882481	0.00743686966687	0.00236604898158	0.074683002993	0.251585181916	0.267815864713	0.315483234834	0.0269419096481	0.0197605363999	0.0143952675651	0.00985790590733	0.00892022756077
è	5.2024392106e-08	1.45447789224e-06	0.000133802986033	0.000119235207574	0.00298780770229	0.00080588942286	0.029226275131	0.096811364972	0.236435588238	0.588739691611	0.00959499372937	0.0138964220333	0.0134599659884	0.00397287300244	0.00381463407692
n	1.83096199337e-08	4.87074502567e-07	4.4901646586e-05	4.2604290938e-05	0.00151806212076	0.000359986631953	0.012441034677	0.107109456991	0.215516596079	0.62109806387	0.0253497890098	0.0083853129111	0.00514865799613	0.00165021885415	0.00133487517231
a	7.1184509079e-09	1.65088014356e-07	1.55482928087e-05	2.45998809793e-05	0.00067722881692	0.000305930177318	0.009097146559	0.114190316664	0.180815578693	0.63533153129	0.0307392662699	0.020291587637	0.00695893186538	0.000803029204717	0.000749152364103
n	3.25522733263e-09	5.63588463187e-08	5.54556558957e-06	1.67760600598e-05	0.00036522679364	0.000245854175773	0.006846166253	0.049555566888	0.161851382898	0.69689457043	0.0138841330233	0.0578224345457	0.0102009709551	0.00111779186824	0.0011935265047
g	4.70920297754e-09	6.30670271396e-08	5.53102256365e-05	9.36657964199e-05	0.00164176402921	0.00131235410859	0.013399947151	0.0379859446293	0.126171947633	0.49044383681	0.169433997341	0.0845836148486	0.0121379746517	0.0121157210561	0.0506238615016
r	8.29023249251e-09	1.10643059047e-07	0.000219395368546	0.000698698575473	0.00328325670974	0.00247918210286	0.036379264717	0.0521588868764	0.087629379211	0.208757093937	0.406168992447	0.0769687869495	0.0170847548839	0.0221567360187	0.0860154378339
à	6.80528298084e-09	8.29776922957e-08	0.000220745823579	0.000813338742491	0.00242760403658	0.00168106401109	0.0340037302057	0.0441773679588	0.0615797530703	0.108442374646	0.593697227482	0.0574356436498	0.016564227628	0.0260339090062	0.0529229009446
m	2.41055328628e-09	2.80321939119e-08	7.36874854197e-05	0.000271682366614	0.00099419164886	0.000572387842497	0.0118425059786	0.0203289899863	0.0581253560234	0.108787863215	0.617239525827	0.11409049055	0.0144804795427	0.0250364923354	0.0281563083149
m	1.90389890476e-09	1.65263081706e-08	3.14818193032e-05	9.96349066547e-05	0.000507394952953	0.000212581546166	0.00510920006953	0.0138452829954	0.0529488026745	0.0940554150717	0.638103521942	0.131233041517	0.0117898817476	0.0171064314451	0.034957282105
a	1.46612618802e-07	3.09654123902e-08	1.74806480811e-05	4.22477186516e-05	0.000267754661751	8.19551267753e-05	0.00257491899484	0.0096231625818	0.0265335407248	0.0629595636906	0.502609816647	0.136904735172	0.170081552483	0.023237408815	0.0650656283683
u	2.07460264267e-07	3.23857751301e-08	6.04019109037e-06	1.51577987839e-05	9.5075765017e-05	2.75056717864e-05	0.000877130517613	0.00357801786727	0.0124053759416	0.0679984018969	0.174656895949	0.162804237057	0.494715850828	0.023540367005	0.0592796887894
d	8.42064824223e-08	1.505620351e-08	2.11876424679e-06	6.41789469463e-06	3.69573630057e-05	1.91035127368e-05	0.000337747070204	0.00141754821242	0.0066668130472	0.0503552886323	0.068773502383	0.203663981019	0.481986110276	0.123296767402	0.0634375402631
e	3.09852952408e-08	6.12351340333e-09	7.4073829393e-07	3.24940019821e-06	3.95408053352e-05	1.74963011456e-05	0.000221531953401	0.00093483488414	0.00624765904907	0.0326910285441	0.0416801527943	0.29891509034	0.350341873425	0.179077174134	0.0898295547544
r	1.32307246803e-08	2.72273786778e-09	2.77413194643e-07	1.93586996607e-06	3.92935779451e-05	1.12873082819e-05	0.000149802724467	0.000634219024047	0.00454964994969	0.0188313636814	0.0240608734314	0.324347883447	0.308400854475	0.141526476378	0.177446056251
f	5.04332030601e-08	1.52532279226e-08	1.99623039881e-07	2.41054742202e-06	4.1640398815e-05	1.6240886094e-05	0.000290079758156	0.000926528624016	0.00648542108323	0.0139809327271	0.0338678109771	0.290255224482	0.171943676825	0.164695532126	0.317494212084
ù	6.176207032e-08	1.91145169355e-08	1.69574419014e-07	2.31328588001e-06	4.19674934083e-05	1.3665959502e-05	0.000333242716519	0.00101827960877	0.00698835602774	0.011677620109	0.0359575169257	0.171664544827	0.107350405608	0.344982780709	0.319969030695
m	2.088688593e-08	6.50398799983e-09	5.9741773058e-08	7.98585496003e-07	1.75063606061e-05	6.84030480467e-06	0.00012613583864	0.00036634814369	0.00344949634258	0.00803753556967	0.0248145815752	0.119669014942	0.0974435698693	0.464320646903	0.281747433565
m	7.24320672333e-09	2.59819615994e-09	2.85445542019e-07	9.89911295334e-07	7.15964925354e-05	9.42428676822e-06	0.000302263322213	0.00232247945456	0.00616096778086	0.00872133452322	0.146123609858	0.115655282647	0.0719316039564	0.322950452301	0.325749674522
u	4.39635797131e-07	2.37262474866e-08	5.09982604006e-07	1.27870658844e-06	8.63695747618e-05	8.02336981507e-06	0.000346614526404	0.00296163259052	0.00603893418495	0.00526121893441	0.175414332819	0.0597051728823	0.172417028652	0.1970693641	0.380689058174
</S>	8.75271098565e-07	4.56827087433e-08	4.83613287003e-07	1.01414332922e-06	4.34742582559e-05	4.04120724604e-06	0.000173816766702	0.00149883995376	0.00303566297947	0.0027194726072	0.0898361407095	0.0383886279411	0.302612924326	0.15989564705	0.401788969087
