 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9406929	0.0137127485	0.006188933	0.0110743646	0.001236638175	0.00261111577	0.006796948275	0.01768634961
g	0.755604	0.205177885167	0.0182154433333	0.00790935326667	0.00196308520833	0.00157492037	0.003139411575	0.00641589227667
r	0.381871149	0.544457495056	0.0233016841111	0.0250580170889	0.00958767273611	0.00229483652333	0.003578402325	0.00985075275889
a	0.142436671757	0.771187898352	0.0255200737037	0.0320656910296	0.0116844230454	0.00244520834111	0.003561281475	0.0110987732196
t	0.0481680313757	0.877609089451	0.0377755732346	0.0217612543432	0.00665247014847	0.0016816923137	0.001937634725	0.0044142640532
s	0.0228534091586	0.885044586484	0.0359161017449	0.0272322167811	0.00748815371616	0.00444225967123	0.00619818594167	0.0108250900311
a	0.0138928974962	0.618476215495	0.267655639915	0.0548302082604	0.00717786637205	0.00736195439041	0.0145013126472	0.016103899677
è	0.00467964415407	0.246140881823	0.667727966638	0.0518796087535	0.00365672826068	0.00496526774347	0.0121583116157	0.00879160107567
n	0.00165171833336	0.0844782051653	0.849907922213	0.0526840322512	0.00233092775689	0.00179946679782	0.00416655772857	0.00298120915589
a	0.000619115330453	0.0307112594351	0.908651757404	0.0518317630837	0.0038530213523	0.00131572540261	0.00173868841952	0.00127871331263
n	0.000213482819151	0.0104744375984	0.888724002468	0.0264032966946	0.0670716522174	0.0040666988342	0.00180827129317	0.00123818361754
g	0.000543223099384	0.0100257545061	0.631028054156	0.181451678898	0.114852070739	0.0112483119447	0.0108357538644	0.0400151840725
r	0.00193834406646	0.0248052898354	0.360368251385	0.414616936299	0.0844124522463	0.0173643249816	0.0182982056215	0.0781962380242
à	0.00193326739021	0.0232984412768	0.194439761795	0.6544510221	0.0490238034154	0.0128782672605	0.0119110328738	0.0520643650214
m	0.000646106568227	0.00776834997123	0.0833319725983	0.7634018407	0.106037905138	0.0099463573535	0.00820542229127	0.0206619873538
m	0.000256685869509	0.00305951173774	0.0535527171994	0.766158930233	0.132340255713	0.0107206620178	0.00967788609709	0.0242333314513
a	0.000125400511486	0.00148807898041	0.0277242891998	0.559675336744	0.235611985904	0.116868440906	0.0219489573657	0.0365574994838
u	4.22212950787e-05	0.000496647441897	0.0099646156666	0.198604150048	0.315651408635	0.422577270302	0.0243752179886	0.0282884633613
d	1.45397628229e-05	0.000166210464606	0.0038550965222	0.0680580152493	0.376623582878	0.475698806767	0.0559425338629	0.0196412256538
e	5.54406653763e-06	5.57233034087e-05	0.00206825294073	0.0279909918498	0.465211387626	0.379854895589	0.0939468612876	0.0308664055513
r	2.46150760921e-06	1.87793485429e-05	0.00117020453691	0.0136798838233	0.380292345875	0.367846615196	0.150518920429	0.0864708545171
f	7.86850723307e-06	1.68519200876e-05	0.00774840746897	0.0112837641478	0.333126338625	0.250589108399	0.202334470143	0.194893208172
ù	9.6425251572e-06	1.62016624619e-05	0.00992363252132	0.0104291628959	0.218343242342	0.2056215628	0.341215800048	0.214440766057
m	3.21675840168e-06	5.40535031738e-06	0.00338391241544	0.00358139902197	0.0999449535807	0.242179360933	0.453209583349	0.197692175352
m	1.01097350703e-05	1.11007405031e-05	0.0135494206818	0.0555946685507	0.0846949445269	0.192862660311	0.354369937783	0.298907141784
u	1.24943323901e-05	1.30200940027e-05	0.0168700901398	0.0728761624636	0.054086078709	0.169876520104	0.248527179261	0.437738440595
</S>	6.38103474505e-06	6.54849525385e-06	0.00843558743875	0.0364792406518	0.0273947101545	0.220910300052	0.20636204963	0.500405170297
