 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.60599422	0.014109035	0.00051851702	0.155905483115	0.004821961625	0.014265132335	0.04392731489	0.00422584543	0.0067661012725	0.149466447118
M	0.723650673333	0.086910245	0.0331350718733	0.0722751797817	0.004510851625	0.010508092335	0.0148535399667	0.00171957330667	0.0024404995625	0.0499963186177
a	0.437793324111	0.112718224	0.104677565958	0.106446163261	0.0230806842083	0.0447747141117	0.0194127143989	0.0519320939789	0.0630352968108	0.0361292553726
r	0.154140850704	0.0799201223333	0.186655671986	0.132292141087	0.0704540370694	0.132472621371	0.035046669133	0.0785222336596	0.0862901169369	0.0442055827909
ì	0.136605463235	0.137583692778	0.226793373995	0.107369670362	0.0728212510231	0.146215310457	0.044327176711	0.0419192068865	0.035662272979	0.0507025929303
a	0.124407853145	0.358546437593	0.239513741332	0.0672725267873	0.0302832756744	0.0709860932857	0.033519203937	0.0196552385655	0.015619753883	0.0401958591568
à	0.0428786023817	0.662935455864	0.194927933777	0.0252771119458	0.0110169113715	0.0258921237386	0.011564307771	0.00664862533517	0.00527741062633	0.0135814896589
r	0.0178016060606	0.845498828621	0.102981440259	0.0085330482686	0.0039236867305	0.0087818324002	0.00389530161547	0.00224463024106	0.00179031858878	0.00454926655597
t	0.0112575803535	0.609730148207	0.0839581824197	0.0765304540262	0.0156660357035	0.0191155524441	0.0563182261383	0.0208855966664	0.0221968171343	0.0843413717617
e	0.00606977319717	0.230997364736	0.359955727473	0.117460431342	0.0204153942345	0.0236223648147	0.0740593071294	0.0272191885488	0.0290706457248	0.111129791421
n	0.00204413208439	0.102088540579	0.716497575824	0.0640423377807	0.0127376827448	0.0121964116049	0.0257252647931	0.0126141405096	0.0139480825883	0.0381058478403
a	0.000696302935463	0.0460470460263	0.738500635275	0.0586624565936	0.0762659532483	0.026386266535	0.0158295862644	0.0100434810365	0.0109194960294	0.0166487618134
s	0.000234254568288	0.0192621878221	0.671138421758	0.0860348621979	0.138306864416	0.0445405145117	0.0126183100881	0.00883379587883	0.00948698684313	0.0095437839378
t	0.000143537047896	0.013202267254	0.498145313919	0.240763064066	0.105837053139	0.0423201945039	0.0287473090294	0.00914590295961	0.00917821848104	0.0525171619793
e	0.000114056931632	0.011258610718	0.23934107464	0.352837454689	0.188948836046	0.0635147555013	0.0494849080098	0.0108452509865	0.00762615619368	0.0760289423264
