 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.79520014	0.145638425	0.01530588745	0.00962300185	0.004816297235	0.005239444445	0.000552342451	0.00055873102225	0.023065661119
a	0.644732813333	0.330012655	0.00779601761667	0.00434746375	0.00222925036833	0.00255707987833	0.000283352917667	0.00020874314425	0.00783257067567
t	0.347644314444	0.637398851667	0.00644757727222	0.00255647559333	0.00132609873478	0.00159880362211	0.000183509359889	9.13399374833e-05	0.00275299490042
r	0.189379184815	0.759624370556	0.0304307583241	0.00419773130778	0.00400638005693	0.0026576554367	0.00209737834063	0.000193746586561	0.00741276508534
a	0.114400826272	0.822977890185	0.038052871108	0.00470050109926	0.00489595268964	0.00300280161823	0.00275409734888	0.000234729732854	0.00898032411111
v	0.044454449424	0.919211246728	0.0253422237027	0.00249657866309	0.00218751416721	0.00133660787874	0.00129214988496	0.000113998988285	0.00356521475304
ù	0.019265276308	0.923177998909	0.0504940009009	0.00212470985436	0.00133587175907	0.00081883770958	0.000844661214987	8.54133584283e-05	0.00185321725101
d	0.0372866226027	0.687415816303	0.258768264967	0.00677716528479	0.00414769168969	0.00248823191986	0.00165546049166	0.000188687088476	0.00127203478367
i	0.0435999146676	0.441579548768	0.479966231656	0.00885126169493	0.0083115342299	0.00393134277329	0.00453051196389	0.00265075768283	0.00657887826122
a	0.0160128883009	0.280901117289	0.654652627219	0.0218349258316	0.00782684660997	0.00333930635776	0.0042201678713	0.00333892290761	0.00787321440374
p	0.00534320705163	0.095643274463	0.852648092406	0.0329521109439	0.00508584373666	0.00292120655259	0.00156165826043	0.00113263156754	0.00271196010658
l	0.00213223005688	0.034674666821	0.862528447469	0.051138557648	0.0111881982456	0.00703767751753	0.00825515417348	0.00142974037418	0.0216153206909
è	0.00122988645229	0.020042496607	0.834867799156	0.061558159216	0.0224247417485	0.0114488168392	0.0142950827245	0.00239395119139	0.031739151897
o	0.000582502667917	0.0137258332032	0.596641589719	0.244382943072	0.0886558695828	0.0286553866131	0.0102737351415	0.00175647114046	0.015325754299
n	0.000194548903226	0.0046100464253	0.311458286573	0.506563131024	0.121884916528	0.0417095012044	0.00657282761383	0.000778001140153	0.006228755133
ò	6.5424558842e-05	0.00157627636843	0.192392967291	0.655682943675	0.0808560455093	0.0618249094015	0.00453165750461	0.000693926283384	0.002375881201
r	2.20977978507e-05	0.00053782698281	0.0759200315303	0.785319894558	0.0595695251698	0.0744552764672	0.00264376253487	0.000642531101128	0.000889066512333
r	0.00210910518319	0.00428346898427	0.104557567843	0.692785558186	0.0499007467233	0.0666476054891	0.00740445091162	0.00139904155371	0.0709124261594
i	0.00281418975306	0.00578715386142	0.109301576614	0.422347326062	0.162921403908	0.099227215163	0.0674818903039	0.0045070771179	0.125612143386
a	0.000947572188943	0.00219093651681	0.0409108980347	0.222856762021	0.371573384636	0.174904578388	0.107723155435	0.00471336375263	0.0741793416953
è	0.000315895455597	0.000730460913537	0.0137304727982	0.130104460674	0.377516308212	0.379177619463	0.068422229145	0.00416227063088	0.0258402637218
r	0.000105367092488	0.000243845797262	0.00464115748773	0.105501260225	0.230600238071	0.595127283154	0.0472440603817	0.00771720021029	0.0088195593406
k	3.65457541927e-05	0.000101299678904	0.00567478576091	0.103651795075	0.155274108024	0.586527171051	0.0570520071272	0.0137201384034	0.0779621706235
u	1.39932151642e-05	5.5120287968e-05	0.00598679327364	0.0684610093817	0.0950420653413	0.351338194684	0.304937604042	0.0290070574678	0.145158173541
t	5.1096997293e-06	1.99862237777e-05	0.00200363605308	0.0251457616839	0.0492674144471	0.185841859228	0.600625138014	0.0340200534893	0.103071050514
t	1.76658290433e-06	7.2318330809e-06	0.00076221105956	0.016133086428	0.058239108149	0.237961609743	0.502371082671	0.0383761738298	0.146147766171
e	7.84306074777e-07	3.27009404363e-06	0.000350193361353	0.0110208430493	0.047922283383	0.193682210481	0.407761744224	0.0976103312766	0.24164836539
g	5.08426958259e-07	1.57951021788e-06	0.000120626618951	0.00400234808977	0.018334926461	0.079008984727	0.498783281408	0.146669077092	0.253078721797
r	1.20914379942e-06	1.42738789263e-06	0.000215060729984	0.00397928269659	0.0234241308203	0.088304068909	0.397740090469	0.212152345697	0.274182427266
a	2.42756176647e-06	3.11734589754e-06	0.000249551990328	0.0037037889222	0.0236073896468	0.079567809903	0.190504230156	0.249007205232	0.453354462422
m	2.33398255549e-06	3.07826563251e-06	8.8658978776e-05	0.00129984295073	0.0081996654556	0.028254765501	0.0906634667187	0.318890291744	0.552597874141
m	1.40856598516e-06	1.22470563417e-06	3.06483568453e-05	0.00048541451591	0.00301721400853	0.0106529575203	0.0455845325729	0.308491853915	0.631734744714
è	6.86028949053e-07	5.2221678139e-07	1.05329198751e-05	0.000177153779637	0.00109481451951	0.00380567177677	0.0191443379243	0.211601594638	0.764164698238
n	2.46228733351e-07	2.23595920463e-07	4.36327229837e-06	8.39381302123e-05	0.000554790189837	0.00189454067559	0.0134470667081	0.295252708213	0.688762116079
a	1.04734658117e-07	9.4461131821e-08	2.27714886612e-06	5.29535706374e-05	0.000380136218612	0.00126775711353	0.012737003236	0.387233582738	0.598326072026
s	9.66742333723e-08	7.1558495607e-08	1.12014814204e-06	2.12849737791e-05	0.000158228744871	0.000505074462843	0.00923562107867	0.487970330913	0.502108177342
i	8.83456354574e-08	6.35854062023e-08	8.6083720068e-07	9.55786802637e-06	7.66981816237e-05	0.000225317396281	0.00718657285956	0.659471623638	0.333029229114
n	5.59279539486e-07	5.73828103067e-07	3.69555246689e-06	9.91073044212e-06	6.33979358746e-05	0.000162134464094	0.00581116811985	0.671212291213	0.322736279705
ì	7.03828098862e-07	7.39117018986e-07	4.42731882663e-06	9.60895500071e-06	5.50641086249e-05	0.000140174156031	0.00475372160662	0.721845047071	0.273190556568
t	2.35194484901e-07	2.46504476635e-07	1.48019378881e-06	3.32804037024e-06	2.92238335416e-05	6.58121833437e-05	0.00233976743554	0.88728349569	0.110276497523
t	7.87548814037e-08	8.3476394555e-08	5.3066851187e-07	1.02842523067e-05	0.000157658727181	0.000154082651115	0.00204839031185	0.89300164523	0.104627241174
a	5.46587447325e-07	5.36405514852e-07	6.9673307729e-07	1.35382207689e-05	0.00020002770506	0.000176143841705	0.00164853238728	0.612299269743	0.385660637058
</S>	1.05371442366e-06	1.02920700743e-06	1.07298478864e-06	8.29721638445e-06	0.00010384829653	9.28944578525e-05	0.00098541136864	0.361912916871	0.636893443529
