 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.39665769	0.41832668	0.0282533635	0.00762516375	0.02572180205	0.04254761285	0.00307002341	0.0085893190875	0.020471427763	0.04873687739
n	0.247414732333	0.656987073333	0.0389435488333	0.00384675911667	0.0105496244833	0.0148433916167	0.00118385935	0.0029724915975	0.00694345967633	0.0163150417733
è	0.0896380194443	0.845462424444	0.0407333222778	0.00312033673889	0.0057887363611	0.0055347953189	0.000551462055	0.0011395823725	0.00249431054878	0.00553700611443
g	0.0346419451481	0.882186488148	0.0660382734259	0.00346915357963	0.0056285465537	0.00428738225297	0.00034074564	0.000507438100833	0.00097907566626	0.00192094415148
r	0.032672450716	0.662662132716	0.211502324475	0.0117428135265	0.00887831535123	0.032785088551	0.00859184183667	0.00162411524694	0.00316733862875	0.0263735623572
a	0.0291822031387	0.317042925039	0.510095228158	0.0342946501755	0.00912586555041	0.0439929748503	0.0121692354789	0.00297369618231	0.00525703320958	0.0358661991191
t	0.0100212239129	0.120294865146	0.740050906053	0.0620490833918	0.0148722891168	0.0252177152834	0.00712159549297	0.00273740476077	0.00391141046986	0.0137235425397
s	0.00628218393763	0.060814394382	0.781788265351	0.0610511527973	0.0176679893723	0.0307635567611	0.00862228296432	0.00619184308692	0.00940468622329	0.0174136853466
a	0.00477719596588	0.0290594665473	0.621378381784	0.231400695932	0.0220651377908	0.0356151252537	0.00772589838811	0.00880551729564	0.0176979077411	0.0214747077822
m	0.00169844274196	0.0101889042024	0.430395847261	0.418464151977	0.0583593675969	0.0312838410846	0.0109487438627	0.00930448703188	0.016594818247	0.0127614152607
à	0.00070022508732	0.0041921476008	0.300970595754	0.508681917326	0.117846105866	0.0272301033615	0.0123166452209	0.00845077511063	0.011865526749	0.00774601635357
i	0.000273516030573	0.00186755799127	0.133938290018	0.482089622442	0.341133235289	0.0161662165538	0.0075439064403	0.00546073897021	0.00727246924967	0.00425450828452
è	9.33020119243e-05	0.000627709326423	0.0469155756907	0.268068350814	0.664468811763	0.00618521051793	0.0050497478601	0.00347875204674	0.00309870204989	0.00201383507617
n	3.22286752881e-05	0.000217540210141	0.0157754708349	0.135890500271	0.815974970588	0.0263125197393	0.00245887563337	0.00136427157891	0.00125234326996	0.000721263209057
a	1.2098959476e-05	7.96378927137e-05	0.00548801456497	0.0905958634237	0.861663723529	0.0330986501131	0.00663835927779	0.0013868824663	0.000577064909987	0.000459716385352
g	5.41191157867e-06	2.98026257712e-05	0.00195861541166	0.0621636911412	0.874181207843	0.0190317902377	0.0362680350926	0.00398102308877	0.00145168277	0.000928740541784
r	7.12446289462e-05	0.00053733234379	0.0127208027606	0.0547817537137	0.596736662614	0.229124360079	0.0551440703642	0.00826292736292	0.00906025519	0.0335605507139
à	9.30965722404e-05	0.000705976218263	0.0162818794133	0.0427994753712	0.225129912205	0.61836325336	0.0337036661881	0.00725611983431	0.01147121983	0.044195375938
m	3.10813400051e-05	0.000236020717421	0.00543039520423	0.0197840575904	0.130569625402	0.768899437787	0.0442094214627	0.00644509032477	0.00809160837667	0.0163032606793
