 	sul	muro	vuole	uno	specchio	</S>
s	0.79665813	0.015147341	0.0048214798	0.01533342325	0.015838550325	0.15220118281
t	0.858792043333	0.0158623076667	0.00699390746667	0.01492584925	0.0230341336583	0.0803918861433
o	0.675525334444	0.188622955556	0.0230743761556	0.02174345075	0.0290564352194	0.0619775467144
t	0.359259652815	0.522183101852	0.0465279367185	0.02624568125	0.0180633404065	0.0277203181381
ì	0.133839923105	0.722715717284	0.0969148955728	0.02366071975	0.0112993267022	0.0115694076794
c	0.0454878114017	0.725085705761	0.169256371858	0.03258971925	0.0125686571341	0.0150117022931
h	0.0404216900006	0.712510068587	0.147398307286	0.0331805629833	0.0236984287114	0.0427909067644
o	0.0382538380802	0.497234739529	0.340106829095	0.0254181668944	0.0440091215705	0.0549772875881
t	0.0128433099652	0.17617295151	0.681573159698	0.0501797249648	0.0451139965235	0.034116827196
è	0.00428417669223	0.0636407227367	0.826922603233	0.0624947483216	0.0230181504078	0.019639575732
l	0.00143981485608	0.0216838242989	0.849514734411	0.104588379441	0.0100604679693	0.0127127948107
i	0.000490056363293	0.00735988323397	0.59605751147	0.322184613147	0.0578228762564	0.0160850715036
o	0.000164399717822	0.0024641817284	0.24950560249	0.652289287716	0.0781829407521	0.0173935536679
j	5.48039348295e-05	0.00082675239221	0.10403509283	0.818720345905	0.057955115584	0.0184078583893
a	1.83511036508e-05	0.000299128675737	0.05447280861	0.598539258635	0.248227685195	0.0984427711298
l	6.19944233193e-06	0.000124010539579	0.0269422632033	0.312352379545	0.357864238398	0.302710927043
ì	2.07746154431e-06	5.7282173193e-05	0.0173870805678	0.199535499848	0.262114666133	0.520903409014
</S>	1.05218316515e-06	4.37042025965e-05	0.0108889155339	0.147857159924	0.235109223067	0.606099954507
