 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.64572208	0.0654249895	0.0192987595	0.01032783268	0.00887088451	0.01892254405	0.011980870955	0.219452105927
ò	0.861433146667	0.0369295308333	0.0108369837	0.00388092161333	0.00315302481	0.00646914899	0.00410636747833	0.0731909453367
t	0.925896862222	0.0349081356111	0.00814441143333	0.00173463317111	0.00120568936333	0.00220590959733	0.00148354949278	0.0244208306282
t	0.840975500741	0.036940722537	0.0143852218111	0.032776269757	0.0118743659144	0.0209847961931	0.0134492873076	0.0286138296487
i	0.50158504058	0.344752175846	0.0191515626037	0.0434535834857	0.0156742040048	0.0275547148644	0.0176716893359	0.0301570112929
ì	0.173560946243	0.765062591949	0.0149307168679	0.0150518855086	0.0054845498126	0.0095135306498	0.0061915177923	0.0102042665863
r	0.058760111031	0.914065863983	0.0115870282893	0.00508003864953	0.0018414318022	0.00318097555313	0.0020794882211	0.0034050844625
t	0.0279518672437	0.670980104661	0.0146738230964	0.0372847792498	0.0254946310211	0.0516308316259	0.018570994917	0.153412965676
e	0.0169317545612	0.579698684887	0.0243722710321	0.0491860785833	0.0334697463937	0.0681598293086	0.024572222739	0.203609378312
o	0.00567782064085	0.540620248296	0.323078722011	0.0189926002611	0.0115242581946	0.0232279565762	0.00875655023633	0.0681218120707
G	0.00189623417506	0.362974802765	0.571666134004	0.022738553987	0.00459851317487	0.0086565224654	0.00456065416878	0.0229085838902
i	0.00063579437122	0.302623950922	0.566665771335	0.0656451446623	0.0169598531583	0.0278826630551	0.00766883425626	0.0119179749501
o	0.000212254305071	0.129577834641	0.731341357112	0.0689300402208	0.0210228218528	0.0336114542917	0.00716101167875	0.00814324488837
v	7.0847603781e-05	0.0457894713803	0.898136242371	0.0319384107403	0.00748843571427	0.0113375566839	0.00248703646958	0.00275202448779
à	2.37109675827e-05	0.0215631826268	0.92590167079	0.0401829872468	0.00506638086809	0.00480557170797	0.00143284583986	0.0010236240926
n	7.90678145573e-06	0.0142201128756	0.88321325693	0.0926982274156	0.0044748920227	0.00294168753599	0.00194577964662	0.000498098190867
n	4.91021371774e-06	0.0241878619585	0.607348850643	0.179946119139	0.0185646257409	0.0309594986453	0.0119047425489	0.127083349914
i	3.92964423925e-06	0.0270766940528	0.389527165214	0.320626353046	0.0299139565803	0.0460046168818	0.0161961779496	0.170651072505
e	1.33897882575e-06	0.0109515994509	0.425960928405	0.447451331015	0.0273125598601	0.0223374896606	0.00759224033653	0.0583924796283
A	4.56730014917e-07	0.00483794961697	0.576232456135	0.363386630338	0.0234691009534	0.00884761165353	0.00362345056551	0.0196023223228
n	1.55136303639e-07	0.00214813777566	0.700082242045	0.271683730113	0.0133836369845	0.00359381698451	0.00250809642184	0.00660016748127
n	7.7131648213e-08	0.000996378228553	0.461899414682	0.367281680038	0.0328678456615	0.0209460923615	0.00972192117395	0.106286543014
a	6.5859238071e-08	0.000595803136184	0.166220873561	0.469294433346	0.0985569518872	0.103371222787	0.0168231233913	0.145137473671
g	4.06737948237e-08	0.000228005454328	0.063486277187	0.616971727782	0.132844443962	0.117409709596	0.0134359521304	0.0556238002237
i	2.38510504079e-08	8.1412861376e-05	0.0260069424957	0.543032112594	0.198912184654	0.194384468532	0.0136235653768	0.0239592500746
à	1.81868796693e-08	3.4248015792e-05	0.0186247092652	0.248348593531	0.306852518218	0.382047266177	0.0314262777923	0.0126663613582
ì	4.30579177564e-08	2.02612295973e-05	0.0173958949217	0.0946609650437	0.266696142739	0.541863435392	0.0728116119308	0.0065516341194
c	9.82408742521e-08	1.64061771991e-05	0.0284541391406	0.0660898862146	0.24760684758	0.461329563797	0.19015279731	0.00635020437313
h	8.25732157507e-08	1.23583183997e-05	0.0330085090469	0.0827990854049	0.29142424586	0.201808804932	0.22512231577	0.165824575124
e	8.81858495836e-08	0.000153221598133	0.0144458675823	0.0572176284016	0.19179968262	0.233038379977	0.230828245257	0.272516888375
p	9.02992768612e-08	0.000196591656341	0.00546554502743	0.0239722637339	0.193176774873	0.353688516659	0.253787175086	0.169713049458
l	3.18171421204e-08	6.6945654077e-05	0.00228335317581	0.015339134578	0.193146260958	0.244828606553	0.291786755029	0.252548899819
ò	1.21586308068e-08	2.3942783759e-05	0.0018706189586	0.009410157626	0.0704053971193	0.0975017925177	0.42680695501	0.39398109994
s	5.5175867156e-09	8.24162254867e-06	0.00152272247953	0.00408430160867	0.0370090341731	0.0949554501726	0.545397895003	0.31702236998
o	6.2943280852e-09	3.39942804522e-06	0.000583189171843	0.00179014133622	0.025424889791	0.109467306724	0.552145998334	0.310585093327
n	6.55044498173e-09	1.78382126774e-06	0.000202231858614	0.00067952887874	0.0108132403303	0.0727569382413	0.596045766111	0.319500481109
t	2.49542414724e-09	6.37578795247e-07	8.80858722047e-05	0.00060444115958	0.0063142287101	0.0349957107471	0.540778112037	0.41721871037
a	8.58914682491e-08	2.98473501842e-06	4.86682925682e-05	0.000552016923193	0.0034819296167	0.019992752249	0.351314994012	0.624606493457
</S>	1.70202604125e-07	5.59003600921e-06	2.95781940341e-05	0.000303910366597	0.00191092647835	0.0183509811245	0.314408947006	0.664989831729
