 	ho	messo	uno	specchio	sul	muro	</S>
è	0.519648955	0.435393225	0.006495171	0.00098475685	0.0004939991315	0.00043731882	0.036546534
v	0.258128383	0.718320475	0.00924251566667	0.00133272085	0.000357842164833	0.00025788466	0.01236016064
a	0.116629738133	0.814622191667	0.0602635432222	0.00326655385	0.000423487254944	0.000267489183333	0.00452701485333
l	0.0425835311777	0.579860640556	0.347426494407	0.02680657595	0.00102073808498	0.000252606101111	0.00204948681778
a	0.0163771922492	0.257679418519	0.664884364802	0.0529893219833	0.00207202409499	0.00193643326704	0.00406127213926
è	0.0055941192764	0.11993148974	0.826815988267	0.0388249941278	0.00167394547066	0.00249262146101	0.00466681215975
n	0.00194032706547	0.0527155398133	0.922039496089	0.0199863605093	0.000782861395887	0.000871571222337	0.00166383086692
a	0.000703746117157	0.0280280740044	0.836270265363	0.129475962503	0.00390496543196	0.000638518970779	0.000978452589307
n	0.000244169859639	0.00961411505147	0.526119446788	0.448596514168	0.0132450693107	0.000835594523593	0.00134506299644
j	0.0047639439818	0.00446999793382	0.248888670596	0.512886881389	0.0728517227702	0.0163591478412	0.139779602199
a	0.0062736426086	0.00297640086127	0.136585177865	0.507498703796	0.100834458257	0.0262225206137	0.2196090674
l	0.00212283882087	0.00151662985042	0.0878035102883	0.492822074599	0.122143026752	0.0867500948712	0.2068417858
ì	0.000745558597957	0.00140953589681	0.0936325767628	0.2901748182	0.254947975584	0.128885391624	0.2302041186
s	0.000258361773242	0.00110219632227	0.0786709542543	0.2659839694	0.351015241861	0.142299207208	0.160670052867
t	0.000224590577337	0.000524694197423	0.0459952304181	0.2183524198	0.32643038062	0.127444812403	0.281027867622
o	0.000213600669412	0.000321865098241	0.0252059444394	0.130295619933	0.271775770207	0.126750347468	0.445436859207
t	7.1619271374e-05	0.000109375165447	0.00877732597647	0.0805376326443	0.200802636736	0.388351832489	0.321349586402
ì	2.39358911547e-05	3.7412764679e-05	0.00405967035549	0.0327921044148	0.113817352912	0.64049242083	0.208777115467
c	9.38730681157e-06	0.000150526130823	0.0220888132852	0.0219800533383	0.065584698304	0.633660806943	0.256525751822
h	8.62743293719e-06	0.000204979523608	0.0290750499617	0.0226869591128	0.252261176101	0.457784612314	0.237978635607
o	1.11742299791e-05	9.46574298693e-05	0.0118119980539	0.0138384382376	0.3127007787	0.243332620771	0.418210343536
</S>	1.18410179896e-05	6.16503779347e-05	0.00596255582695	0.0074628214188	0.17427401935	0.155766820385	0.656460291768
