 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.88367972	0.0370724125	0.004590720655	0.0035022862	0.002621391	0.00220148905	0.00076134496	0.002692329475	0.048087325768	0.01479097241
d	0.856270273333	0.110111321833	0.004572804885	0.00335513131667	0.00203841835867	0.001324055652	0.000322552927333	0.000975631290667	0.016047312289	0.00498250358233
r	0.598508517778	0.217691807278	0.006195062295	0.00251726478889	0.0151599822116	0.0380902956193	0.0273986968764	0.0143096742459	0.054557997284	0.0255707433664
e	0.278837718259	0.478982552426	0.008421275765	0.0023606903463	0.0201774734705	0.0512083222064	0.0366713178788	0.021526108082	0.0690257947613	0.0327887761888
f	0.10933589342	0.582654917475	0.029952176255	0.0105914927654	0.0557583555568	0.0634173310688	0.0326096988796	0.0518871603607	0.0452371839204	0.0185557861296
f	0.0716642428067	0.441985305825	0.0378411092517	0.0135867278218	0.0707554726856	0.0768872836896	0.0412529586265	0.0789208321202	0.0988914246401	0.0682146177099
ò	0.0600170832689	0.595277045275	0.0195020135839	0.00636822807393	0.0310704587285	0.0381903130632	0.0245817477088	0.0480192469067	0.0989197462134	0.0780540834033
m	0.028379871223	0.791266511758	0.014894014528	0.00530545205798	0.0297205965762	0.0282838228544	0.0132592467363	0.0199860847356	0.0414412994045	0.0274630770344
m	0.034455331541	0.660019967253	0.00998882444267	0.00399556181933	0.0288090685254	0.0281606442848	0.0153823199121	0.0144245244785	0.114468952468	0.0902948174115
u	0.0339700824703	0.342631424084	0.132896731081	0.0200369396064	0.0993491125085	0.0661297480949	0.0214427559707	0.0240483821595	0.142723302823	0.116771499471
e	0.0113675513198	0.123770670161	0.20612421236	0.0501691382021	0.247071414169	0.215255192698	0.0204899143236	0.0226648635532	0.057299980141	0.045787052157
m	0.0038109136756	0.0419995614537	0.103860774453	0.0529585604007	0.35237972139	0.371518310899	0.0225035937745	0.0115492953511	0.0233004375803	0.0161188540523
o	0.00129495550287	0.0147507081512	0.044434659151	0.0595326778002	0.41006259713	0.410532093633	0.0281364845915	0.013003544117	0.0120999734934	0.00615230211743
m	0.000437341219623	0.0051214668004	0.0233063089503	0.0526153246001	0.34949162571	0.506444664544	0.0363558891972	0.016603454039	0.00615132413113	0.00347257247248
a	0.000148792432341	0.00179802669347	0.0092977983501	0.0208448681	0.219189601903	0.622382264848	0.0674733587324	0.050949239013	0.00454460981038	0.00337141695749
i	5.1532572647e-05	0.000653999245823	0.00428695325003	0.0085605779	0.120859860301	0.698370948283	0.0949396349108	0.067139620671	0.00219736361013	0.00293949668583
g	2.92608372823e-05	0.000623106186608	0.00164263069668	0.00334551586667	0.0587579604337	0.713578599428	0.150509113637	0.0653824412237	0.00387176044338	0.00225956566194
r	2.24520189608e-05	0.000634644645536	0.000756228298893	0.00146855010889	0.0330660121446	0.448395711476	0.271949957879	0.0608073417412	0.144062725148	0.0388363314206
a	7.60593961869e-05	0.000299865861845	0.000428677841631	0.00057503296963	0.0150084754815	0.174657538825	0.33835371596	0.0797673119137	0.276277115049	0.114556183807
m	9.33244618956e-05	0.000162724771515	0.00022979734921	0.00025190812321	0.00683596079383	0.102675782942	0.393702861987	0.184458150638	0.18697436635	0.124615129269
m	3.14195709419e-05	5.7046473905e-05	0.00016244186307	0.000115069591737	0.00370154246461	0.072132015314	0.470350423996	0.192297360213	0.09233783345	0.168814837756
è	1.0600940864e-05	2.09582946017e-05	0.000114628686023	5.21927832457e-05	0.0020793184882	0.0366435182047	0.341861346332	0.156159716738	0.286405227817	0.176652454919
n	3.62309695667e-06	8.08954336723e-06	0.000111554653674	5.50910497486e-05	0.00146888799607	0.0194381088349	0.282820887111	0.192512392246	0.377439252606	0.126142093973
a	1.27184804422e-06	3.79036528908e-06	8.9915974558e-05	5.07777012495e-05	0.00109085949202	0.0122878132116	0.25347527337	0.447269497415	0.180936095202	0.104794716658
a	5.9931805474e-07	6.27097556303e-06	4.04315725193e-05	2.00199261498e-05	0.000386939920673	0.00466905657053	0.09418157179	0.782050269138	0.0667720623007	0.0518728442193
n	1.44352492825e-06	0.000102806665854	2.03542939398e-05	8.19420918327e-06	0.000195312270224	0.00214491249018	0.0439737402633	0.874343976379	0.0541248036669	0.0250845301731
g	1.79630424275e-06	0.000137087615285	1.02001685799e-05	4.10898879442e-06	0.000182359766741	0.00184334509673	0.0346117620878	0.660960768793	0.106531981222	0.195716622158
r	8.18409917583e-07	5.3160370195e-05	1.164095936e-05	4.07133349814e-06	0.00026996856558	0.00208870543224	0.0277932660293	0.304440707598	0.374398287074	0.290939390719
à	3.01070374194e-07	1.8923647465e-05	9.70548094e-06	3.35278995271e-06	0.000239784130793	0.00145205208141	0.0165440530998	0.136608023866	0.645307049025	0.19981675024
m	1.04294477118e-07	6.45624250167e-06	4.18505323333e-06	1.4200386909e-06	0.000102025679198	0.000628427151137	0.00693716188993	0.0889527479553	0.575882803008	0.32748465008
m	2.23844359759e-07	2.77629654722e-06	6.52379817778e-06	3.57064938363e-06	0.000108070213066	0.000814783137046	0.00426863436331	0.0453413726518	0.506217077669	0.44323697336
a	5.98154513325e-06	1.40084088491e-05	7.13457785926e-06	4.20193021121e-06	8.9450051522e-05	0.000754593263682	0.00207669057444	0.0380670342173	0.463119889223	0.495861034453
</S>	1.15678075666e-05	2.57608574246e-05	4.63736062963e-06	2.39869223061e-06	4.6018806511e-05	0.000384978908841	0.00113229801722	0.0486911371087	0.383538554611	0.566162667226
