 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.68907865	0.0201982685	0.00284062735	0.10510720685	0.005982351395	0.0108696850275	0.025953936293	0.139969305358
v	0.78205185	0.1184065695	0.00255108111667	0.0353385803133	0.00229124202833	0.00395724486083	0.008704069943	0.0466993812797
ò	0.583315916667	0.3704077665	0.00927817337222	0.0140797825678	0.00175314150944	0.00234335635361	0.00315685766433	0.0156650368479
s	0.308442380222	0.6612205555	0.0133607309574	0.00699457198593	0.00144025860315	0.00184756458454	0.00139194635478	0.0053020141423
t	0.131782589074	0.7208017185	0.0196329418191	0.00626020012531	0.00763945643438	0.00502293976151	0.0247587618849	0.0841014027404
i	0.0566581647913	0.651477706167	0.10700225394	0.0141756653751	0.0125021471448	0.0084174939205	0.038093679295	0.111672903247
z	0.0202689395304	0.671140048722	0.21967253798	0.013647875125	0.00989349671493	0.00693816264017	0.019589770965	0.0388491752057
o	0.0073907298588	0.460321919241	0.416521099327	0.041878990375	0.0353235232383	0.00934752788006	0.013543001855	0.0156732341919
ì	0.0024941227216	0.160028601047	0.480993316442	0.227567130125	0.0807811964128	0.02562859596	0.014269335285	0.00823773673063
m	0.00101147797387	0.060174382649	0.540260598814	0.262212803375	0.0920931108043	0.0310637416533	0.00977353642833	0.00341036393688
m	0.00360769880462	0.0638505115497	0.531216432938	0.115190462125	0.0804333336014	0.0240482268844	0.0156395238094	0.166013795006
u	0.00434499543487	0.0589595006499	0.269150440979	0.130241041708	0.1357043812	0.0388577189615	0.121869788603	0.240872127002
ì	0.00147345680096	0.019869702569	0.116955133326	0.246151117236	0.190613433733	0.166882166321	0.156595788201	0.101459222367
m	0.00049230402292	0.00665409653867	0.0515946787753	0.229398066745	0.224048611244	0.381240288774	0.0721342754003	0.0344376930357
e	0.00016559420264	0.00225098496322	0.0293593872251	0.0967331460483	0.229512297081	0.581373952925	0.0465252408001	0.0140794102252
p	5.57112802267e-05	0.000754805938373	0.0104729383084	0.0349067344828	0.210806265694	0.647937187642	0.0765105419334	0.0185558217417
à	1.86795998709e-05	0.000251830439811	0.00379498760613	0.0128707218276	0.152288275898	0.725217142547	0.0872998913111	0.0182584456472
n	6.2294957133e-06	8.3973242003e-05	0.00131667624771	0.0052825137592	0.056508533966	0.841172504182	0.0881266111037	0.00750292071573
t	3.00117774543e-06	4.4239651347e-05	0.0055110632249	0.0177369654031	0.0360261079887	0.703713314727	0.100959688701	0.136005590672
a	2.03451102514e-06	3.10182949537e-05	0.0068962897134	0.0216927378377	0.0263975107062	0.381858671576	0.3520618779	0.211059863557
p	7.9002403838e-07	1.03764346456e-05	0.00231190220223	0.0073231550159	0.0103382824454	0.305319967192	0.521163045967	0.153532507852
o	2.8769810946e-07	3.48669732487e-06	0.00078517411131	0.00256467897197	0.00504262006513	0.284820466397	0.542455481989	0.164327822617
l	1.20405747553e-07	1.18756977296e-06	0.000267666414337	0.000929038495323	0.00232589987171	0.148122676132	0.634801173996	0.213552254206
e	8.61714583584e-07	8.29244435653e-07	9.6795000779e-05	0.000350404366441	0.00138203943057	0.0917404093773	0.542496991332	0.363931698069
m	1.13590231653e-06	7.15547394551e-07	3.78545517597e-05	0.000131001167147	0.000585797536857	0.0386864447924	0.440823297111	0.519733766023
i	1.02157906084e-06	5.5034750085e-07	1.61256337532e-05	5.5843324049e-05	0.000290785081286	0.0193740627308	0.40641492237	0.573846668674
m	3.06250055361e-06	1.03291362028e-06	1.30839559177e-05	3.5765449683e-05	0.000148725116095	0.0100422063769	0.377393897457	0.612362216225
m	3.2083129512e-06	9.22713970093e-07	1.09186803392e-05	3.4960482561e-05	9.69591486983e-05	0.00635067542563	0.312083869152	0.681418502075
è	1.16042200707e-06	3.41350831231e-07	4.27505971307e-06	2.68085648537e-05	4.96040728994e-05	0.00298390940854	0.377283676384	0.619650244025
n	3.9826673429e-07	1.16279930777e-07	8.71785580436e-06	2.89780736179e-05	0.000183928220966	0.00530854176951	0.411510175461	0.582959184675
a	3.1795730003e-07	7.52378114257e-08	1.07433610015e-05	4.93750168726e-05	0.000243828943655	0.00631728338984	0.35194080182	0.641437638225
</S>	4.36256270015e-07	8.92355937128e-08	6.38471160075e-06	5.81515084363e-05	0.000152897661828	0.00418256239492	0.36305021591	0.632549319113
