 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.51509141	0.3112833725	0.02206958685	0.007321916	0.00809143565	0.0033155642	0.006356983055	0.002263571792	0.12420617468
n	0.330263111	0.572422534167	0.0373026552833	0.007450473	0.00445313641667	0.00299060726667	0.002537129355	0.000985116792	0.0415952360667
è	0.126233146667	0.804374804722	0.0414958097611	0.0061051165	0.00310788557222	0.00274245977222	0.001278786975	0.000592695144	0.0140692648589
n	0.044806506889	0.898931251574	0.044190785587	0.00346976633333	0.00152821782407	0.00153127914074	0.000502759865	0.000302121944667	0.00473733671297
a	0.0165226593463	0.727887673858	0.240969820862	0.00749416211111	0.00312046890802	0.00159922851358	0.000366510638333	0.000297387678222	0.00174213892099
m	0.00766390529877	0.416789894619	0.479602373621	0.0787372147037	0.00905324530267	0.00574658393786	0.000854544146111	0.000629258672741	0.000923014646997
i	0.00451887324292	0.20495649254	0.622040211207	0.121238234901	0.0345556804342	0.00863350874595	0.00163816528204	0.00130925592425	0.00110960188233
l	0.00554544642431	0.0946866318467	0.530577653736	0.2524825083	0.0884530148114	0.0212880663487	0.00289321742735	0.00231709507475	0.00175637916078
ì	0.0059325353681	0.0718590906156	0.397644147912	0.295511789433	0.19348829827	0.0287799821162	0.00301353240912	0.00211637215825	0.00165425445359
s	0.0021308832227	0.0578865468719	0.430760659304	0.147603111478	0.282480192757	0.0685568340387	0.00584878540304	0.00308554431942	0.00164745491786
i	0.0007582077429	0.031526348034	0.342715023101	0.127768622159	0.392657497586	0.0903862680129	0.00835980290101	0.00374806887314	0.00208020157262
m	0.000257664426633	0.0105934960713	0.217224054367	0.168313987386	0.485891149195	0.107222769338	0.00636589873367	0.00235286472438	0.00177813205754
b	0.000942550392544	0.00693635134043	0.125264979456	0.295404459129	0.403700203065	0.115288221446	0.00888644891122	0.00311715304146	0.0404596464858
r	0.00312457233085	0.0692622654468	0.139110217819	0.275784619043	0.271961744355	0.074624185482	0.0170743353037	0.00907618734715	0.139981904162
ò	0.00300220996895	0.0873125878823	0.186043489273	0.115807086348	0.245052374785	0.142924191827	0.0626583964346	0.00978577191572	0.147413920054
s	0.0010046200382	0.0297812865774	0.128112706091	0.0534810206827	0.297135224928	0.334912097276	0.0840762368115	0.00541491390524	0.066081920018
t	0.00049616446928	0.0102413540425	0.053626391697	0.0739891614609	0.362306654976	0.339217892425	0.0555304502705	0.00496099020175	0.099630978006
i	0.00032672415638	0.0037024791109	0.0254932415657	0.0791365110203	0.282230109325	0.283368634142	0.201879233424	0.00534516703392	0.118517938669
n	0.000109235677822	0.00123579252113	0.00929001337857	0.0271323579401	0.117866672108	0.477660144714	0.291664017808	0.00861241487797	0.0664293388897
A	3.64715899093e-05	0.000419138414477	0.00722714964952	0.0093059357467	0.085215772036	0.646528391571	0.177281685936	0.0342989992927	0.0396864260966
n	1.21874838268e-05	0.000146575091926	0.00656579540984	0.0031188053179	0.0685426316787	0.74842861719	0.112791983645	0.0447235077642	0.0156699574322
n	3.40412635726e-05	0.000136492857742	0.00784018132995	0.00629011314163	0.0849828982262	0.61940694573	0.087949556215	0.0322533219214	0.161106528077
a	4.14171593142e-05	0.000134685774381	0.00815676548332	0.00735116438054	0.0888814407687	0.298727100577	0.337872898738	0.0266480446405	0.232186472692
à	1.39014908507e-05	4.6740046537e-05	0.00282970543444	0.00246000612085	0.0297555944362	0.131702700526	0.562038666246	0.167894354213	0.103258286997
t	4.6381901808e-06	1.56621882677e-05	0.00102910652815	0.000822118918083	0.0100486867854	0.117086471842	0.453079828749	0.380265341404	0.037648117699
s	1.5798876215e-06	6.46242100123e-06	0.000721813292717	0.000282416392828	0.0089004030818	0.122732529281	0.273659332916	0.364757510468	0.228937951833
e	5.89709843833e-07	3.86832620041e-06	0.000611553106239	0.000102339380476	0.00844784514393	0.0654396682937	0.250934517639	0.246188293489	0.428271333944
t	2.26712984154e-07	1.80728111514e-06	0.000213745715313	3.4497762527e-05	0.00282861142464	0.0258663869646	0.247078721213	0.317650504496	0.406325494648
ù	7.63076780947e-08	6.39423545713e-07	7.32283492043e-05	1.1527401464e-05	0.000962748388213	0.0122089549882	0.146546755738	0.548290981499	0.291905083216
o	8.02691798649e-08	1.3825918409e-06	4.00628492681e-05	4.81803527467e-06	0.000340527420071	0.0050339584794	0.098047955246	0.4984485005	0.398082702739
</S>	1.21549024932e-07	2.43082507045e-06	4.1459314634e-05	3.83903263734e-06	0.000183054666035	0.0027567919647	0.063713797623	0.32715496025	0.60614352137
