 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.386905225	0.28817667	0.178962377	0.005928338	0.0130937366	0.00268421551	0.00353656609	0.0448585308	0.002641560729	0.001582343112	0.0362666679575	0.035363790461
n	0.258782854333	0.417567756667	0.251228009	0.0190648396667	0.00782056626667	0.00145184514333	0.00147950667333	0.0168104759667	0.000999712039	0.000635630065333	0.0122466121908	0.0119122190543
è	0.104120214111	0.504005638889	0.343787036333	0.0218679304222	0.00656495932222	0.00126735878111	0.000987055054443	0.00766429672223	0.000576091123	0.000468453808444	0.00447041825027	0.00422053254477
n	0.041450723037	0.530094512963	0.352401765444	0.0601941950074	0.00654223034074	0.00080559350037	0.000600540471481	0.00394627937408	0.000333057510667	0.000319090436481	0.00175971063342	0.00155226367009
a	0.0188946406957	0.392854156988	0.264993541815	0.301711631669	0.0118356107802	0.00180948137346	0.000937243463827	0.00460368012469	0.000336755489889	0.000272979155827	0.000948116374473	0.000802158111863
l	0.00956288824857	0.147249358663	0.198934745272	0.522205310556	0.100586779593	0.00574812712449	0.00192518922128	0.0099356254749	0.000594161813296	0.000541275515276	0.00194114682482	0.000775418637288
l	0.0413493294162	0.123286986554	0.121225453091	0.407127976852	0.151617429864	0.0127256733748	0.00737647087376	0.095515767825	0.00457897573777	0.00174004582509	0.0181662320749	0.0152896688124
i	0.0488783099487	0.105498490251	0.072469439697	0.323480412284	0.140538759955	0.0209001614583	0.0107160227579	0.143359795942	0.00843041291259	0.00363185547503	0.0893032706916	0.0327930479375
m	0.0165784181462	0.0361236177503	0.034051627899	0.403517877428	0.204775336652	0.0412209858194	0.0126772580526	0.101576240314	0.0089756153042	0.00626923115834	0.107429381897	0.0268044024792
o	0.00576175816573	0.0124936663268	0.0191806024997	0.369164499143	0.338428885551	0.0855158852731	0.0179225653509	0.0679075851047	0.0081575651014	0.00701422605278	0.0544148636323	0.0140378993264
n	0.00193458172124	0.0041894067706	0.00762381441657	0.222521189714	0.424375158517	0.176475435091	0.0299260814503	0.0659985367016	0.00907378036713	0.00840006668426	0.0388173608774	0.0106645527755
ì	0.00065735471708	0.00173268004187	0.00491450485552	0.0896472750713	0.562304536172	0.18850675503	0.0322979481501	0.0678549382339	0.00832311012238	0.00778654386142	0.0277609231258	0.00821337319183
s	0.000223093640593	0.000920605191957	0.00390557948517	0.0309597882138	0.755830378724	0.12560669501	0.0196278297167	0.0406445897446	0.00362288883413	0.00323949178047	0.0118008649086	0.00361817833061
u	7.50743731843e-05	0.000323859529476	0.00147327093906	0.0108167298613	0.607237349575	0.269991598337	0.0677740502389	0.0285704932482	0.00303770907138	0.00197346685349	0.0066022772362	0.00212417527687
m	2.56085929814e-05	0.000110300054849	0.000506266478353	0.00382968519043	0.364742349858	0.465583999446	0.116666363413	0.0364292034161	0.00327115999046	0.00177849831783	0.00528071471207	0.00177589064896
e	9.14191545713e-06	3.9306257783e-05	0.000182719554451	0.00136423080014	0.231933127953	0.483709533149	0.216623981138	0.050109689472	0.00514531063015	0.00263612373928	0.00649981147069	0.00174700180632
m	3.44309471571e-06	1.5017335361e-05	6.60934129503e-05	0.000511059516713	0.104178562651	0.452258744383	0.350802250379	0.0716860984907	0.00754458537672	0.00344884877976	0.00726598592356	0.00221930280211
a	1.49086818857e-06	6.88483035367e-06	2.53945470501e-05	0.000186123866238	0.0471783955503	0.367385648128	0.434547050126	0.106967508164	0.0154200179589	0.00619136712659	0.0178860482412	0.00420405926737
i	6.1868975619e-07	2.73280779456e-06	9.65834319337e-06	7.5599712446e-05	0.0202052958834	0.212481868043	0.486152056709	0.224944212721	0.023188134653	0.00755880380886	0.0208163085137	0.00456470325579
t	2.45838092873e-06	2.51611091749e-05	6.90307197446e-06	3.3925617182e-05	0.00920695006113	0.0995622963477	0.45384358557	0.37024854424	0.0448220018843	0.0118458690363	0.00798541530457	0.00241691198526
u	3.50429444291e-06	3.61350950583e-05	9.30700932482e-06	2.53428447273e-05	0.00533896528704	0.0488976094492	0.387038658523	0.38648259808	0.121777050628	0.0417752143454	0.00615245913486	0.00246317032842
s	1.63577108897e-06	1.80877240194e-05	7.12227030827e-06	1.42165723591e-05	0.00207285421235	0.0228389025831	0.306954059508	0.380882702693	0.199018906876	0.0685385681151	0.0127546147116	0.00689835070947
t	2.67059970432e-06	2.04741350065e-05	3.45255986361e-05	0.000151243389236	0.00634017865412	0.0443033512944	0.282536953169	0.296818480898	0.190734772292	0.067007287705	0.0368858989039	0.0751641972365
a	3.11896696811e-06	1.93177183355e-05	4.3323152462e-05	0.000197377418879	0.00772600083304	0.0493958301581	0.20532802439	0.329745786966	0.188815100764	0.0528181689017	0.0565698346346	0.109338112412
c	1.1627455427e-06	8.8458377785e-06	1.50697066373e-05	6.6370772483e-05	0.00259479626935	0.0169951365127	0.08221583013	0.344487414322	0.277927466921	0.0999032509672	0.0809293782115	0.094855240804
i	4.81543057567e-07	5.74453872617e-06	5.8976920791e-06	2.24742016177e-05	0.00087810397545	0.0062021261609	0.0389942020433	0.245931756774	0.31512197564	0.139305753656	0.135742422737	0.117789036935
ù	2.47750998812e-07	2.80946153299e-06	2.4241902177e-06	7.81305979423e-06	0.000300206087883	0.00221445994297	0.0150667751311	0.327883218925	0.21884340188	0.156857641219	0.180703514246	0.0981174589783
r	8.28230841073e-08	9.5633145193e-07	8.127202409e-07	2.61328594108e-06	0.000101393171028	0.00078337894499	0.00572440796037	0.519313139642	0.112662070627	0.167636017073	0.145322687082	0.0484523885928
i	2.89096839824e-08	3.50208804977e-07	2.82779687967e-07	8.8255761636e-07	3.75784823427e-05	0.000319151039663	0.00266379322012	0.445333686547	0.140181220209	0.309953212358	0.071925093694	0.0295846834643
