 	voglio	che	Maria	venga	domani	</S>
i	0.77658655	0.04815191	0.0076627695	0.004631647715	0.0462929026	0.11667418511
t	0.85487913	0.077918708	0.008993623	0.00247972018167	0.0166490404333	0.0390797573167
è	0.85911079	0.0946121806667	0.0215430668333	0.00279229406056	0.00865957297777	0.0132820577122
l	0.793387596667	0.0704789835556	0.116659733944	0.00278865318685	0.0120380906593	0.0046469291974
o	0.495641695489	0.274350764519	0.138545775648	0.0720523046956	0.0126854434198	0.00672405129247
i	0.166818930773	0.346732429506	0.359947069549	0.103767480232	0.0150646193399	0.00766949383082
M	0.0859444112677	0.215172844502	0.467399773183	0.084968260744	0.100968316113	0.0455464133436
a	0.0589894682726	0.178040229834	0.195701714984	0.241721618915	0.121259553471	0.204287414448
r	0.0249445152742	0.114257511611	0.0827321012513	0.323947439638	0.0807457859237	0.373372644816
ì	0.0154692245247	0.0877704358703	0.0544664740838	0.474230129879	0.0687170644079	0.299346692605
a	0.00719508155894	0.0381675631801	0.0281796302613	0.768028893293	0.0389002845693	0.119528531202
n	0.00240247667435	0.0130480697167	0.0281309729871	0.671054784431	0.235142065523	0.0502215990673
a	0.00080762014745	0.00490563602223	0.0277403525524	0.63670241481	0.303085639841	0.0267583386891
r	0.00027487395415	0.00196486043074	0.0128488497408	0.569376381603	0.37405138128	0.041483632563
t	0.00452044317105	0.0182053468836	0.0129636082469	0.251657460534	0.383531028093	0.329122070854
i	0.00593331953168	0.0235469291555	0.0095654391123	0.227894193511	0.216319423698	0.516740680285
à	0.00197841782183	0.00786870923493	0.00328959702077	0.202674375237	0.490065154566	0.294123743695
v	0.000659525613886	0.00262372601328	0.00128272552692	0.0678498634057	0.828581618189	0.0990025785733
v	0.000221312826138	0.000917502593961	0.00064662153564	0.0317353040619	0.61008819373	0.356391116599
r	7.55719900127e-05	0.000356726013654	0.00230917377188	0.037422033354	0.214563366577	0.745273138866
i	2.69990264709e-05	0.000129040836451	0.00276589070029	0.0335484637847	0.0860119721923	0.877517646289
</S>	1.57121632354e-05	6.77639075755e-05	0.00138796431464	0.0217723708923	0.0490470395961	0.927709173144
