 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.78960557	0.165604258	0.01536834135	0.0003999732	0.003444636175	0.000590060205	0.000479651514	0.0245075412215
a	0.82349459	0.148512338	0.01172984435	0.00207731485	0.00497911040833	0.000509998788333	0.000210920220667	0.0084859173415
k	0.694800063333	0.273008766	0.02003788045	0.00276448285	0.00561465503611	0.000503228972778	0.000124958692889	0.00314597590783
à	0.435287227111	0.511564505333	0.0343851178167	0.00291052011667	0.0068964795787	0.00335272295093	0.0031193883603	0.00248401164328
j	0.192265123704	0.745002868444	0.0418675436056	0.00289639158889	0.00728500866957	0.00430823019031	0.00411466504443	0.00226016987309
o	0.0981880082347	0.718353432815	0.155403738869	0.0175015729796	0.00315902336652	0.00396581993677	0.00159914467248	0.00182928491636
t	0.0395888065782	0.637747720938	0.282489929623	0.0279231593265	0.00354806262217	0.00589751197892	0.000918365990827	0.00188647830545
r	0.0214923770261	0.714926563646	0.233808769874	0.0164945291088	0.00328552710739	0.00482861142631	0.000555395716942	0.00460825013515
a	0.0145570777654	0.594288684549	0.364580646625	0.00964141903627	0.0022610774358	0.00555713457544	0.000578668058981	0.00853528071172
v	0.00508404861513	0.534342211516	0.439250538875	0.00714306917876	0.0017903489286	0.00544977395848	0.000532313436327	0.00640768063724
ù	0.00179997335171	0.454059457172	0.532826869625	0.00436001235959	0.0013034728262	0.00271936128616	0.000236783290109	0.00269406632908
d	0.00678696066057	0.333900825724	0.633061019875	0.00724504758653	0.00601104384207	0.00765035496205	0.00100918169137	0.00433557182636
i	0.00842776818019	0.313979568575	0.596037783292	0.0433987131955	0.00766286444736	0.0112124424874	0.00221475396379	0.0170661079421
a	0.00282303524008	0.137737196983	0.481596774431	0.342540976399	0.00610236848245	0.00869273176247	0.00182700342126	0.018679925414
i	0.000942824127843	0.0461031894057	0.28806775481	0.5872624588	0.0442131518275	0.0241897656875	0.00117276844042	0.00804809077133
g	0.000354988862081	0.0166955488219	0.376607884937	0.394659222933	0.109670107276	0.0921475185625	0.00538621468014	0.00447850639044
r	0.000354783995694	0.0098647780073	0.385414801646	0.172924047644	0.128662905759	0.141450596188	0.0143042888934	0.147023783397
à	0.000423187498565	0.0149694306691	0.240894003882	0.0909361852147	0.13058171192	0.165968075396	0.0186355212978	0.337591861132
f	0.000248528410862	0.0135489071475	0.121695169161	0.0407222544382	0.235113343973	0.305874688465	0.0207728920993	0.262024248044
u	8.30383663273e-05	0.00451988530997	0.0415921396203	0.0198135201794	0.219636461658	0.531337242822	0.0531334126998	0.129884357015
t	2.78655826218e-05	0.00150889275067	0.0142219005934	0.0130680971265	0.0799584775527	0.736404610941	0.0668868585666	0.087923333005
t	9.55088095327e-06	0.00050788056957	0.00555979715113	0.0165588657755	0.0505175525176	0.67154638698	0.0647975571889	0.190502441668
e	3.54780057109e-06	0.00017435746779	0.00260727123504	0.0180432543585	0.0348753733825	0.53822189566	0.12611893573	0.279955387223
a	1.4197100237e-06	5.87698382967e-05	0.000913647726347	0.00842317388617	0.0131195201375	0.588331978553	0.18166659191	0.207484889074
t	4.9395681879e-06	2.96843781989e-05	0.000334527772116	0.00438251666206	0.0087444535125	0.614972939518	0.239901200637	0.131629748691
s	6.16555936263e-06	1.99686027996e-05	0.000179854964039	0.00326449082069	0.00631856480417	0.448593965173	0.388553733546	0.153063298564
è	2.24473289921e-06	7.1976570332e-06	0.000165911041346	0.00277917006023	0.00262932695472	0.195147573724	0.440010964515	0.359257666188
n	7.56188053837e-07	2.6714888044e-06	0.000115258375315	0.000976813642743	0.00190900343824	0.087514462908	0.521570068172	0.387911002063
ì	2.52540452786e-07	8.984919468e-07	4.07243948183e-05	0.000331093572914	0.00159411914275	0.046422653636	0.627675302724	0.323934937354
t	8.43899974487e-08	3.008436296e-07	1.39006936061e-05	0.000113729672638	0.000611372790917	0.0198401365453	0.702354447575	0.277066012451
t	2.88415447296e-08	1.72565698533e-07	6.90554302203e-06	0.000127970876546	0.000979814510306	0.0111456831818	0.790386529192	0.19735292415
a	1.08467473043e-07	2.44233512844e-07	4.55550004068e-06	0.000135129011515	0.0010322862602	0.00624961064727	0.558887043064	0.43369103805
</S>	2.01594386521e-07	2.94690036422e-07	2.56052157034e-06	7.16233947575e-05	0.00051862111525	0.00354690970364	0.336591621532	0.659268149025
