 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.627238185	0.24306254	0.06836077175	0.0039315277	0.00154254882	0.000748328706	0.014418691089	0.04069743287
m	0.523320398333	0.42880106	0.0262750976833	0.0020185664	0.000856079673333	0.000272303803333	0.00482123211433	0.0136353215143
a	0.358312446111	0.60577992	0.0185116538278	0.00591577683333	0.00449144824444	0.000196680731778	0.00167100019678	0.0051211272491
r	0.184064325037	0.776186286667	0.0234173199426	0.00754665477778	0.00569756209481	0.000166268992593	0.00064298024226	0.00227863943103
a	0.0728486185123	0.901119275556	0.0185006920809	0.00390559022593	0.00245180264494	8.89037808643e-05	0.00026037837642	0.000824743101677
n	0.0261405394708	0.891974258519	0.0572792327936	0.0156350348753	0.00680672714831	0.000668292494955	0.000467676244473	0.00102825141056
g	0.0675095292903	0.744203686173	0.116773767598	0.0250732576251	0.0105001250494	0.00280122909832	0.00591535961482	0.0272230681369
i	0.0819960770968	0.719523528724	0.103715915866	0.0251935145417	0.0112350410165	0.00525691309944	0.0118547985383	0.0412242037123
à	0.0284374703479	0.547961549575	0.360291701955	0.0212393725139	0.00965000087217	0.00414358012648	0.0085246510261	0.0197516747941
n	0.00995765986497	0.295463746525	0.665491057318	0.0128246161713	0.00478572099072	0.00160807596883	0.0030948824687	0.00677423386803
e	0.00379732841449	0.192004732708	0.711219295773	0.0721509630571	0.0134799264969	0.00139812832294	0.0019084129029	0.00404115680268
è	0.00126934852406	0.065743006336	0.788404085258	0.118722684352	0.019933909499	0.00120245566765	0.0016451629343	0.00307931345089
n	0.000424955657953	0.024111862212	0.874587261753	0.086636018784	0.011762199233	0.000491459419217	0.000858216740433	0.0011280608463
e	0.000144313486684	0.00983293299733	0.707771137251	0.264080286928	0.0167987274777	0.000341274519739	0.000333317565811	0.000698048394767
s	5.0170164428e-05	0.00337800825244	0.41843220575	0.532724145643	0.0374813664926	0.00357909964991	0.00265993371194	0.00169509199826
e	1.71017614093e-05	0.00117351908981	0.233937310917	0.703786811881	0.0493268044975	0.00554682221664	0.00384195540398	0.00236971619942
g	5.96680399643e-06	0.000409558825603	0.118238555972	0.813002150627	0.0541754791658	0.00628155957221	0.00447356450133	0.00341321619981
i	2.14295114548e-06	0.000148829154868	0.0676962093907	0.848539483542	0.0641685743886	0.00828483902407	0.00649543293378	0.0046645110666
r	8.29920948493e-07	5.5930359756e-05	0.0291765008636	0.836263744514	0.0912826767962	0.0186914143414	0.00959997374459	0.0149289163555
è	3.23449622831e-07	9.12674417187e-05	0.0178035612879	0.730635274838	0.198906488932	0.0234856871138	0.0091604303482	0.0199169394518
t	1.35453193344e-07	0.000101700466533	0.00953339742263	0.634603018279	0.311000279644	0.0295592127046	0.00462881988273	0.0105734188173
s	3.39958762351e-06	0.000203888218138	0.0212921368009	0.501935626093	0.274537776548	0.0494306332349	0.0217943262942	0.130802222272
i	4.50247273184e-06	0.000238240014846	0.0251672764903	0.336547745364	0.358036395516	0.0635170744116	0.0353488944314	0.181139897424
d	1.71973241128e-06	8.1019995282e-05	0.00852034079343	0.196286051788	0.498171675172	0.169920681471	0.0443381538105	0.0826803841413
ò	7.7791210776e-07	2.8674929494e-05	0.00300744012114	0.099856030596	0.592323158391	0.205941265824	0.0421106149368	0.0567320730471
p	2.6095740484e-07	9.99313872333e-06	0.00113405717158	0.0598630768653	0.650713642797	0.227127553941	0.0207677719789	0.0403836416824
u	9.22169995333e-08	3.66755436644e-06	0.000381670020227	0.0248803390884	0.468181760932	0.351913061314	0.0892685256596	0.0653708545608
e	7.15980428444e-08	8.20625522215e-06	0.000210462158576	0.0099970861628	0.321743670311	0.359859277105	0.173150798553	0.135030398187
m	9.57458642815e-08	9.96430787405e-06	0.000156089215192	0.00437348761093	0.231079003437	0.446129272368	0.201452296184	0.116799761396
a	6.98489224272e-08	4.02456360468e-06	5.91879152973e-05	0.00207362429364	0.103857911146	0.414349924123	0.384822508728	0.094832719132
r	3.73062064757e-08	1.50764769989e-06	2.25226118658e-05	0.00112424259788	0.042173465082	0.234577428041	0.550932819576	0.171167959711
è	2.51556832252e-08	5.46586231963e-07	7.95019837193e-06	0.000458133132627	0.018048544394	0.14612324068	0.641854543192	0.19350699657
i	1.25286668084e-08	2.28166304321e-07	3.37444434064e-06	0.000246707490876	0.010674865898	0.0612550647267	0.584521134397	0.34329859219
</S>	1.15066624042e-08	1.7507397216e-07	2.73893117032e-06	0.000168242965438	0.007251132599	0.0342219921133	0.437314717199	0.521040996095
