 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.7621204	0.138911305	0.0013101532	0.0408175883	0.00608554675	0.00465910705	0.00386279016	0.001559334275	0.0020734755875	0.005706432171	0.03289384587
a	0.56383284	0.391892811667	0.0048872822	0.0174117649667	0.00318674081667	0.00233023265	0.00179188999333	0.000848889755	0.000778472250833	0.00193629506767	0.0111027513633
p	0.25262122	0.718659917222	0.00620120396667	0.0121180716556	0.00234253813889	0.00165754668333	0.00107492785844	0.000501415111667	0.000317338125944	0.00067374457889	0.00383205292743
e	0.110364418167	0.851504152407	0.0169714152222	0.0115790390519	0.0033041680463	0.00241857842778	0.000789194980147	0.00106866938389	0.000239984797648	0.00029588714263	0.00146444071214
t	0.050757248889	0.894949297469	0.0233732940741	0.014475518184	0.00688347754877	0.00558614080926	0.000866998373382	0.00184778372796	0.000296364655883	0.00021694732421	0.000746886574047
ì	0.0318601102963	0.90375305249	0.0282261736914	0.0211263653947	0.00660997041626	0.00564634883642	0.000522614827794	0.00146298646599	0.000246727548628	0.000178994564737	0.000366599148016
a	0.0138655691821	0.69185111083	0.23290135123	0.0358386437982	0.0146841263721	0.00692319317881	0.00100606309926	0.00185413584533	0.000350396299543	0.000195287258246	0.000530047126005
e	0.0049156410767	0.325086064277	0.40612855041	0.224254690599	0.025936312124	0.0092933650596	0.00132588599975	0.00194546189178	0.000353731181181	0.000165124958415	0.000595133962002
s	0.0016596620949	0.115557820492	0.260345275337	0.586506963533	0.0251684753747	0.0081710583532	0.00083647628325	0.00116712007393	0.000203129768394	0.000110823021805	0.000273217584001
ò	0.000573778538967	0.040176824064	0.0917933017457	0.842474911178	0.0175319611249	0.00575688345107	0.00054950432775	0.000803030134643	0.000136866150131	8.41186952683e-05	0.000118840979667
z	0.000203135408989	0.0143197411213	0.0336723411152	0.939113093726	0.00918641314163	0.00272901205036	0.00027257863825	0.000345053896548	6.42516677103e-05	4.70399644228e-05	4.7301605889e-05
u	7.28710697297e-05	0.00545488427043	0.0382108928051	0.674452507909	0.223140857481	0.0490417155835	0.00403496232508	0.00412557170718	0.000545356372903	0.000214690946141	0.00070563893963
n	2.56889370099e-05	0.00187116827514	0.0476267792684	0.39771412597	0.437032452494	0.0971423651945	0.00667033157503	0.00870438290239	0.00134548409097	0.000718730132047	0.00114846246988
e	8.97572483663e-06	0.000642439909047	0.0255351333895	0.27958858199	0.519604850831	0.146730068398	0.013672046325	0.00991941063413	0.00194815653032	0.00110730464402	0.00124303651329
f	3.32467741554e-06	0.000218850255682	0.0102777100632	0.115701406663	0.60320753361	0.228339136133	0.0202724801083	0.0165364365447	0.00263163431011	0.00123803808134	0.0015734824711
à	1.32842329185e-06	8.0240256894e-05	0.00533711232107	0.064699184221	0.587625494537	0.294877692044	0.0221284847028	0.0200485985149	0.0025581677367	0.00123675382711	0.00140695555703
i	5.8945063895e-07	3.24775754613e-05	0.00322882097369	0.0308327238737	0.441856561512	0.427507277348	0.0581132482343	0.0334486711716	0.0023180525789	0.00100233830904	0.00165923768568
t	2.2269948465e-07	1.12826432504e-05	0.0012694370599	0.0112693908579	0.248630130504	0.611721009116	0.0710731394114	0.0513793347239	0.00243717169297	0.000729467436347	0.00147944236189
o	1.61264264883e-07	4.79245318347e-06	0.000494557618633	0.00469422085397	0.132580586501	0.606053469705	0.17594483647	0.0737779912413	0.00431630056432	0.00110537467878	0.00102772102063
g	2.08431634961e-07	2.58067979449e-06	0.000229337608211	0.00164442297266	0.0577030935003	0.490134806568	0.252988672157	0.181207755747	0.0101345008548	0.00383994725959	0.00211465744021
e	2.33664211654e-07	1.55545899816e-06	0.000101353697404	0.000601836858553	0.0290449971668	0.380512925523	0.250664114052	0.291237345249	0.0288974272849	0.0139154234199	0.00502278014674
l	1.60707649551e-07	8.64192876053e-07	4.63468511347e-05	0.000219319804851	0.0159326063889	0.215584051841	0.245411054684	0.423921748416	0.053821671095	0.0322069774733	0.0128551757156
à	6.64510468503e-08	4.17155768684e-07	2.07774173782e-05	0.000153124452617	0.010819630463	0.105687172947	0.161754444895	0.550255316139	0.100267690365	0.0410127374911	0.0300285822385
