 	le	canzone	si	scrivono	alla	notte	</S>
a	0.6040145	0.370417448	0.00202629152	0.00297387055	0.00067418393	0.00058942630175	0.019304246315
t	0.33113301	0.658016696	0.00209945490667	0.00175041058333	0.00030389745	0.000205371370417	0.00649116153967
r	0.186175186667	0.765052362	0.0181995160689	0.00506213579444	0.00927913240333	0.000765716092139	0.0154659844046
a	0.122362807556	0.815191857333	0.024038076223	0.00614028090815	0.0126792692344	0.000966480620713	0.0186212384215
ù	0.0494049905187	0.919869239111	0.0156300482743	0.00278625561272	0.00537604437813	0.000427134573571	0.00650631180717
d	0.12626033284	0.77169006637	0.0383346457581	0.0271290922042	0.0268742779927	0.00249146870119	0.00722013631572
i	0.150774287513	0.539731362123	0.210915941919	0.0371260567347	0.0424295349976	0.00516703423373	0.0138557684386
a	0.050523096351	0.321451680474	0.564473097306	0.0214276942449	0.0266250323325	0.00386191528124	0.0116375214129
g	0.0169705011203	0.109943235991	0.698451215769	0.0665519507483	0.0991728257775	0.00318713453041	0.0057232126043
r	0.0275837754301	0.130806761397	0.455727371923	0.0944602925828	0.155449081926	0.00704138941014	0.128931343735
à	0.03783131981	0.208890813799	0.203021527974	0.113270213194	0.134606497309	0.0125068321367	0.289872774578
f	0.0194484548703	0.143141698786	0.085951526858	0.256929444398	0.251883922436	0.0177610077122	0.224883953526
u	0.006486751708	0.0479387678273	0.035382814486	0.245008859299	0.507542640812	0.0452747105707	0.112365499842
t	0.0021634108355	0.0160061668748	0.0177149830287	0.0906730695997	0.749409513604	0.0522280368569	0.0718048499473
t	0.00074153341277	0.00547337498527	0.0250324572096	0.0541699768666	0.681270681201	0.041096416619	0.192215559982
e	0.00026888296109	0.00197152247509	0.0268287475365	0.0356462091755	0.560537037067	0.0933219445397	0.281425649994
t	9.16535824633e-05	0.00067179069203	0.00962863599883	0.0129760859452	0.663327692356	0.12528994618	0.188014199998
s	3.43303127544e-05	0.000240268822343	0.0123396903529	0.0073304097484	0.625923610785	0.132950943393	0.221180759999
e	1.88818835848e-05	0.000122406495448	0.0131884823043	0.00451639412613	0.407748133595	0.180971351131	0.39343438
n	1.26431707949e-05	7.03716211493e-05	0.00458691983143	0.00171149825204	0.240283717865	0.319183630377	0.43415124
ì	6.27703026363e-06	2.53315632498e-05	0.00161004716714	0.000813451487347	0.144062298622	0.550219076792	0.303263526667
t	2.10716731188e-06	8.96389100327e-06	0.000559286964713	0.000504555342449	0.0861521922073	0.720981625597	0.191791262222
t	8.52874549293e-07	4.79707972109e-06	0.000939813817238	0.00110892682415	0.0675912660691	0.711221208532	0.219133100741
a	5.85002696431e-07	3.60560418703e-06	0.00106854100575	0.00114826469805	0.0363872401564	0.480711482844	0.480680260247
</S>	5.20752688215e-07	2.18196401352e-06	0.000539269202875	0.000576921734025	0.0198162092782	0.310857461422	0.668207430124
