 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.90539625	0.01549556175	0.0061101138	0.01930168635	0.002328128255	0.001396468775	0.001896618525	0.007654409364	0.0404207438295
a	0.95143315	0.01793827375	0.00369325913333	0.00863147991667	0.000943901721667	0.000557676121667	0.000674244988333	0.00260220419733	0.0135257569428
n	0.919318983333	0.0588605149167	0.00633243071111	0.00890884987222	0.000491367390556	0.000340723687222	0.000267580494444	0.00091925308011	0.0045602489996
o	0.777819511111	0.188507774972	0.0175993225704	0.0119767069574	0.000948149646852	0.000711871195741	0.000256170043148	0.000509738107703	0.0016707379952
n	0.476714892037	0.462450894991	0.0359163625235	0.0206249203191	0.00130488904895	0.00149980926525	0.000310534384383	0.000440051992568	0.0007376442464
ì	0.314593509012	0.608644974997	0.0442857258412	0.029790711773	0.000695017562983	0.00129877103175	0.000172047370794	0.000235514061856	0.000283742638133
s	0.235540967104	0.668054904999	0.0657726519471	0.029141930591	0.000328857554328	0.000790791953917	8.2157899598e-05	0.000178474194952	0.000109255900044
o	0.0824585241347	0.763598668333	0.121642417316	0.030798355197	0.000417290388109	0.000668518201306	9.66937265327e-05	0.000199390484984	0.000120133176015
n	0.0297061019516	0.672539499444	0.258578999105	0.034886158399	0.00092305477937	0.00244612725044	0.000241537502178	0.000499885181661	0.000178615612005
t	0.0122591968905	0.567866889815	0.308111236368	0.0390869437997	0.00832916952646	0.0113804013168	0.0106986961941	0.0184594508272	0.023807970504
a	0.00636682202017	0.417430483272	0.423630105456	0.0557619005999	0.0127951898422	0.0127739531389	0.014408558698	0.0246446543091	0.032188317968
t	0.00216336458872	0.208601907757	0.663372585152	0.0664173058666	0.0129263036141	0.015720650413	0.00748400369933	0.0110212691364	0.012292615656
e	0.000746203844907	0.102307904586	0.788554685051	0.0598836642889	0.014785855538	0.016903534471	0.00508399724644	0.0064036901788	0.00533049221867
s	0.000265126726769	0.045475464962	0.818349705017	0.076944744763	0.0220771775127	0.025573185157	0.00384820559548	0.00466924669293	0.00279716080622
m	0.00305285123072	0.0786500364207	0.699267355006	0.119351658254	0.0228475198376	0.0304280513857	0.00616169536516	0.0146538320643	0.0255870018687
à	0.00398532984257	0.0882852219736	0.543909868335	0.276419782751	0.0171293579459	0.0144069714619	0.00562141275505	0.0169197438881	0.0333223102229
n	0.00133420776116	0.0308115620445	0.535115339445	0.367048647584	0.0214973006486	0.0169183858206	0.00450646571835	0.00995650332937	0.0128115815076
t	0.000589143008353	0.0209643945682	0.520674869815	0.257678462528	0.0357953122162	0.0287006039402	0.0183082422395	0.0278362322765	0.0894527223359
e	0.000340483572444	0.0174808883501	0.305445138938	0.443794394176	0.0437647040721	0.0231052545134	0.0210325861798	0.0306561775255	0.114380319279
ì	0.000113528547235	0.00583077137517	0.106588253479	0.785870798059	0.033992809024	0.0115410513711	0.00729199489327	0.0104630094818	0.0383077364913
t	3.7866500594e-05	0.00194611156102	0.039019461993	0.912516399353	0.0194381409413	0.00818475455703	0.00252570081576	0.00354346180727	0.0127880880159
s	1.7710376287e-05	0.00189556359184	0.0398412766643	0.674888366451	0.0284737972471	0.033067250619	0.0253672670566	0.0299575290424	0.166491220292
e	1.0997885905e-05	0.00187782175403	0.0377724345781	0.544746655484	0.0635624024157	0.057617823873	0.0362026883522	0.0398283068808	0.218380851297
r	3.70934067933e-06	0.000628640511223	0.013647391216	0.550996891828	0.0952742274719	0.213873133291	0.0297046361174	0.0201946024936	0.0756767717657
e	1.28156443944e-06	0.000212278307758	0.00551450198067	0.302849335609	0.187827175824	0.356734027764	0.0959731993725	0.0194532248312	0.0314349930552
k	4.4176166048e-07	7.10821894027e-05	0.00188297028056	0.128837742436	0.201087505275	0.499870055921	0.136287096458	0.0164247056104	0.0155383953517
a	1.77685589493e-07	2.45286247342e-05	0.00066661344052	0.0474807090453	0.130517641758	0.531814991974	0.253362345486	0.0262505965368	0.00988240995057
n	1.20570921498e-07	9.27762884473e-06	0.00026289787784	0.0199795938818	0.0901775812527	0.453056057325	0.392701721829	0.0341743258456	0.00963846815019
a	1.44501798833e-07	4.98493508158e-06	0.00012469201828	0.00789104949393	0.0492931457509	0.374761549108	0.50029023061	0.0568559306152	0.0107783433834
v	1.37229803944e-07	3.33921749386e-06	7.51169414267e-05	0.00364534467798	0.030823223417	0.222118079703	0.637231993537	0.0882440535384	0.0178587564611
r	1.86270422315e-07	3.76476009795e-06	8.68570458089e-05	0.00206767943933	0.0174539309723	0.142503886568	0.473068434512	0.224712424513	0.140102815487
è	1.89041145772e-07	3.93535411932e-06	0.000135823068603	0.00511978317978	0.0117388051241	0.0609610387227	0.193023544837	0.464149651504	0.264867205162
t	6.6830475624e-08	1.45484415644e-06	9.49175195343e-05	0.00544570946659	0.00554811350803	0.0343624294409	0.180688884946	0.552340090501	0.221518321721
s	2.61119952413e-08	3.79228541548e-06	0.000224900823178	0.0057774315622	0.00662370183601	0.0271393588136	0.177377619315	0.4334432835	0.349409903907
i	7.49954564138e-08	4.58062907849e-06	0.000266570726626	0.0057950695774	0.00600930195867	0.0123233266712	0.0845393074383	0.309935177833	0.581126611302
</S>	1.31590618207e-07	2.32244094924e-06	0.000133545871663	0.0029186578737	0.00304853199933	0.0064717504356	0.0661573037192	0.287384163917	0.633883605651
