 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.894160525	0.0166904697	0.00715034535	0.023678586	0.00478932155	0.01221668904	0.000672715145	0.000273178335	0.040368155675
f	0.929527068333	0.0262789465667	0.0115946907833	0.012508393	0.00180065230667	0.004164491912	0.000316127635	0.000241542045	0.0135680666117
è	0.879177676111	0.0583326488556	0.0274479365944	0.0209824503333	0.00299795139222	0.003394551176	0.000877398668333	0.00150287886833	0.0052864871739
n	0.85851973537	0.0715394616185	0.0345967921981	0.0235776211111	0.00334645745241	0.00311476537133	0.000997999769444	0.00183843077944	0.00246876595197
e	0.594894442057	0.291979239206	0.0909254713994	0.0148459417037	0.00232635103914	0.00160396313644	0.000790125836481	0.00117721701648	0.00145731564466
t	0.199435383052	0.610684846402	0.1693379638	0.0131889402346	0.00232392004638	0.00126105916215	0.000941894828827	0.00126720480549	0.00155883484822
e	0.0668367823173	0.568638308801	0.328347291267	0.0179213690782	0.00576763361546	0.00263192747072	0.00372584599294	0.0023074298685	0.00382339978274
k	0.0223259959991	0.3792647296	0.551811010422	0.0231890593594	0.00753027427182	0.00313036047024	0.00483100776431	0.00286716005617	0.00505036692758
a	0.0074806276487	0.237239576533	0.664052496807	0.0342582284531	0.0128529991573	0.00750278113675	0.0171493563548	0.00309562671872	0.0163683119759
o	0.00251613869257	0.112477993511	0.699170435602	0.103290634818	0.0272715007191	0.00979041114558	0.0220364392516	0.00337606033957	0.0200704343253
l	0.00097815967819	0.0470445291703	0.601973461867	0.295800538273	0.026782991573	0.00473960508186	0.00930202255053	0.00533237147986	0.0080463700751
à	0.00046104327323	0.0194617960568	0.348254843289	0.495542689424	0.0716166175243	0.0429826226273	0.00942088485018	0.00776619005995	0.0044933248917
d	0.00029942593491	0.00783154285227	0.14385237243	0.638081896475	0.0898452858414	0.0762804342091	0.0111870995167	0.02885637292	0.0037655730639
r	0.00597919603497	0.0953585621174	0.184952569477	0.484096317492	0.0394831813805	0.0536753187364	0.0083275427389	0.0417256743067	0.0864016712213
o	0.00772736666866	0.123597527332	0.187275451159	0.173546499497	0.0767211265602	0.0474808702455	0.106345248913	0.0257297384356	0.251576197074
m	0.00257757616929	0.041317523204	0.0654875013863	0.0723914141657	0.115053843853	0.0541061444152	0.296515749638	0.0360918698119	0.316458389025
b	0.000868273637163	0.0248877372013	0.0505834517954	0.0576109673886	0.0774036796177	0.0572089391384	0.267688318879	0.0755188432706	0.388229803008
ì	0.000324851267054	0.0203288610671	0.0492249055985	0.0849574957962	0.0474666765392	0.169336536379	0.144628825293	0.0744088680902	0.409322994336
k	0.000136130946265	0.0078223590077	0.0225032900328	0.0917556319321	0.0337673358464	0.22999113546	0.203065375098	0.0936045330301	0.317354198112
e	4.54558441403e-05	0.0026421200022	0.00827458233743	0.0519497138757	0.0189938306821	0.126106823487	0.478875421699	0.0964163493434	0.216695671037
a	1.64570388521e-05	0.000887752898367	0.00277846421231	0.0179096705902	0.00941076629403	0.0600931601623	0.594356720566	0.175800244781	0.138746712012
p	9.42771061737e-06	0.000307085192122	0.000972726099103	0.00739378749673	0.00593088453134	0.0357310483541	0.340746305522	0.511575961594	0.0973327546707
ò	5.81487200411e-06	0.000106878843892	0.000352524040268	0.00353813173224	0.00278997754378	0.0127439128514	0.125685471274	0.805785633865	0.0489916888902
t	1.93866247473e-06	3.5644583204e-05	0.000118756972223	0.00145126679408	0.00159778561793	0.00456084872713	0.0438166140247	0.912964757955	0.0354523752967
t	7.08305119943e-07	2.93265004563e-05	0.000121450273974	0.00425511614803	0.0214337370426	0.0284580182524	0.0192036398416	0.757054609318	0.169443344099
u	5.44270279981e-07	2.73321122854e-05	0.000122154396658	0.00516026401401	0.0280382341775	0.0367822441508	0.0132903196139	0.407255059773	0.509323848033
</S>	6.41429069991e-07	1.38398123427e-05	6.1250291329e-05	0.002588336454	0.0141084048337	0.0190252691754	0.010370145807	0.243870429887	0.709961724016
