 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.591468395	0.329370795	0.01572922685	0.00291852795	0.01193833585	0.00122041735	0.013273337215	0.00109575682	0.003880119805	0.000531843125	0.0032345472685	0.02533874461
m	0.600542975	0.339260768333	0.0352801226167	0.00215268975	0.00588074551667	0.000672754083333	0.00457886269667	0.00044936992	0.001348144287	0.000218366683667	0.00110503152317	0.00851022239667
a	0.476843978333	0.399298492778	0.108408624206	0.00306442051667	0.00581475983889	0.000591048594444	0.00172708154722	0.00026789928	0.000523798994333	0.000123499489889	0.000416547353723	0.00291987168556
r	0.195262254444	0.563926520926	0.227032594735	0.00413430527222	0.00667796517963	0.000458998464815	0.00077462536574	0.000194577744333	0.000241949707111	7.1638775963e-05	0.000176002932574	0.00104855937439
ì	0.081248966148	0.629138596975	0.278571614912	0.00387930132407	0.00595454312654	0.000259354159605	0.00029879315358	7.01901227777e-05	9.01016933703e-05	3.54042746543e-05	9.6470415858e-05	0.00035666842833
o	0.0359242630827	0.661896415658	0.282962704971	0.0109065985747	0.00722607954218	0.000260674117868	0.000410525099527	5.96897699259e-05	7.10508831234e-05	3.28078115514e-05	8.40070156193e-05	0.00016518249711
t	0.0124578141376	0.486913438553	0.478244368324	0.0135969270916	0.00778232028073	0.000275778435956	0.000426159115176	5.44227831086e-05	6.06138847078e-05	3.24550645171e-05	5.82258198731e-05	9.74683690367e-05
è	0.00452935060587	0.214274087851	0.760780689441	0.0113758075972	0.00823759402691	0.000194358158652	0.000254686727059	5.40737405029e-05	8.75765519026e-05	3.35622115057e-05	0.000118523979291	5.97411396789e-05
l	0.00171900174529	0.0772762021503	0.885530829814	0.0185456898657	0.0161182441756	0.000197871906217	0.000202588200353	5.58183828343e-05	9.97203413009e-05	4.11047198352e-05	0.00016431956643	4.86577755596e-05
i	0.00072957648843	0.0300601414501	0.673953743271	0.237204032955	0.0520981753919	0.00379272244541	0.000646656051451	0.000471754245278	0.0002138664311	0.000189905779945	0.000324262825477	0.00031515247752
f	0.000273256435377	0.0119331980934	0.31600575109	0.585437890985	0.0734252227973	0.00927833614847	0.00100220008382	0.000684593165093	0.0003627884237	0.000469224043315	0.000648308958492	0.000479211109173
a	9.30062576923e-05	0.00415040090113	0.13225943353	0.716429096995	0.116035841932	0.0176008377162	0.00416725609461	0.00236397093836	0.00213799954123	0.000991830631105	0.00223308925283	0.00153722335306
m	3.28627647441e-05	0.00147697340604	0.0492321856767	0.743156332332	0.162588287311	0.0263525432387	0.00563966966487	0.00297388481279	0.00274310879708	0.00119947177704	0.00268810823428	0.00191653976769
è	1.15836530614e-05	0.000678260014347	0.0208606875589	0.612003254111	0.328558202437	0.0271726220796	0.00389289675496	0.0018067243376	0.00150282124903	0.00087193532568	0.00153781289476	0.00110314987256
n	4.35828878713e-06	0.000401080506116	0.0106196225196	0.432821218037	0.516063100812	0.0310663050265	0.00321210128499	0.0015022717592	0.00110737907634	0.00102340567523	0.00132154119825	0.000857621384187
o	1.76218439571e-06	0.000144154698372	0.0053984992532	0.304777192679	0.529862400271	0.135031876009	0.0113873785617	0.00653256189973	0.00228612631878	0.00133236395841	0.00182450839942	0.00142122308806
a	9.7724564857e-07	5.60659419907e-05	0.00183264570707	0.135877124893	0.497415333424	0.312766125336	0.0253917278539	0.0185146452999	0.00329453380626	0.00124323481947	0.00173336528647	0.00187425242935
p	3.06529139952e-06	2.83869185302e-05	0.00068214520169	0.0547152142977	0.473951531141	0.424210615112	0.0215306324846	0.0184655639666	0.00212842642209	0.00174143547316	0.00142289821549	0.00112008444978
p	1.08036171332e-05	0.000384455529843	0.0025227674239	0.0482753600992	0.48438253038	0.345409651704	0.0279230806949	0.0125728595222	0.00634867382736	0.00522279515772	0.0117662811385	0.0551807136566
è	1.10933588777e-05	0.000548412383281	0.00407272340797	0.0509922443664	0.480174810127	0.239854143901	0.063960403565	0.0154152588407	0.0190262049425	0.00682883538591	0.0177205377128	0.101395296552
n	4.0415442124e-06	0.000235437540074	0.00237457278866	0.0272280171221	0.472104210042	0.318866747967	0.060714051855	0.0172378409469	0.0195070053142	0.0070081867953	0.0113218963043	0.0633979478507
a	1.4057679073e-06	7.8721617138e-05	0.000809749374487	0.0112333416174	0.328737136681	0.380699015989	0.165090937952	0.0514959563156	0.0198722311047	0.00651022729843	0.00980309283477	0.0256681464502
o	5.32298198433e-07	2.6533952026e-05	0.00027077206662	0.0037978190338	0.125159502327	0.28583821533	0.377708332651	0.153575635439	0.0270556357016	0.00564945963281	0.00840428761159	0.0125132352501
m	4.55127945478e-07	1.12927870887e-05	9.7133619398e-05	0.00145229649593	0.0749878675423	0.327099681777	0.344736894217	0.199551771813	0.0208561159005	0.0180646610443	0.00787352187053	0.0052682686167
a	4.31012803493e-07	6.85127459623e-06	4.00089172993e-05	0.000692854728643	0.0576778645141	0.322495047259	0.256002304739	0.275978837271	0.0368765873002	0.0332937403481	0.0138120889568	0.00312338727223
r	1.67693922831e-07	3.08315205541e-06	1.47238556331e-05	0.000296572732881	0.021451273038	0.16085410042	0.23874328158	0.351139112424	0.0705913337667	0.101809970116	0.0448548376523	0.0102415762241
