 	è	possibile	che	è	entrato	da	qui	</S>
i	0.510718661	0.477401589	0.0032485464325	0.000752553115	0.001365521175	0.000132137765	0.00022263721	0.00615833687
s	0.191012193333	0.801340719667	0.00379368304417	0.000696137308333	0.000575697601667	0.000150210838333	0.000259867903333	0.00217146858667
o	0.0659979720443	0.890900306556	0.0334236315814	0.00415202357278	0.00167338289389	0.00101767151944	0.00134852176778	0.00148647291222
g	0.0235576034814	0.917428535519	0.0469317268605	0.00555440302426	0.00209627977463	0.00130949197315	0.00179451355593	0.00132743445407
g	0.0297972286938	0.849630378506	0.0269834949535	0.00630487484142	0.00570059340154	0.00152136029105	0.00268056961864	0.0773814806347
è	0.0421894495646	0.774296909502	0.0414405013178	0.0116371186138	0.0130535138005	0.00351403029702	0.00298526993955	0.110883203545
s	0.0375727498549	0.715568353167	0.118537620439	0.0139351012046	0.0216559142668	0.0184435659657	0.00658262154652	0.0677040728483
t	0.0617319699516	0.479170787722	0.155257050146	0.0150405934015	0.0305067294223	0.0269224633219	0.00977076938217	0.221599639283
e	0.0572804754019	0.218774661874	0.219577166715	0.125024353467	0.0598239984741	0.047438933774	0.00572324169406	0.266357177761
k	0.0191324201733	0.0747022597913	0.395644932238	0.180911377822	0.079865668158	0.0992238479247	0.010899175598	0.139620337254
a	0.0064075015771	0.0257641476674	0.346268527413	0.115760424274	0.072057371386	0.329612129308	0.013869694866	0.0902602270847
m	0.0022160789737	0.00869445776613	0.182439382471	0.0842197564247	0.056392203462	0.539992409769	0.036780154622	0.0892655570282
b	0.00171416487457	0.00391147859538	0.14324684749	0.0597617471416	0.0417056604873	0.377544375923	0.062870979874	0.309244719009
ì	0.00199877809152	0.00639090319846	0.08859661183	0.0492190130472	0.114252535162	0.209164397974	0.0453909292913	0.48498679967
k	0.00121022814384	0.00635039538282	0.0370452869433	0.0362766680157	0.169907841721	0.294379245991	0.0676515407638	0.387178773223
e	0.00041919367298	0.00216464354887	0.0178737215131	0.0193339074519	0.10302783974	0.548241241997	0.0741629632546	0.234776497741
a	0.000152143467027	0.000726773435223	0.0060890395097	0.00852152673063	0.0470707307467	0.604168827332	0.169088517418	0.164182439247
p	0.000170244420009	0.000271192364741	0.0021733403749	0.00506171811021	0.0276406275822	0.338448207444	0.514461935806	0.111772739749
ò	0.00016441497227	0.000114442984318	0.000790492429967	0.0025321765034	0.0101064608941	0.125454623815	0.814096708602	0.0467407459163
t	5.51289839357e-05	3.81608994823e-05	0.000292853030756	0.00147436393113	0.00363760186303	0.0437272628717	0.925838749534	0.0249359463054
t	2.94718722242e-05	1.90780857994e-05	0.00245287799102	0.0246355676737	0.0240462411527	0.0196932375572	0.773328126511	0.155795460435
u	2.13685826747e-05	1.29203797765e-05	0.00317291891027	0.0323429837512	0.0310363020842	0.0125796779191	0.410849590504	0.509984286812
</S>	1.13651542373e-05	6.76870865325e-06	0.00158874382503	0.0162177936656	0.0158409960921	0.00787501005955	0.231664052752	0.726795293406
