 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.807324275	0.135610867	0.0053885477	0.0026612138	0.002719172665	0.0092599621	0.0019067167475	0.001649676235	0.000910534533	0.0011588190675	0.0055276894155	0.0258825353175
j	0.737202658333	0.239146655667	0.00528289366667	0.0014157525	0.00116234918167	0.0033250679	0.000680796610833	0.000573598419	0.000315575565167	0.0003904688137	0.00184906220833	0.00865510156567
i	0.521819376111	0.458193175222	0.00995397265556	0.00164288236667	0.00104006687722	0.002108807	0.000417531213611	0.000339058047	0.000413302220556	0.000225968137433	0.00077345218561	0.00307239468006
n	0.228274418037	0.729564105074	0.0206277888852	0.00518493262222	0.00454497115907	0.00518877206667	0.0022374997512	0.000974236072333	0.00138569820685	0.000199381535811	0.00052522039187	0.00129294029002
è	0.085347486679	0.834221848358	0.0468931552951	0.00932461787407	0.00746266605302	0.00872228918889	0.00332757731707	0.00134895672411	0.00214735286895	0.000137051571937	0.00035279514729	0.000714139950007
k	0.036787207693	0.863365772786	0.0702229350984	0.0103918966247	0.00671558368434	0.00727096106296	0.00217303527236	0.00079938223137	0.00155254300632	8.83028005123e-05	0.00018970142443	0.000442645221669
a	0.0125661698777	0.650207300929	0.261613135033	0.0611471222082	0.00590596656145	0.00493904088765	0.00134861803412	0.000528696867123	0.000827769462107	0.000154108063371	0.000249367773477	0.000512733012223
è	0.00425949214357	0.281937124643	0.593124798344	0.109155247403	0.00461870758715	0.00395005322922	0.000753684254707	0.000452229975708	0.000548246454036	0.000221286344457	0.000368024447826	0.000611123157408
n	0.00145235066052	0.127904964214	0.669691549448	0.189233995801	0.00759480259572	0.00241104900974	0.000529482318236	0.000231016568569	0.000303852741345	0.000123468292486	0.000236645189275	0.000286826634136
e	0.000508061440507	0.0732439946047	0.427160566483	0.4785930486	0.0170371805319	0.00226393506991	0.000513760906079	0.000162446682856	0.000214561723782	5.31022518287e-05	9.87924597583e-05	0.000150554879712
k	0.000176815550619	0.0253758522016	0.197575325494	0.719166882867	0.046588605844	0.00634172088997	0.00311105100203	0.000542039364285	0.000657619651261	5.68220239429e-05	0.000268679119919	0.000138558931571
a	5.99230921897e-05	0.0087191447922	0.105623120165	0.786960027622	0.0787903736147	0.01186899263	0.00440728216734	0.000993907621428	0.00124571175042	0.000217031424648	0.000625310643306	0.000489156908857
p	2.08981924766e-05	0.00296842616907	0.0488319097217	0.758599509207	0.141036764538	0.02629964021	0.0140213545558	0.00290877000714	0.00342750078347	0.000299720364883	0.000859382664435	0.000726116102952
