 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.88441354	0.066326261	0.00281512072	0.00345862985	0.0099788964	0.00169408148	0.002978040795	0.02833545979
à	0.593536981667	0.343983747	0.00858005857333	0.01094998885	0.0150735464	0.00631027654667	0.00943940832833	0.01212603299
b	0.213678851222	0.722263945667	0.00925740845778	0.01278808777	0.0161741651067	0.00771988189889	0.0115544772244	0.00656318553883
b	0.145542499407	0.667339898556	0.0502650374193	0.0226663100767	0.0254858176756	0.0127369210163	0.0175520578565	0.0584114541884
e	0.118347544969	0.522181852852	0.164298472473	0.0340858100256	0.0341810318919	0.0169773914721	0.0317320266188	0.0781958703961
t	0.0410554290897	0.598060004284	0.231356107491	0.0327662183419	0.0255660326306	0.0131979582907	0.0273028148729	0.0306953829987
o	0.0142830547332	0.441095169761	0.39727585583	0.073532041114	0.0285813355435	0.0131197637636	0.0181570939576	0.0139556291996
u	0.00484329519107	0.167843983587	0.616474741943	0.158093943705	0.0262368073478	0.0088935284212	0.0110099541859	0.0066037160332
k	0.00163574796036	0.0610065901957	0.636506127314	0.268088751235	0.0207675366159	0.00441224397373	0.00483231842863	0.0027506472444
o	0.00059639806012	0.0227646526852	0.473763929105	0.434700143745	0.0475952755386	0.0130792649912	0.00538747630954	0.0021128292148
r	0.000234555975507	0.00796995310507	0.299033166368	0.588066797915	0.0750907031795	0.0175894621971	0.00923902610318	0.00277633693827
a	0.000110615807302	0.00295839972502	0.206274105456	0.644780182638	0.10314705106	0.013858139599	0.0207221623677	0.00814935364609
s	6.90855626673e-05	0.00114114228501	0.127209555152	0.569610334213	0.163931973687	0.0546965401997	0.0516964794559	0.0316449022154
ì	2.56906707891e-05	0.00045850096167	0.0737581757173	0.401762874738	0.307117181229	0.0958914767332	0.066601784152	0.0543843274051
u	1.10454016297e-05	0.000222851341223	0.0337783041391	0.223541013579	0.448016927076	0.166746822244	0.079149472384	0.0485335618017
è	3.77704856323e-06	7.5476759641e-05	0.011768725963	0.095399195193	0.564274862359	0.222971434081	0.0797370774613	0.0257694276172
n	1.31566119108e-06	2.61605041137e-05	0.00411874753767	0.062362583731	0.697997220786	0.17662350136	0.0498978711538	0.00897256850573
a	4.95954797027e-07	1.69850977046e-05	0.00163669741256	0.044214716577	0.518911723595	0.38842668712	0.0405783623846	0.00621430445191
n	2.36628279009e-07	1.38635113349e-05	0.000701440960853	0.0160594698923	0.210950847198	0.648964875707	0.0904724007949	0.0328368548173
e	1.7314849967e-07	6.11485521163e-06	0.000315913026951	0.00586785341077	0.089465695066	0.702836091902	0.150176153598	0.0513320122724
à	1.35900468223e-07	3.16017385454e-06	0.000121171684364	0.00205792595492	0.0340481893553	0.521294547301	0.412007891199	0.0304669562241
s	5.16848388743e-08	1.07661036485e-06	4.1163456168e-05	0.00077042356964	0.0215393734518	0.246415105767	0.7198482304	0.011384556608
p	1.98921103248e-08	4.32767107617e-07	6.54494047227e-05	0.000716506336547	0.0202101759839	0.137756467589	0.552242803467	0.289008131936
r	8.9348333416e-09	2.37854615872e-07	0.000114028718241	0.00376068041218	0.0474548574946	0.0763615465297	0.313175054489	0.559133577312
o	2.36868601447e-07	5.96936928624e-07	7.94217841303e-05	0.00439645030079	0.0519677547182	0.0497683965099	0.30945684483	0.584330325771
</S>	4.68221600723e-07	1.03274821431e-06	4.01000091402e-05	0.0022004388955	0.0260557956891	0.0304499722549	0.319405222415	0.621847012886
