 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.34857418	0.441974965	0.0082273855	0.00858100145	0.0135798878	0.01421305906	0.053327862135	0.11152163807
t	0.179349903667	0.738369015	0.0111243331667	0.00409208465	0.00609840076667	0.00500191239333	0.018577183535	0.03738712707
è	0.064279139489	0.893023955	0.0148998580556	0.00266005141667	0.00330535570556	0.00196101724778	0.00719703347833	0.0126735490367
l	0.0234753422963	0.944676871667	0.0189676920185	0.00176131357222	0.00319608685185	0.000770735002593	0.00287222565944	0.0042797207589
i	0.0086533726121	0.670001823889	0.211925289673	0.0365290022907	0.0393984800839	0.00417003313753	0.0239275171531	0.0053944659863
f	0.00333603358403	0.264037665963	0.515825396558	0.0959855420969	0.073007010028	0.00682338697918	0.0339805667177	0.0070043535621
a	0.00131978282134	0.095975915001	0.522136875519	0.232116404032	0.074368116676	0.0161263709264	0.0484230179059	0.00953348508737
m	0.00052165244378	0.0327293626803	0.399090828506	0.361701878011	0.120912675559	0.0201558410755	0.0538679899686	0.0110197768291
è	0.000252425287927	0.0117107295934	0.297243122835	0.415311159337	0.165554371853	0.0151062481252	0.0860611993229	0.00876074557637
n	0.000106201263642	0.00444721296447	0.182812084278	0.491336759779	0.197888473951	0.0143841430417	0.101769431441	0.00725568035879
o	4.0276122614e-05	0.00168667194549	0.103313279793	0.412223746593	0.377362007984	0.0395592460139	0.055552062147	0.0102626991196
o	1.65440966047e-05	0.000566323447747	0.035174505531	0.223214027531	0.617697502661	0.078686080338	0.033643912049	0.0110010690732
l	8.4581044449e-06	0.000194583012166	0.012349105977	0.11209466451	0.77341622422	0.070911027446	0.0259065340163	0.00511933745773
i	3.70619319163e-06	7.0916719322e-05	0.00458906588233	0.0505709618367	0.668622798073	0.197266811482	0.0718708400054	0.00700486455258
m	2.01855879721e-06	2.46970188073e-05	0.00162782641078	0.0239476532789	0.563115099358	0.303702653827	0.0881239183351	0.0194560941842
i	1.02539474907e-06	8.97230583577e-06	0.00058819121706	0.0116074636596	0.443283979786	0.453896754609	0.064071336445	0.0265421973947
a	6.41934743023e-07	3.25549108859e-06	0.00019997738082	0.00409374068653	0.211214299929	0.712074261536	0.052901582815	0.0195121944649
f	2.72120502434e-06	1.32071160395e-05	0.000192838698607	0.00248539066218	0.259297839976	0.666367220512	0.0596636279383	0.011977174355
o	4.62758637478e-06	1.72950346132e-05	0.000210047146202	0.00202748308739	0.244006295659	0.647225640171	0.0961682576461	0.010340377985
r	2.91667846993e-06	6.74526243773e-06	0.000103042318734	0.00098871402913	0.092914070553	0.64140017339	0.204624482549	0.059959847995
à	9.79136645503e-07	2.43618549124e-06	4.6760873378e-05	0.000489729065377	0.037335505251	0.372551354463	0.479269544183	0.110303675998
</S>	4.89662838542e-07	1.23559031362e-06	2.4230727389e-05	0.000263289116189	0.0196990707255	0.204418432231	0.663928972092	0.111664267999
