 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.931021335	0.0120106675	0.006101186	0.00255228265	0.003307935825	0.002022628265	0.002855298785	0.00038803766	0.004678870785	0.00199345006	0.000946783705	0.0014125188075	0.030709087978
l	0.965003801667	0.0130017121667	0.0037690729	0.001309040699	0.001342708075	0.000842935221667	0.00101895305833	0.000258661318667	0.00163175444123	0.000702945223	0.000355402266333	0.0004925898865	0.0102704733626
l	0.749125047222	0.0199610727222	0.106983752867	0.0202441043487	0.0347145579417	0.0262310846972	0.0224894111928	0.00104343300489	0.00282322513664	0.004317283004	0.00326425721678	0.0017947428745	0.00700800933878
ò	0.578969829074	0.0215079745741	0.233148820956	0.0278758342162	0.0476015499806	0.0371461557657	0.0303020746309	0.0014374129283	0.00337849244555	0.005622017368	0.00460374387226	0.00238958642483	0.00601649154626
r	0.457415203025	0.0950155485247	0.326206796985	0.0175578691721	0.0337742506602	0.0384342394552	0.0156701621103	0.00485660676943	0.00139481640518	0.00222910528933	0.00327962775742	0.00188781467494	0.00227793298209
a	0.296600854342	0.159700136175	0.430303672328	0.020610615724	0.0294358479867	0.0375765787184	0.0107487067701	0.00610570032314	0.00124321712506	0.00131444150644	0.00307713191914	0.00198865885831	0.0012944290607
f	0.211557893781	0.211969305392	0.461278650776	0.023984773908	0.0254645220956	0.0314121208061	0.0094338636567	0.0108397015077	0.00145274227502	0.00115261287881	0.00684906130638	0.00335620161944	0.0012485512869
è	0.0745522852603	0.425182328464	0.390359336925	0.0229174643027	0.0232065107985	0.028831420202	0.00847261396223	0.0129078731692	0.00087663310334	0.000792778669603	0.00759203236879	0.00342187941981	0.000886851243967
t	0.0270374622334	0.582205706155	0.343529622308	0.0140503623342	0.00928063953283	0.0108075445673	0.00300098735408	0.00523069178973	0.00031939158428	0.000285939565534	0.00270771414626	0.00123016637327	0.000313792840656
i	0.0093092956278	0.590478835385	0.325644084103	0.0576377063447	0.00718612701094	0.0046097555891	0.00116677300803	0.00210847961658	0.000143571317927	0.000119971619845	0.00100649932042	0.000466731058757	0.000122192718552
p	0.00314678388527	0.420144136462	0.407363061368	0.120566005448	0.0310855966703	0.011749222363	0.00221743883601	0.00211558715886	0.000122358947642	0.000119221992282	0.000816791721807	0.000431435433919	0.000122374543517
ò	0.00105743829676	0.182377595154	0.621897287123	0.130041333149	0.0422045768901	0.0159187649877	0.00259082206534	0.00235212541962	0.000101676638214	0.000113179268094	0.000787559003936	0.000439273001306	0.000118368775172
r	0.00036159246572	0.0812182443847	0.788730695708	0.0911573197163	0.0247647349634	0.0104548298626	0.00111704752511	0.00147376883987	5.51269174047e-05	5.2296972698e-05	0.000358955781312	0.000205074911769	5.03142400573e-05
k	0.00346632212637	0.0806469824616	0.587783955236	0.0520473539054	0.0283404399878	0.0138163666209	0.0171869607917	0.00271390194662	0.0188732460448	0.0060728123569	0.00915140571044	0.00773024062526	0.172170014011
e	0.00449929965502	0.0854274084872	0.350505958412	0.124456024635	0.0920144623293	0.021706011207	0.0285455925972	0.00288631944554	0.0261281953816	0.0083494508323	0.0134869732368	0.0111364709751	0.230857840204
t	0.00150037442824	0.0417411262291	0.295308022804	0.220591308212	0.254242077443	0.0427479834023	0.0262294265324	0.00262051594518	0.0105447890605	0.00354520239077	0.0127395050789	0.00862271042503	0.079566989468
