 	è	facile	che	stanno	ancora	svegli	</S>
è	0.4776840975	0.508193345	0.000146456825	0.00023372742	0.0003414042625	0.001873122626	0.011527912315
f	0.181017916833	0.813458355	0.000611587141667	0.000250809806667	0.0001565206975	0.000632573046	0.00387232293433
à	0.082025179611	0.915170768333	0.000936881460556	0.000263426662889	8.37018455e-05	0.000213096204733	0.00130700156511
c	0.0307133633703	0.968049322778	0.000574350333519	0.00011445518863	3.41954785e-05	7.1903247511e-05	0.00044243352257
i	0.0109362977801	0.839749220926	0.135853365411	0.0127924011765	0.000216917944833	3.68676623703e-05	0.000414935954057
l	0.00466044925003	0.474627527975	0.395495015137	0.121135609392	0.00280516254828	0.000261751624123	0.00101452839802
e	0.00244559847801	0.168897213038	0.647481071712	0.168831273131	0.00571151228276	0.000341792393041	0.00629154846601
k	0.000839334644337	0.0566850548493	0.714459337237	0.214818184377	0.00534326896092	0.000206867869347	0.007647954842
a	0.000297216570446	0.0190369058164	0.580553169079	0.370973251459	0.019735212987	0.000264725249782	0.00913957830067
s	0.000114724767149	0.0064217246728	0.377399489693	0.574721330486	0.030716615329	0.000387916889927	0.0102382574336
t	0.000405254100716	0.0036082356816	0.196774583231	0.729461410162	0.0221598857763	0.00780893289664	0.0397817218112
è	0.000947057333572	0.0147370003605	0.154545217744	0.627341256721	0.0309899405921	0.0104882094989	0.160951300604
o	0.000762374502657	0.0169853595605	0.111884314915	0.39423663224	0.283858512531	0.00936243003297	0.182910398201
n	0.000257079358686	0.00566638865517	0.042473798205	0.345210480747	0.516842184177	0.0103451360777	0.0792049641337
e	0.000106080852562	0.00189256795272	0.0164861724017	0.288446272582	0.653985474726	0.00551049666923	0.0335729204446
a	5.46688517873e-05	0.000639129736573	0.00603944138057	0.110778175527	0.854101208242	0.00829177413308	0.0200956174815
n	0.000162287744862	0.000340233774858	0.00227372854019	0.046432173509	0.929059086081	0.011925433711	0.00980711267383
k	0.000435147554954	0.000385106768286	0.00278679428006	0.0285572591697	0.64929137536	0.0157436779037	0.302800672738
ò	0.000422047554985	0.000757002282762	0.00518270859335	0.0166893776232	0.24357252012	0.0150966457012	0.718279690913
r	0.000180053868495	0.000734509783254	0.00531935166445	0.0126931597744	0.393626768373	0.0129558656337	0.574490282971
a	6.6736764665e-05	0.000279426222085	0.00295167776282	0.0102131530115	0.607702969458	0.0822222768779	0.29656374699
a	2.92423073883e-05	0.000126207899028	0.00100480377994	0.0037240034905	0.407026523153	0.314338905626	0.273750265663
t	0.000324562206629	0.000375501286009	0.00044957133098	0.00157361729683	0.314431517718	0.500928135209	0.181917061888
s	0.000446353645543	0.000464563089336	0.00040421627366	0.00116392288561	0.269944623906	0.584641528403	0.142934800629
ù	0.000185930609514	0.000290122177112	0.000412014994553	0.000791715825203	0.115042448969	0.551837902801	0.331439873543
n	7.49459767747e-05	0.000223678908104	0.000276633703184	0.000382681025068	0.0612425179897	0.457607520934	0.480192014514
n	2.66352811282e-05	8.12816584347e-05	0.00117705251273	0.000573604115023	0.0365596370966	0.327931060311	0.633650744838
i	1.05821508327e-05	3.43037020449e-05	0.00146746300371	0.000604174527041	0.0137665226655	0.40274999677	0.581367014946
t	4.02246006757e-06	1.24484197983e-05	0.000496770278367	0.000223366441047	0.0063152870885	0.42681296559	0.566135171649
i	1.87441652252e-06	4.63090640277e-06	0.000176348277456	9.67902333823e-05	0.00412182079617	0.189839465197	0.805759057216
</S>	1.11837461126e-06	2.62840808138e-06	9.2977349228e-05	4.90278312411e-05	0.00295385054808	0.135594447599	0.861305928608
