 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.6664915	0.22889144	0.008262431	0.00738693265	0.00830986025	0.0288885625	0.051769249825
i	0.47793458	0.460560766667	0.016526242	0.00467380765	0.00525007825	0.0171704641667	0.017884062225
k	0.205363868333	0.737781302222	0.0303080016667	0.00376866741667	0.00385387608333	0.0123675598222	0.00655671865167
à	0.0822782217443	0.850084814074	0.0484871962222	0.00287830917222	0.00189027049444	0.0118741487074	0.00250703505056
n	0.0286565092814	0.833407871358	0.110195752074	0.00575503889074	0.00165889829815	0.0182103469025	0.00211556477352
n	0.0541528778271	0.576864167119	0.127072604025	0.0145629502969	0.00543064709938	0.0214544523008	0.200462251358
i	0.0622604831924	0.269655622373	0.258266231342	0.048804570099	0.00841980936646	0.0809114527669	0.271681788119
e	0.0209852847599	0.115789120924	0.581876427114	0.082892142033	0.00702608045549	0.0945010141223	0.0969298896063
A	0.00699677818022	0.039202396718	0.494795118371	0.0678007906777	0.234620317152	0.123876554574	0.0327080380354
n	0.00233232882916	0.0135397858493	0.477645452124	0.0456813685592	0.314634386051	0.134955020725	0.0112116806485
n	0.00259261943102	0.0111420359498	0.591598617375	0.0956387678531	0.124009620017	0.0549260861083	0.120092262586
a	0.00267966994084	0.0098863548016	0.332567821458	0.389603555951	0.0751050460057	0.0296137533694	0.160543838862
o	0.000893645021333	0.00330080002753	0.129114885486	0.685001251984	0.104966727002	0.0182724507898	0.058450322654
s	0.000298498811698	0.00117351816451	0.0542313654953	0.733719083995	0.168832132334	0.0204822762633	0.0212631693513
à	0.000100081764313	0.00046449568007	0.0255682369318	0.490965026665	0.405228550778	0.0693052297544	0.0083683755171
m	3.34021125827e-05	0.000157438847523	0.0093790562106	0.183302651555	0.545743193593	0.257426726585	0.00395752697237
b	1.91462102926e-05	0.00162398315811	0.0133367688702	0.098345231185	0.473293431198	0.359324622195	0.0540568018241
a	1.48414806309e-05	0.00211754699604	0.0141598918701	0.0688624817283	0.424513223733	0.255760877398	0.234571097275
p	5.39909551335e-06	0.000711431202013	0.0048742979467	0.0390538829094	0.398604564578	0.181037555799	0.375712819092
o	1.81426764217e-06	0.000238232485338	0.00170798951223	0.0178988393031	0.300631501526	0.341901091933	0.337620506364
r	6.19484198057e-07	8.0556898656e-05	0.000598954060743	0.00880199720103	0.142938668175	0.362574626644	0.485004595455
n	1.15900654869e-06	4.45451050953e-05	0.00111234005691	0.0147501738337	0.103276493725	0.201549034881	0.679266281818
ò	1.33841695396e-06	3.24162240951e-05	0.0012709956684	0.0163315731446	0.0715615519083	0.247959541627	0.662842593939
</S>	6.6926083358e-07	1.62415556426e-05	0.00063737740835	0.0082955873723	0.0389126319542	0.303196920814	0.64894057197
